province,year,week,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active
01 Distrito Nacional,2021,47,9.5,0,0,0,6.870000000000001,1,1
01 Distrito Nacional,2021,48,9.5,0,0,0,7.16,0,1
01 Distrito Nacional,2021,49,9.3,1,0,0,6.940000000000001,0,1
01 Distrito Nacional,2021,50,9.3,0,0,0,6.109999999999999,0,1
01 Distrito Nacional,2021,51,9.2,0,0,0,6.129999999999999,0,1
01 Distrito Nacional,2021,52,10.7,1,0,0,6.440000000000001,0,0
01 Distrito Nacional,2022,1,11.399999999999999,2,0,0,6.059999999999999,0,0
01 Distrito Nacional,2022,2,9.8,3,0,0,5.739999999999998,0,0
01 Distrito Nacional,2022,3,9.599999999999998,4,0,0,6.039999999999999,0,0
01 Distrito Nacional,2022,4,10.899999999999999,5,0,0,5.77,0,0
01 Distrito Nacional,2022,5,10.0,0,0,0,4.91,0,1
01 Distrito Nacional,2022,6,9.100000000000001,0,0,0,5.440000000000001,0,1
01 Distrito Nacional,2022,7,11.599999999999998,0,0,0,6.030000000000001,0,1
01 Distrito Nacional,2022,8,9.700000000000003,1,0,0,5.789999999999999,0,1
01 Distrito Nacional,2022,9,9.299999999999997,0,0,0,5.91,0,1
01 Distrito Nacional,2022,10,9.8,0,0,0,5.760000000000002,0,1
01 Distrito Nacional,2022,11,9.8,0,0,0,6.399999999999999,0,1
01 Distrito Nacional,2022,12,10.100000000000001,0,0,0,6.329999999999998,0,1
01 Distrito Nacional,2022,13,8.600000000000001,0,0,0,5.739999999999998,0,1
01 Distrito Nacional,2022,14,8.0,1,0,0,6.59,0,1
01 Distrito Nacional,2022,15,9.2,0,0,0,6.210000000000001,0,1
01 Distrito Nacional,2022,16,8.200000000000003,0,1,1,5.460000000000001,0,1
01 Distrito Nacional,2022,17,11.299999999999997,0,2,1,5.739999999999998,0,1
01 Distrito Nacional,2022,18,7.900000000000002,0,0,0,7.100000000000001,1,1
01 Distrito Nacional,2022,19,7.0,0,0,0,7.390000000000001,1,1
01 Distrito Nacional,2022,20,7.5,0,0,0,8.07,1,1
01 Distrito Nacional,2022,21,8.399999999999999,0,0,0,6.890000000000001,1,1
01 Distrito Nacional,2022,22,7.800000000000001,0,0,0,8.469999999999999,1,1
01 Distrito Nacional,2022,23,8.5,0,0,0,8.399999999999999,1,1
01 Distrito Nacional,2022,24,10.7,0,0,0,8.059999999999999,1,1
01 Distrito Nacional,2022,25,9.3,0,0,0,8.43,1,1
01 Distrito Nacional,2022,26,10.600000000000001,0,1,1,8.11,1,1
01 Distrito Nacional,2022,27,8.599999999999998,0,0,0,7.829999999999998,1,0
01 Distrito Nacional,2022,28,9.200000000000003,0,0,0,8.34,1,0
01 Distrito Nacional,2022,29,8.7,0,0,0,8.0,1,0
01 Distrito Nacional,2022,30,9.900000000000002,0,0,0,8.030000000000001,1,0
01 Distrito Nacional,2022,31,9.599999999999998,0,0,0,8.59,1,0
01 Distrito Nacional,2022,32,10.0,0,0,0,8.61,1,0
01 Distrito Nacional,2022,33,8.400000000000002,0,0,0,8.09,1,0
01 Distrito Nacional,2022,34,10.0,0,0,0,8.0,1,0
01 Distrito Nacional,2022,35,10.499999999999996,0,0,0,8.190000000000001,1,1
01 Distrito Nacional,2022,36,9.100000000000001,0,0,0,8.399999999999999,1,1
01 Distrito Nacional,2022,37,10.100000000000001,0,0,0,8.5,1,1
01 Distrito Nacional,2022,38,7.299999999999997,0,1,1,8.07,1,1
01 Distrito Nacional,2022,39,8.2,0,0,0,7.510000000000002,1,1
01 Distrito Nacional,2022,40,8.3,0,0,0,8.100000000000001,1,1
01 Distrito Nacional,2022,41,8.099999999999998,0,0,0,7.789999999999999,1,1
01 Distrito Nacional,2022,42,8.200000000000003,0,0,0,7.93,1,1
01 Distrito Nacional,2022,43,9.0,0,0,0,6.73,1,1
01 Distrito Nacional,2022,44,10.0,0,0,0,6.629999999999999,1,1
01 Distrito Nacional,2022,45,8.899999999999999,0,0,0,7.390000000000001,1,1
01 Distrito Nacional,2022,46,8.399999999999999,0,0,0,7.010000000000002,1,1
01 Distrito Nacional,2022,47,7.899999999999999,0,0,0,7.039999999999999,1,1
01 Distrito Nacional,2022,48,9.799999999999997,1,0,0,6.460000000000001,0,1
01 Distrito Nacional,2022,49,8.600000000000001,2,0,0,5.510000000000002,0,1
01 Distrito Nacional,2022,50,11.3,3,0,0,5.260000000000002,0,1
01 Distrito Nacional,2022,51,9.7,4,0,0,5.870000000000001,0,1
01 Distrito Nacional,2022,52,9.7,5,0,0,6.09,0,0
01 Distrito Nacional,2023,1,9.0,0,0,0,5.140000000000001,0,0
01 Distrito Nacional,2023,2,8.8,0,0,0,5.109999999999999,0,0
01 Distrito Nacional,2023,3,11.0,1,0,0,4.390000000000001,0,0
01 Distrito Nacional,2023,4,10.3,2,0,0,5.27,0,0
01 Distrito Nacional,2023,5,9.0,0,0,0,5.510000000000002,0,1
01 Distrito Nacional,2023,6,9.600000000000001,0,0,0,5.609999999999999,0,1
01 Distrito Nacional,2023,7,11.7,1,0,0,5.760000000000002,0,1
01 Distrito Nacional,2023,8,10.399999999999999,2,0,0,5.870000000000001,0,1
01 Distrito Nacional,2023,9,10.900000000000002,3,0,0,5.440000000000001,0,1
01 Distrito Nacional,2023,10,13.3,0,0,0,5.940000000000001,0,1
01 Distrito Nacional,2023,11,11.0,0,0,0,5.899999999999999,0,1
01 Distrito Nacional,2023,12,10.7,1,0,0,6.530000000000001,0,1
01 Distrito Nacional,2023,13,9.399999999999999,2,0,0,6.670000000000002,0,1
01 Distrito Nacional,2023,14,10.5,0,0,0,5.609999999999999,0,1
01 Distrito Nacional,2023,15,7.399999999999999,0,0,0,6.890000000000001,0,1
01 Distrito Nacional,2023,16,8.0,0,0,0,6.789999999999999,0,1
01 Distrito Nacional,2023,17,10.2,1,0,0,7.510000000000002,0,1
01 Distrito Nacional,2023,18,8.3,2,0,0,8.690000000000001,1,1
01 Distrito Nacional,2023,19,8.2,0,0,0,8.57,1,1
01 Distrito Nacional,2023,20,8.099999999999998,0,0,0,8.04,1,1
01 Distrito Nacional,2023,21,7.399999999999999,0,0,0,8.41,1,1
01 Distrito Nacional,2023,22,6.899999999999999,0,0,0,8.899999999999999,1,1
01 Distrito Nacional,2023,23,6.0,0,0,0,9.89,1,1
01 Distrito Nacional,2023,24,6.600000000000001,0,0,0,9.36,1,1
01 Distrito Nacional,2023,25,10.699999999999996,0,0,0,9.54,1,1
01 Distrito Nacional,2023,26,8.600000000000001,0,0,0,9.469999999999999,1,1
01 Distrito Nacional,2023,27,9.200000000000003,0,0,0,9.21,1,0
01 Distrito Nacional,2023,28,12.899999999999999,0,0,0,9.8,1,0
01 Distrito Nacional,2023,29,9.3,0,0,0,9.36,1,0
01 Distrito Nacional,2023,30,9.899999999999999,0,0,0,9.23,1,0
01 Distrito Nacional,2023,31,8.000000000000004,0,0,0,9.510000000000002,1,0
01 Distrito Nacional,2023,32,9.499999999999996,0,0,0,8.96,1,0
01 Distrito Nacional,2023,33,10.799999999999997,0,0,0,9.690000000000001,1,0
01 Distrito Nacional,2023,34,9.100000000000001,0,1,1,8.16,1,0
01 Distrito Nacional,2023,35,7.799999999999997,0,0,0,9.5,1,1
01 Distrito Nacional,2023,36,9.399999999999999,0,0,0,9.260000000000002,1,1
01 Distrito Nacional,2023,37,10.599999999999998,0,0,0,9.3,1,1
01 Distrito Nacional,2023,38,9.000000000000004,0,0,0,9.29,1,1
01 Distrito Nacional,2023,39,9.899999999999999,0,0,0,9.370000000000001,1,1
01 Distrito Nacional,2023,40,10.400000000000002,0,0,0,9.16,1,1
01 Distrito Nacional,2023,41,7.400000000000002,1,0,0,9.7,1,1
01 Distrito Nacional,2023,42,10.000000000000004,0,0,0,9.3,1,1
01 Distrito Nacional,2023,43,10.2,0,0,0,8.530000000000001,1,1
01 Distrito Nacional,2023,44,8.5,0,0,0,8.43,1,1
01 Distrito Nacional,2023,45,8.7,0,0,0,7.41,1,1
01 Distrito Nacional,2023,46,8.900000000000002,0,0,0,7.5,1,1
01 Distrito Nacional,2023,47,9.100000000000001,1,0,0,7.41,1,1
01 Distrito Nacional,2023,48,9.899999999999999,2,0,0,7.34,1,1
01 Distrito Nacional,2023,49,11.099999999999998,0,0,0,7.010000000000002,1,1
01 Distrito Nacional,2023,50,10.5,0,0,0,6.260000000000002,1,1
01 Distrito Nacional,2023,51,8.399999999999999,0,0,0,5.539999999999999,1,1
01 Distrito Nacional,2023,52,8.5,1,0,0,5.800000000000001,1,0
02 Azua,2015,1,11.2,1,0,0,7.399999999999999,0,0
02 Azua,2015,2,10.7,2,0,0,7.390000000000001,0,0
02 Azua,2015,3,9.600000000000001,0,0,0,7.309999999999999,0,0
02 Azua,2015,4,9.399999999999999,1,0,0,6.940000000000001,0,0
02 Azua,2015,5,9.400000000000002,0,0,0,6.469999999999999,0,1
02 Azua,2015,6,10.099999999999998,1,0,0,6.59,0,1
02 Azua,2015,7,9.5,2,0,0,6.73,0,1
02 Azua,2015,8,9.399999999999999,0,0,0,7.260000000000002,0,1
02 Azua,2015,9,10.200000000000003,1,0,0,7.210000000000001,0,1
02 Azua,2015,10,10.400000000000002,2,0,0,7.27,0,1
02 Azua,2015,11,11.799999999999997,3,0,0,7.710000000000001,0,1
02 Azua,2015,12,8.2,0,0,0,7.0,0,1
02 Azua,2015,13,8.8,1,0,0,7.140000000000001,0,1
02 Azua,2015,14,7.099999999999998,0,0,0,7.289999999999999,0,1
02 Azua,2015,15,8.299999999999997,1,0,0,8.190000000000001,0,1
02 Azua,2015,16,9.5,2,0,0,8.309999999999999,0,1
02 Azua,2015,17,8.700000000000003,3,0,0,7.870000000000001,1,1
02 Azua,2015,18,10.3,4,0,0,8.21,1,1
02 Azua,2015,19,9.900000000000002,5,0,0,8.59,1,1
02 Azua,2015,20,9.200000000000003,6,0,0,9.309999999999999,1,1
02 Azua,2015,21,9.599999999999998,0,0,0,9.2,1,1
02 Azua,2015,22,9.3,0,0,0,8.690000000000001,1,1
02 Azua,2015,23,8.5,0,0,0,8.829999999999998,1,1
02 Azua,2015,24,9.700000000000003,0,0,0,9.46,1,1
02 Azua,2015,25,10.600000000000001,0,0,0,9.93,1,1
02 Azua,2015,26,9.400000000000002,1,0,0,9.829999999999998,1,1
02 Azua,2015,27,10.7,2,0,0,10.629999999999999,1,0
02 Azua,2015,28,9.900000000000002,3,0,0,10.260000000000002,1,0
02 Azua,2015,29,8.5,4,0,0,9.66,1,0
02 Azua,2015,30,9.199999999999996,5,0,0,9.93,1,0
02 Azua,2015,31,9.100000000000001,6,0,0,10.54,1,0
02 Azua,2015,32,9.800000000000004,7,0,0,10.260000000000002,1,0
02 Azua,2015,33,8.199999999999996,8,0,0,10.21,1,0
02 Azua,2015,34,9.499999999999996,0,0,0,9.8,1,0
02 Azua,2015,35,9.900000000000002,0,1,1,10.27,1,1
02 Azua,2015,36,8.100000000000001,0,0,0,9.239999999999998,1,1
02 Azua,2015,37,9.100000000000001,0,0,0,9.559999999999999,1,1
02 Azua,2015,38,8.100000000000001,0,0,0,9.46,1,1
02 Azua,2015,39,7.0,0,0,0,9.04,1,1
02 Azua,2015,40,6.099999999999998,1,0,0,8.89,1,1
02 Azua,2015,41,8.500000000000004,0,0,0,10.07,1,1
02 Azua,2015,42,8.7,0,0,0,9.690000000000001,1,1
02 Azua,2015,43,7.199999999999999,0,0,0,8.96,1,1
02 Azua,2015,44,8.099999999999998,0,0,0,8.84,1,1
02 Azua,2015,45,8.200000000000003,1,0,0,9.2,1,1
02 Azua,2015,46,9.799999999999997,2,0,0,8.940000000000001,1,1
02 Azua,2015,47,9.3,3,0,0,8.239999999999998,1,1
02 Azua,2015,48,9.799999999999997,4,0,0,7.969999999999999,0,1
02 Azua,2015,49,10.100000000000001,5,0,0,8.29,0,1
02 Azua,2015,50,8.700000000000003,6,0,0,7.530000000000001,0,1
02 Azua,2015,51,9.899999999999999,7,0,0,7.489999999999998,0,1
02 Azua,2015,52,10.399999999999999,8,0,0,7.609999999999999,0,0
02 Azua,2016,1,8.600000000000001,9,0,0,6.940000000000001,0,0
02 Azua,2016,2,10.5,10,0,0,6.600000000000001,0,0
02 Azua,2016,3,10.899999999999999,11,0,0,6.66,0,0
02 Azua,2016,4,10.8,12,0,0,6.84,0,0
02 Azua,2016,5,11.0,13,0,0,6.73,0,1
02 Azua,2016,6,10.0,14,0,0,7.239999999999998,0,1
02 Azua,2016,7,10.2,15,0,0,7.210000000000001,0,1
02 Azua,2016,8,9.399999999999999,16,0,0,7.34,0,1
02 Azua,2016,9,9.400000000000002,0,0,0,7.329999999999998,0,1
02 Azua,2016,10,11.2,0,0,0,6.66,0,1
02 Azua,2016,11,10.0,0,0,0,7.23,0,1
02 Azua,2016,12,10.899999999999999,1,0,0,8.100000000000001,0,1
02 Azua,2016,13,9.8,0,0,0,7.469999999999999,0,1
02 Azua,2016,14,7.100000000000001,0,0,0,7.859999999999999,0,1
02 Azua,2016,15,6.800000000000001,0,0,0,7.940000000000001,0,1
02 Azua,2016,16,8.3,0,0,0,8.54,0,1
02 Azua,2016,17,8.0,0,0,1,7.629999999999999,0,1
02 Azua,2016,18,6.699999999999999,0,0,0,7.309999999999999,1,1
02 Azua,2016,19,8.0,0,0,0,8.41,1,1
02 Azua,2016,20,8.8,1,0,0,8.66,1,1
02 Azua,2016,21,8.3,0,0,0,8.54,1,1
02 Azua,2016,22,7.5,0,0,0,8.36,1,1
02 Azua,2016,23,8.3,0,0,0,8.760000000000002,1,1
02 Azua,2016,24,9.999999999999996,1,0,0,9.5,1,1
02 Azua,2016,25,9.2,0,0,0,9.43,1,1
02 Azua,2016,26,8.2,1,0,0,9.8,1,1
02 Azua,2016,27,8.8,0,0,0,10.57,1,0
02 Azua,2016,28,8.600000000000001,0,0,0,10.71,1,0
02 Azua,2016,29,9.900000000000002,0,0,0,10.2,1,0
02 Azua,2016,30,8.100000000000001,0,0,0,10.61,1,0
02 Azua,2016,31,9.0,0,0,0,9.7,1,0
02 Azua,2016,32,9.400000000000002,0,0,0,10.399999999999999,1,0
02 Azua,2016,33,8.799999999999997,1,0,0,10.989999999999998,1,0
02 Azua,2016,34,9.599999999999998,0,0,1,8.870000000000001,1,0
02 Azua,2016,35,7.700000000000003,1,0,0,10.030000000000001,1,1
02 Azua,2016,36,9.5,0,0,0,9.399999999999999,1,1
02 Azua,2016,37,6.699999999999999,0,0,0,9.64,1,1
02 Azua,2016,38,7.199999999999999,0,0,0,9.5,1,1
02 Azua,2016,39,9.699999999999996,0,0,0,9.79,1,1
02 Azua,2016,40,7.799999999999997,0,1,1,8.07,1,1
02 Azua,2016,41,6.400000000000002,0,0,0,8.940000000000001,1,1
02 Azua,2016,42,5.900000000000002,0,0,0,8.07,1,1
02 Azua,2016,43,5.400000000000002,0,0,0,8.8,1,1
02 Azua,2016,44,7.899999999999999,0,0,0,8.030000000000001,1,1
02 Azua,2016,45,6.199999999999999,0,1,1,8.510000000000002,1,1
02 Azua,2016,46,7.099999999999998,0,0,0,7.960000000000001,1,1
02 Azua,2016,47,7.600000000000001,0,0,0,7.300000000000001,1,1
02 Azua,2016,48,7.599999999999998,0,0,0,7.559999999999999,1,1
02 Azua,2016,49,8.3,1,0,0,7.66,1,1
02 Azua,2016,50,6.700000000000003,2,0,0,7.629999999999999,1,1
02 Azua,2016,51,7.300000000000001,3,0,0,7.440000000000001,1,1
02 Azua,2016,52,9.700000000000003,4,0,0,7.23,0,0
02 Azua,2017,1,11.600000000000001,5,0,0,6.300000000000001,0,0
02 Azua,2017,2,11.900000000000002,6,0,0,5.91,0,0
02 Azua,2017,3,13.100000000000001,7,0,0,5.260000000000002,0,0
02 Azua,2017,4,10.399999999999999,8,0,0,5.289999999999999,0,0
02 Azua,2017,5,12.0,9,0,0,6.800000000000001,0,1
02 Azua,2017,6,11.5,10,0,0,6.969999999999999,0,1
02 Azua,2017,7,8.900000000000002,0,0,0,5.710000000000001,0,1
02 Azua,2017,8,8.5,0,0,0,6.140000000000001,0,1
02 Azua,2017,9,14.0,1,0,0,7.77,0,1
02 Azua,2017,10,12.899999999999999,2,0,0,7.239999999999998,0,1
02 Azua,2017,11,10.5,0,0,0,6.960000000000001,0,1
02 Azua,2017,12,9.2,0,0,0,6.77,0,1
02 Azua,2017,13,9.3,1,0,0,7.489999999999998,0,1
02 Azua,2017,14,10.399999999999999,0,0,0,8.059999999999999,0,1
02 Azua,2017,15,9.5,0,0,0,8.11,0,1
02 Azua,2017,16,9.0,0,0,0,7.73,0,1
02 Azua,2017,17,7.400000000000002,0,0,1,7.460000000000001,0,1
02 Azua,2017,18,8.700000000000003,0,0,0,7.09,0,1
02 Azua,2017,19,6.900000000000002,0,0,0,7.59,0,1
02 Azua,2017,20,9.299999999999997,0,0,0,8.829999999999998,1,1
02 Azua,2017,21,10.500000000000004,1,0,0,9.030000000000001,1,1
02 Azua,2017,22,10.499999999999996,0,0,0,9.46,1,1
02 Azua,2017,23,10.699999999999996,0,0,0,9.440000000000001,1,1
02 Azua,2017,24,10.600000000000001,0,0,0,9.73,1,1
02 Azua,2017,25,12.300000000000004,1,0,0,10.329999999999998,1,1
02 Azua,2017,26,11.299999999999997,0,0,0,9.940000000000001,1,1
02 Azua,2017,27,11.700000000000003,0,0,0,10.21,1,0
02 Azua,2017,28,6.900000000000002,0,0,0,9.41,1,0
02 Azua,2017,29,13.5,1,0,0,11.21,1,0
02 Azua,2017,30,10.600000000000001,2,0,0,10.41,1,0
02 Azua,2017,31,11.599999999999998,0,0,0,11.510000000000002,1,0
02 Azua,2017,32,11.999999999999996,0,0,0,10.100000000000001,1,0
02 Azua,2017,33,10.899999999999999,0,0,0,10.989999999999998,1,0
02 Azua,2017,34,7.300000000000001,0,0,0,9.8,1,0
02 Azua,2017,35,9.599999999999998,0,0,0,10.170000000000002,1,1
02 Azua,2017,36,11.799999999999997,0,1,1,9.190000000000001,1,1
02 Azua,2017,37,6.800000000000001,0,0,1,9.030000000000001,1,1
02 Azua,2017,38,7.5,0,0,1,8.8,1,1
02 Azua,2017,39,8.8,0,0,0,8.260000000000002,1,1
02 Azua,2017,40,8.3,0,0,0,7.91,1,1
02 Azua,2017,41,6.600000000000001,0,0,0,8.059999999999999,1,1
02 Azua,2017,42,10.0,0,0,0,8.309999999999999,1,1
02 Azua,2017,43,8.8,0,0,0,7.539999999999999,1,1
02 Azua,2017,44,8.2,1,0,0,7.940000000000001,1,1
02 Azua,2017,45,6.099999999999998,0,0,1,6.93,1,1
02 Azua,2017,46,6.699999999999999,0,1,1,6.77,1,1
02 Azua,2017,47,8.299999999999997,1,0,0,6.640000000000001,1,1
02 Azua,2017,48,8.399999999999999,2,0,0,6.609999999999999,1,1
02 Azua,2017,49,10.7,3,0,0,7.170000000000002,1,1
02 Azua,2017,50,11.5,4,0,0,6.670000000000002,1,1
02 Azua,2017,51,12.0,5,0,0,6.829999999999998,1,1
02 Azua,2017,52,12.3,6,0,0,6.629999999999999,1,0
02 Azua,2018,1,8.3,0,0,0,6.699999999999999,1,0
02 Azua,2018,2,12.399999999999999,1,0,0,7.16,1,0
02 Azua,2018,3,11.399999999999999,2,0,0,7.059999999999999,1,0
02 Azua,2018,4,11.3,3,0,0,7.809999999999999,1,0
02 Azua,2018,5,12.2,4,0,0,7.199999999999999,0,1
02 Azua,2018,6,13.899999999999999,5,0,0,7.440000000000001,0,1
02 Azua,2018,7,12.600000000000001,6,0,0,6.969999999999999,0,1
02 Azua,2018,8,13.100000000000001,7,0,0,6.940000000000001,0,1
02 Azua,2018,9,11.2,8,0,0,6.07,0,1
02 Azua,2018,10,15.099999999999998,9,0,0,6.59,0,1
02 Azua,2018,11,9.400000000000002,10,0,0,7.23,0,1
02 Azua,2018,12,8.8,0,0,0,7.109999999999999,0,1
02 Azua,2018,13,10.899999999999999,1,0,0,7.23,0,1
02 Azua,2018,14,7.800000000000001,2,0,0,7.27,0,1
02 Azua,2018,15,12.3,0,0,0,8.100000000000001,0,1
02 Azua,2018,16,11.2,1,0,0,8.260000000000002,0,1
02 Azua,2018,17,8.0,0,0,0,8.2,0,1
02 Azua,2018,18,8.200000000000003,0,0,0,7.84,1,1
02 Azua,2018,19,9.100000000000001,0,0,0,8.0,1,1
02 Azua,2018,20,10.600000000000001,1,0,0,9.27,1,1
02 Azua,2018,21,9.100000000000001,2,0,0,9.61,1,1
02 Azua,2018,22,8.600000000000001,0,0,0,9.399999999999999,1,1
02 Azua,2018,23,11.799999999999997,1,0,0,9.5,1,1
02 Azua,2018,24,10.5,0,0,0,9.940000000000001,1,1
02 Azua,2018,25,8.8,0,0,0,8.7,1,1
02 Azua,2018,26,11.399999999999999,1,0,0,9.86,1,1
02 Azua,2018,27,13.799999999999997,2,0,0,10.84,1,0
02 Azua,2018,28,13.399999999999999,0,0,0,9.510000000000002,1,0
02 Azua,2018,29,11.399999999999999,0,0,0,10.100000000000001,1,0
02 Azua,2018,30,9.600000000000001,1,0,0,9.66,1,0
02 Azua,2018,31,12.699999999999996,0,0,0,10.510000000000002,1,0
02 Azua,2018,32,10.100000000000001,0,0,0,9.96,1,0
02 Azua,2018,33,12.600000000000001,0,0,0,10.16,1,0
02 Azua,2018,34,11.100000000000001,0,0,0,10.29,1,0
02 Azua,2018,35,12.799999999999997,0,0,0,10.030000000000001,1,1
02 Azua,2018,36,8.399999999999999,0,0,0,8.93,1,1
02 Azua,2018,37,11.2,0,0,0,9.239999999999998,1,1
02 Azua,2018,38,10.200000000000003,0,0,0,8.989999999999998,1,1
02 Azua,2018,39,11.0,0,0,0,9.59,1,1
02 Azua,2018,40,8.3,0,0,0,8.14,1,1
02 Azua,2018,41,6.699999999999999,0,0,0,7.469999999999999,1,1
02 Azua,2018,42,10.0,1,0,0,8.59,1,1
02 Azua,2018,43,8.599999999999998,0,0,0,8.23,1,1
02 Azua,2018,44,9.0,0,0,0,7.84,1,1
02 Azua,2018,45,9.8,1,0,0,8.190000000000001,1,1
02 Azua,2018,46,10.799999999999997,0,0,0,8.870000000000001,1,1
02 Azua,2018,47,10.5,1,0,0,7.969999999999999,1,1
02 Azua,2018,48,11.600000000000001,2,0,0,7.530000000000001,1,1
02 Azua,2018,49,12.000000000000004,3,0,0,7.629999999999999,0,1
02 Azua,2018,50,12.400000000000002,4,0,0,6.940000000000001,0,1
02 Azua,2018,51,10.100000000000001,5,0,0,6.309999999999999,0,1
02 Azua,2018,52,12.899999999999999,6,0,0,7.829999999999998,0,0
02 Azua,2019,1,13.600000000000001,7,0,0,6.989999999999998,0,0
02 Azua,2019,2,11.8,8,0,0,6.16,0,0
02 Azua,2019,3,8.8,9,0,0,5.940000000000001,0,0
02 Azua,2019,4,13.200000000000003,10,0,0,6.370000000000001,0,0
02 Azua,2019,5,9.8,11,0,0,6.010000000000002,0,1
02 Azua,2019,6,11.3,0,0,0,6.640000000000001,0,1
02 Azua,2019,7,11.7,0,0,0,7.010000000000002,0,1
02 Azua,2019,8,13.600000000000001,1,0,0,7.59,0,1
02 Azua,2019,9,13.799999999999997,2,0,0,7.260000000000002,0,1
02 Azua,2019,10,13.400000000000002,3,0,0,7.059999999999999,0,1
02 Azua,2019,11,12.0,4,0,0,7.260000000000002,0,1
02 Azua,2019,12,9.600000000000001,5,0,0,7.309999999999999,0,1
02 Azua,2019,13,7.899999999999999,0,0,1,7.030000000000001,0,1
02 Azua,2019,14,11.5,0,0,0,7.809999999999999,0,1
02 Azua,2019,15,10.7,1,0,0,7.710000000000001,0,1
02 Azua,2019,16,12.5,2,0,0,8.11,0,1
02 Azua,2019,17,8.3,0,0,0,7.329999999999998,0,1
02 Azua,2019,18,12.0,0,0,0,9.010000000000002,1,1
02 Azua,2019,19,8.400000000000002,0,0,0,8.59,1,1
02 Azua,2019,20,8.600000000000001,1,0,0,8.899999999999999,1,1
02 Azua,2019,21,7.199999999999999,0,0,0,8.129999999999999,1,1
02 Azua,2019,22,8.100000000000001,0,0,0,7.210000000000001,1,1
02 Azua,2019,23,6.5,0,0,0,8.41,1,1
02 Azua,2019,24,11.299999999999997,1,0,0,9.129999999999999,1,1
02 Azua,2019,25,10.5,2,0,0,10.07,1,1
02 Azua,2019,26,11.899999999999999,3,0,0,10.2,1,1
02 Azua,2019,27,13.100000000000001,4,0,0,10.030000000000001,1,0
02 Azua,2019,28,12.2,0,0,0,10.29,1,0
02 Azua,2019,29,12.499999999999996,1,0,0,10.989999999999998,1,0
02 Azua,2019,30,10.899999999999999,0,0,0,10.899999999999999,1,0
02 Azua,2019,31,12.0,0,0,0,10.010000000000002,1,0
02 Azua,2019,32,12.0,0,0,0,10.14,1,0
02 Azua,2019,33,11.199999999999996,0,0,0,10.84,1,0
02 Azua,2019,34,8.600000000000001,0,0,0,10.29,1,0
02 Azua,2019,35,8.500000000000004,1,0,0,10.059999999999999,1,1
02 Azua,2019,36,9.299999999999997,0,0,0,9.739999999999998,1,1
02 Azua,2019,37,9.7,0,0,0,10.14,1,1
02 Azua,2019,38,8.600000000000001,0,1,1,8.8,1,1
02 Azua,2019,39,6.399999999999999,0,0,0,8.96,1,1
02 Azua,2019,40,8.399999999999999,0,0,0,8.27,1,1
02 Azua,2019,41,8.2,1,0,0,8.59,1,1
02 Azua,2019,42,7.800000000000001,0,0,0,8.440000000000001,1,1
02 Azua,2019,43,10.000000000000004,0,0,0,8.489999999999998,1,1
02 Azua,2019,44,8.8,1,0,0,8.600000000000001,1,1
02 Azua,2019,45,10.399999999999999,2,0,0,8.61,1,1
02 Azua,2019,46,7.199999999999999,0,0,0,7.969999999999999,1,1
02 Azua,2019,47,9.3,0,0,0,7.59,1,1
02 Azua,2019,48,11.400000000000002,1,0,0,7.859999999999999,1,1
02 Azua,2019,49,9.400000000000002,0,0,0,7.93,0,1
02 Azua,2019,50,11.599999999999998,0,0,0,8.0,0,1
02 Azua,2019,51,10.299999999999997,1,0,0,7.469999999999999,0,1
02 Azua,2019,52,8.599999999999998,2,0,0,7.289999999999999,0,0
02 Azua,2020,1,9.5,3,0,0,7.5,0,0
02 Azua,2020,2,12.0,4,0,0,7.640000000000001,0,0
02 Azua,2020,3,13.200000000000003,5,0,0,7.329999999999998,0,0
02 Azua,2020,4,9.2,0,0,0,6.289999999999999,0,0
02 Azua,2020,5,8.7,1,0,0,6.059999999999999,0,1
02 Azua,2020,6,11.100000000000001,2,0,0,7.370000000000001,0,1
02 Azua,2020,7,13.0,3,0,0,7.260000000000002,0,1
02 Azua,2020,8,11.900000000000002,0,0,0,7.23,0,1
02 Azua,2020,9,7.800000000000001,0,0,0,6.84,0,1
02 Azua,2020,10,10.5,0,0,0,6.77,0,1
02 Azua,2020,11,10.100000000000001,0,0,0,6.57,0,1
02 Azua,2020,12,12.900000000000002,1,0,0,7.469999999999999,0,1
02 Azua,2020,13,11.700000000000003,0,0,0,7.07,0,1
02 Azua,2020,14,9.2,1,0,0,7.260000000000002,0,1
02 Azua,2020,15,8.3,0,0,0,8.440000000000001,0,1
02 Azua,2020,16,11.100000000000001,0,0,0,8.61,0,1
02 Azua,2020,17,9.400000000000002,1,0,0,8.79,0,1
02 Azua,2020,18,9.7,2,0,0,8.57,0,1
02 Azua,2020,19,10.000000000000004,0,0,0,9.07,0,1
02 Azua,2020,20,8.8,0,0,0,9.07,0,1
02 Azua,2020,21,8.7,0,0,0,9.329999999999998,0,1
02 Azua,2020,22,9.299999999999997,0,0,0,8.96,0,1
02 Azua,2020,23,11.699999999999996,0,0,0,9.29,0,1
02 Azua,2020,24,6.700000000000003,0,0,0,9.29,0,1
02 Azua,2020,25,10.2,0,0,0,10.04,0,1
02 Azua,2020,26,12.400000000000002,1,0,0,11.3,0,1
