province,year,week,avg_temp,max_temp,min_temp
10 Independencia,2023,45,27.76,32.7,23.2
10 Independencia,2023,46,26.44,31.5,23.0
10 Independencia,2023,47,26.2,31.1,22.3
10 Independencia,2023,48,26.06,30.1,22.1
10 Independencia,2023,49,26.1,31.5,21.9
10 Independencia,2023,50,26.04,30.6,21.8
10 Independencia,2023,51,25.1,30.3,22.0
10 Independencia,2023,52,25.74,30.0,22.0
11 La Altagracia,2015,1,24.95,27.4,23.1
11 La Altagracia,2015,2,24.59,27.6,22.4
11 La Altagracia,2015,3,24.44,28.1,22.0
11 La Altagracia,2015,4,24.3,28.1,22.1
11 La Altagracia,2015,5,23.66,27.7,20.8
11 La Altagracia,2015,6,24.53,28.1,20.6
11 La Altagracia,2015,7,24.09,28.8,21.4
11 La Altagracia,2015,8,24.43,28.1,21.9
11 La Altagracia,2015,9,24.73,28.2,22.4
11 La Altagracia,2015,10,24.34,27.7,21.9
11 La Altagracia,2015,11,24.69,28.4,22.2
11 La Altagracia,2015,12,24.61,28.6,21.6
11 La Altagracia,2015,13,25.24,29.0,22.0
11 La Altagracia,2015,14,24.83,28.9,22.1
11 La Altagracia,2015,15,25.0,28.5,21.9
11 La Altagracia,2015,16,25.29,29.4,22.5
11 La Altagracia,2015,17,26.07,31.4,22.9
11 La Altagracia,2015,18,26.76,31.0,23.8
11 La Altagracia,2015,19,26.27,30.0,23.2
11 La Altagracia,2015,20,26.07,29.6,23.5
11 La Altagracia,2015,21,26.21,30.0,23.5
11 La Altagracia,2015,22,25.63,29.3,22.7
11 La Altagracia,2015,23,26.84,30.8,24.0
11 La Altagracia,2015,24,27.04,31.4,23.7
11 La Altagracia,2015,25,27.09,30.6,24.5
11 La Altagracia,2015,26,26.66,30.4,23.8
11 La Altagracia,2015,27,26.87,29.9,24.2
11 La Altagracia,2015,28,26.39,30.0,23.7
11 La Altagracia,2015,29,26.79,30.3,24.4
11 La Altagracia,2015,30,27.39,31.2,24.6
11 La Altagracia,2015,31,27.46,30.9,25.2
11 La Altagracia,2015,32,27.24,30.9,23.7
11 La Altagracia,2015,33,27.36,31.1,24.7
11 La Altagracia,2015,34,27.34,31.5,24.6
11 La Altagracia,2015,35,27.1,31.5,23.6
11 La Altagracia,2015,36,27.59,31.3,24.5
11 La Altagracia,2015,37,27.34,31.3,23.8
11 La Altagracia,2015,38,26.94,30.4,24.6
11 La Altagracia,2015,39,27.16,31.3,24.2
11 La Altagracia,2015,40,27.67,31.4,24.6
11 La Altagracia,2015,41,27.73,31.5,25.0
11 La Altagracia,2015,42,27.21,30.9,24.0
11 La Altagracia,2015,43,26.3,30.6,22.8
11 La Altagracia,2015,44,25.97,29.8,23.2
11 La Altagracia,2015,45,25.77,29.1,23.3
11 La Altagracia,2015,46,26.33,29.5,24.2
11 La Altagracia,2015,47,25.14,28.5,22.9
11 La Altagracia,2015,48,24.8,29.5,22.0
11 La Altagracia,2015,49,25.76,29.1,22.9
11 La Altagracia,2015,50,25.37,28.3,23.4
11 La Altagracia,2015,51,25.01,27.8,23.2
11 La Altagracia,2015,52,25.21,27.9,22.9
11 La Altagracia,2016,1,24.43,27.6,22.1
11 La Altagracia,2016,2,24.33,28.1,22.1
11 La Altagracia,2016,3,24.57,28.8,20.5
11 La Altagracia,2016,4,24.47,28.2,22.0
11 La Altagracia,2016,5,24.19,27.7,20.4
11 La Altagracia,2016,6,25.03,29.0,22.2
11 La Altagracia,2016,7,24.31,29.2,21.6
11 La Altagracia,2016,8,24.87,29.0,21.7
11 La Altagracia,2016,9,25.04,28.7,22.3
11 La Altagracia,2016,10,24.19,27.5,22.3
11 La Altagracia,2016,11,24.99,28.8,22.2
11 La Altagracia,2016,12,25.49,29.5,23.0
11 La Altagracia,2016,13,25.16,29.4,22.7
11 La Altagracia,2016,14,25.79,29.9,22.6
11 La Altagracia,2016,15,25.37,29.9,22.5
11 La Altagracia,2016,16,25.51,30.6,22.3
11 La Altagracia,2016,17,24.64,29.4,21.7
11 La Altagracia,2016,18,25.63,29.8,22.5
11 La Altagracia,2016,19,25.84,29.2,23.2
11 La Altagracia,2016,20,26.46,29.7,24.2
11 La Altagracia,2016,21,26.43,29.8,22.7
11 La Altagracia,2016,22,25.87,29.8,23.5
11 La Altagracia,2016,23,26.89,30.3,24.2
11 La Altagracia,2016,24,27.06,30.5,24.5
11 La Altagracia,2016,25,26.47,29.7,24.4
11 La Altagracia,2016,26,26.74,29.9,24.7
11 La Altagracia,2016,27,26.93,30.2,25.0
11 La Altagracia,2016,28,26.99,30.5,24.5
11 La Altagracia,2016,29,27.03,30.5,24.2
11 La Altagracia,2016,30,26.8,30.7,24.3
11 La Altagracia,2016,31,26.66,30.5,24.8
11 La Altagracia,2016,32,27.07,30.7,24.2
11 La Altagracia,2016,33,27.46,31.1,24.9
11 La Altagracia,2016,34,26.63,30.4,24.3
11 La Altagracia,2016,35,27.49,31.0,24.4
11 La Altagracia,2016,36,26.93,30.5,24.1
11 La Altagracia,2016,37,27.0,30.3,24.9
11 La Altagracia,2016,38,27.23,31.3,23.9
11 La Altagracia,2016,39,27.34,31.4,24.8
11 La Altagracia,2016,40,26.86,30.5,24.2
11 La Altagracia,2016,41,26.96,30.5,24.3
11 La Altagracia,2016,42,26.44,30.0,23.4
11 La Altagracia,2016,43,26.07,30.1,23.4
11 La Altagracia,2016,44,25.04,29.5,22.9
11 La Altagracia,2016,45,25.3,28.8,22.5
11 La Altagracia,2016,46,24.86,29.3,22.4
11 La Altagracia,2016,47,24.41,27.9,22.2
11 La Altagracia,2016,48,24.96,28.6,21.9
11 La Altagracia,2016,49,25.16,28.1,23.1
11 La Altagracia,2016,50,25.39,28.0,23.3
11 La Altagracia,2016,51,24.59,27.5,21.9
11 La Altagracia,2016,52,24.66,27.6,22.6
11 La Altagracia,2017,1,23.96,28.9,20.0
11 La Altagracia,2017,2,22.84,27.5,20.5
11 La Altagracia,2017,3,22.07,26.9,17.9
11 La Altagracia,2017,4,23.24,29.3,18.1
11 La Altagracia,2017,5,23.94,29.6,20.6
11 La Altagracia,2017,6,23.9,29.5,20.8
11 La Altagracia,2017,7,22.93,29.3,18.1
11 La Altagracia,2017,8,23.29,29.2,18.8
11 La Altagracia,2017,9,23.94,29.0,21.2
11 La Altagracia,2017,10,23.14,29.0,19.2
11 La Altagracia,2017,11,24.33,30.0,19.4
11 La Altagracia,2017,12,23.61,30.5,19.3
11 La Altagracia,2017,13,24.27,30.6,20.1
11 La Altagracia,2017,14,24.97,30.6,20.7
11 La Altagracia,2017,15,24.27,29.3,20.8
11 La Altagracia,2017,16,23.89,28.2,20.9
11 La Altagracia,2017,17,24.69,29.5,21.0
11 La Altagracia,2017,18,24.9,30.0,20.5
11 La Altagracia,2017,19,25.19,30.0,21.8
11 La Altagracia,2017,20,26.26,30.6,23.4
11 La Altagracia,2017,21,26.41,31.5,23.0
11 La Altagracia,2017,22,25.71,31.1,22.7
11 La Altagracia,2017,23,26.7,31.6,23.0
11 La Altagracia,2017,24,26.27,31.5,22.9
11 La Altagracia,2017,25,26.04,31.4,22.5
11 La Altagracia,2017,26,26.39,30.6,23.6
11 La Altagracia,2017,27,26.39,31.1,22.9
11 La Altagracia,2017,28,26.41,32.3,22.5
11 La Altagracia,2017,29,26.76,31.5,23.8
11 La Altagracia,2017,30,26.89,31.8,23.0
11 La Altagracia,2017,31,26.94,32.0,22.6
11 La Altagracia,2017,32,26.59,31.8,22.5
11 La Altagracia,2017,33,26.26,31.5,23.4
11 La Altagracia,2017,34,26.54,31.2,23.4
11 La Altagracia,2017,35,26.79,32.5,23.0
11 La Altagracia,2017,36,26.5,31.9,23.2
11 La Altagracia,2017,37,26.49,31.5,22.6
11 La Altagracia,2017,38,26.07,31.6,22.1
11 La Altagracia,2017,39,26.03,31.1,22.5
11 La Altagracia,2017,40,25.6,30.8,21.5
11 La Altagracia,2017,41,25.27,30.8,21.6
11 La Altagracia,2017,42,25.79,30.5,23.0
11 La Altagracia,2017,43,25.37,29.9,22.0
11 La Altagracia,2017,44,25.36,30.6,22.0
11 La Altagracia,2017,45,24.07,28.5,21.5
11 La Altagracia,2017,46,24.14,29.0,21.8
11 La Altagracia,2017,47,24.76,30.0,21.5
11 La Altagracia,2017,48,24.56,30.0,21.2
11 La Altagracia,2017,49,24.41,28.7,20.9
11 La Altagracia,2017,50,24.4,29.9,19.5
11 La Altagracia,2017,51,24.16,27.6,21.4
11 La Altagracia,2017,52,23.77,27.6,20.3
11 La Altagracia,2018,1,23.93,28.6,20.0
11 La Altagracia,2018,2,23.81,28.2,21.1
11 La Altagracia,2018,3,23.56,28.4,21.1
11 La Altagracia,2018,4,23.34,28.0,21.1
11 La Altagracia,2018,5,23.26,27.0,20.9
11 La Altagracia,2018,6,23.53,27.6,20.7
11 La Altagracia,2018,7,23.06,27.1,20.2
11 La Altagracia,2018,8,22.79,27.2,19.1
11 La Altagracia,2018,9,22.13,28.8,18.1
11 La Altagracia,2018,10,23.51,29.0,18.5
11 La Altagracia,2018,11,24.39,29.1,20.2
11 La Altagracia,2018,12,23.87,30.2,19.8
11 La Altagracia,2018,13,22.87,26.7,20.1
11 La Altagracia,2018,14,24.39,30.4,20.7
11 La Altagracia,2018,15,24.61,30.0,21.2
11 La Altagracia,2018,16,24.57,30.2,20.9
11 La Altagracia,2018,17,25.33,30.9,21.5
11 La Altagracia,2018,18,24.91,30.8,21.1
11 La Altagracia,2018,19,24.84,30.2,21.6
11 La Altagracia,2018,20,24.44,28.9,21.5
11 La Altagracia,2018,21,25.47,31.1,21.4
11 La Altagracia,2018,22,25.69,30.8,22.2
11 La Altagracia,2018,23,26.5,32.0,22.8
11 La Altagracia,2018,24,26.5,32.0,22.6
11 La Altagracia,2018,25,25.63,31.9,21.8
11 La Altagracia,2018,26,26.49,31.2,22.9
11 La Altagracia,2018,27,26.86,32.4,23.4
11 La Altagracia,2018,28,26.29,31.5,22.9
11 La Altagracia,2018,29,26.39,32.0,23.0
11 La Altagracia,2018,30,26.59,32.5,23.2
11 La Altagracia,2018,31,26.29,31.0,22.2
11 La Altagracia,2018,32,26.71,32.8,22.8
11 La Altagracia,2018,33,26.24,31.6,22.6
11 La Altagracia,2018,34,26.51,32.2,23.0
11 La Altagracia,2018,35,25.56,30.9,22.5
11 La Altagracia,2018,36,26.17,31.5,22.8
11 La Altagracia,2018,37,26.1,31.5,22.5
11 La Altagracia,2018,38,26.46,31.8,22.4
11 La Altagracia,2018,39,25.63,30.1,22.6
11 La Altagracia,2018,40,24.87,31.1,21.5
11 La Altagracia,2018,41,24.63,29.5,21.3
11 La Altagracia,2018,42,25.39,29.4,22.9
11 La Altagracia,2018,43,25.57,30.0,22.2
11 La Altagracia,2018,44,24.9,30.5,21.2
11 La Altagracia,2018,45,24.77,29.5,22.2
11 La Altagracia,2018,46,24.96,29.8,22.0
11 La Altagracia,2018,47,24.74,29.5,20.8
11 La Altagracia,2018,48,24.37,29.3,20.2
11 La Altagracia,2018,49,24.33,28.8,21.6
11 La Altagracia,2018,50,24.06,28.6,20.7
11 La Altagracia,2018,51,23.67,28.8,18.6
11 La Altagracia,2018,52,23.94,27.5,21.2
11 La Altagracia,2019,1,23.89,28.5,20.8
11 La Altagracia,2019,2,23.0,28.0,18.9
11 La Altagracia,2019,3,22.97,28.5,19.2
11 La Altagracia,2019,4,23.3,28.6,19.9
11 La Altagracia,2019,5,23.4,28.8,19.6
11 La Altagracia,2019,6,23.2,28.4,19.5
11 La Altagracia,2019,7,23.96,29.2,20.6
11 La Altagracia,2019,8,23.97,28.7,20.8
11 La Altagracia,2019,9,24.11,29.6,20.7
11 La Altagracia,2019,10,23.93,29.5,20.1
11 La Altagracia,2019,11,23.5,29.1,19.9
11 La Altagracia,2019,12,24.01,31.0,19.5
11 La Altagracia,2019,13,23.94,29.9,20.0
11 La Altagracia,2019,14,24.44,29.6,21.2
11 La Altagracia,2019,15,24.61,30.0,21.1
11 La Altagracia,2019,16,24.97,30.5,21.5
11 La Altagracia,2019,17,24.89,31.5,20.0
11 La Altagracia,2019,18,25.06,30.4,20.5
11 La Altagracia,2019,19,25.47,30.6,22.0
11 La Altagracia,2019,20,26.54,32.0,23.0
11 La Altagracia,2019,21,25.54,30.2,21.7
11 La Altagracia,2019,22,24.67,29.8,20.5
11 La Altagracia,2019,23,25.99,30.6,21.8
11 La Altagracia,2019,24,25.97,31.0,23.1
11 La Altagracia,2019,25,27.04,32.3,23.9
11 La Altagracia,2019,26,26.59,32.0,23.3
11 La Altagracia,2019,27,26.81,33.3,22.3
11 La Altagracia,2019,28,26.54,31.9,23.1
11 La Altagracia,2019,29,26.67,31.8,23.1
11 La Altagracia,2019,30,27.09,32.0,23.5
11 La Altagracia,2019,31,25.94,31.4,22.6
11 La Altagracia,2019,32,26.8,31.9,23.0
11 La Altagracia,2019,33,27.04,31.9,23.2
11 La Altagracia,2019,34,26.8,32.2,23.5
11 La Altagracia,2019,35,27.26,32.9,23.7
11 La Altagracia,2019,36,27.0,32.5,22.8
11 La Altagracia,2019,37,27.46,32.8,22.9
11 La Altagracia,2019,38,25.87,32.1,22.9
11 La Altagracia,2019,39,26.69,32.9,23.2
11 La Altagracia,2019,40,25.99,31.4,21.4
11 La Altagracia,2019,41,26.39,31.6,22.3
11 La Altagracia,2019,42,26.1,31.5,22.5
11 La Altagracia,2019,43,25.27,30.0,22.5
11 La Altagracia,2019,44,25.77,30.2,22.3
11 La Altagracia,2019,45,25.76,31.0,22.5
11 La Altagracia,2019,46,25.34,30.8,21.0
11 La Altagracia,2019,47,24.7,30.8,21.1
11 La Altagracia,2019,48,24.86,31.5,21.2
11 La Altagracia,2019,49,25.31,30.1,22.2
11 La Altagracia,2019,50,24.46,28.3,21.8
11 La Altagracia,2019,51,24.6,29.0,21.9
11 La Altagracia,2019,52,24.63,29.4,21.8
11 La Altagracia,2020,1,24.39,28.5,21.6
11 La Altagracia,2020,2,24.23,27.7,20.6
11 La Altagracia,2020,3,23.33,27.7,20.6
11 La Altagracia,2020,4,23.4,28.0,19.5
11 La Altagracia,2020,5,23.99,30.2,19.6
11 La Altagracia,2020,6,24.17,28.6,21.0
11 La Altagracia,2020,7,23.96,28.4,21.2
11 La Altagracia,2020,8,24.06,28.8,20.7
11 La Altagracia,2020,9,23.69,30.4,20.5
11 La Altagracia,2020,10,23.76,29.1,20.3
11 La Altagracia,2020,11,22.76,27.8,19.6
11 La Altagracia,2020,12,23.31,27.5,20.1
11 La Altagracia,2020,13,23.77,28.6,20.6
11 La Altagracia,2020,14,24.4,31.5,18.4
11 La Altagracia,2020,15,25.34,32.2,20.9
11 La Altagracia,2020,16,25.74,31.8,22.5
11 La Altagracia,2020,17,26.27,31.5,21.6
11 La Altagracia,2020,18,25.86,32.0,21.6
11 La Altagracia,2020,19,26.64,31.8,22.4
11 La Altagracia,2020,20,26.19,31.3,22.4
11 La Altagracia,2020,21,27.01,33.0,23.0
11 La Altagracia,2020,22,26.64,32.7,22.6
11 La Altagracia,2020,23,26.94,32.3,22.5
11 La Altagracia,2020,24,26.76,32.2,22.6
11 La Altagracia,2020,25,27.4,32.8,22.9
11 La Altagracia,2020,26,27.57,32.8,23.7
11 La Altagracia,2020,27,27.49,33.7,23.5
11 La Altagracia,2020,28,26.97,32.3,23.6
11 La Altagracia,2020,29,27.11,32.6,22.6
11 La Altagracia,2020,30,26.79,32.0,23.0
11 La Altagracia,2020,31,26.73,32.2,23.9
11 La Altagracia,2020,32,27.56,32.8,23.8
11 La Altagracia,2020,33,27.4,33.0,23.8
11 La Altagracia,2020,34,27.27,33.2,23.8
11 La Altagracia,2020,35,27.39,32.9,23.2
11 La Altagracia,2020,36,26.63,31.5,22.6
11 La Altagracia,2020,37,26.67,32.2,23.0
11 La Altagracia,2020,38,27.07,32.5,22.8
11 La Altagracia,2020,39,26.96,33.3,22.5
11 La Altagracia,2020,40,25.6,31.0,22.5
11 La Altagracia,2020,41,25.99,31.2,22.7
11 La Altagracia,2020,42,25.93,31.8,22.6
11 La Altagracia,2020,43,26.31,31.1,21.6
11 La Altagracia,2020,44,25.91,30.5,23.0
11 La Altagracia,2020,45,24.8,30.0,22.5
11 La Altagracia,2020,46,24.4,29.2,22.5
11 La Altagracia,2020,47,24.69,29.5,21.9
11 La Altagracia,2020,48,23.96,28.4,21.5
11 La Altagracia,2020,49,24.17,28.4,21.4
11 La Altagracia,2020,50,24.09,29.5,20.3
11 La Altagracia,2020,51,24.17,29.0,21.4
11 La Altagracia,2020,52,23.99,28.6,20.6
11 La Altagracia,2021,1,23.46,29.2,20.5
11 La Altagracia,2021,2,24.17,29.8,21.3
11 La Altagracia,2021,3,23.96,28.5,21.0
11 La Altagracia,2021,4,23.23,28.9,20.0
11 La Altagracia,2021,5,24.19,29.4,20.5
11 La Altagracia,2021,6,23.59,28.5,20.5
11 La Altagracia,2021,7,23.71,28.6,20.4
11 La Altagracia,2021,8,23.61,28.0,20.5
11 La Altagracia,2021,9,23.94,29.8,20.2
11 La Altagracia,2021,10,23.56,29.3,19.9
11 La Altagracia,2021,11,23.46,28.6,19.4
11 La Altagracia,2021,12,24.11,29.3,20.3
11 La Altagracia,2021,13,24.2,29.6,20.6
11 La Altagracia,2021,14,23.19,28.2,20.0
11 La Altagracia,2021,15,24.63,32.3,19.5
11 La Altagracia,2021,16,25.21,30.7,21.8
11 La Altagracia,2021,17,24.36,31.0,20.1
11 La Altagracia,2021,18,25.26,30.9,21.8
11 La Altagracia,2021,19,25.73,31.0,22.2
11 La Altagracia,2021,20,25.71,31.0,21.5
11 La Altagracia,2021,21,25.7,31.0,22.5
11 La Altagracia,2021,22,25.39,30.4,21.9
11 La Altagracia,2021,23,24.93,31.2,21.5
11 La Altagracia,2021,24,26.39,31.1,23.1
11 La Altagracia,2021,25,25.77,30.6,22.7
11 La Altagracia,2021,26,26.33,31.2,23.1
11 La Altagracia,2021,27,26.1,30.9,22.2
11 La Altagracia,2021,28,26.09,31.1,22.1
11 La Altagracia,2021,29,26.44,31.4,22.6
11 La Altagracia,2021,30,26.56,31.6,22.6
11 La Altagracia,2021,31,26.43,31.4,22.6
11 La Altagracia,2021,32,25.91,32.3,19.1
11 La Altagracia,2021,33,26.27,31.5,23.0
11 La Altagracia,2021,34,27.3,31.5,24.0
11 La Altagracia,2021,35,27.11,33.5,22.0
11 La Altagracia,2021,36,27.06,32.7,22.6
11 La Altagracia,2021,37,25.83,30.4,22.4
11 La Altagracia,2021,38,26.71,32.0,23.5
11 La Altagracia,2021,39,26.11,31.6,22.4
11 La Altagracia,2021,40,26.7,32.5,23.5
11 La Altagracia,2021,41,25.71,33.1,21.9
11 La Altagracia,2021,42,26.11,31.5,22.4
11 La Altagracia,2021,43,26.06,31.4,22.2
11 La Altagracia,2021,44,25.81,31.0,22.1
11 La Altagracia,2021,45,25.74,32.7,21.0
11 La Altagracia,2021,46,25.76,30.7,21.9
11 La Altagracia,2021,47,24.84,30.5,21.5
11 La Altagracia,2021,48,25.44,30.1,22.0
11 La Altagracia,2021,49,24.97,29.5,21.8
11 La Altagracia,2021,50,24.19,28.5,20.0
11 La Altagracia,2021,51,23.99,28.9,20.2
11 La Altagracia,2021,52,24.07,28.4,20.8
11 La Altagracia,2022,1,23.79,28.8,21.0
11 La Altagracia,2022,2,23.47,29.0,19.1
11 La Altagracia,2022,3,23.97,29.0,19.6
11 La Altagracia,2022,4,23.64,30.1,18.0
11 La Altagracia,2022,5,22.34,29.0,19.0
11 La Altagracia,2022,6,23.51,28.9,19.5
11 La Altagracia,2022,7,23.57,28.1,20.7
11 La Altagracia,2022,8,23.44,28.0,19.6
11 La Altagracia,2022,9,23.91,29.5,20.1
11 La Altagracia,2022,10,23.87,29.4,19.7
11 La Altagracia,2022,11,24.29,29.6,20.6
11 La Altagracia,2022,12,24.26,30.1,20.4
11 La Altagracia,2022,13,24.03,29.4,19.3
11 La Altagracia,2022,14,24.67,30.7,20.4
11 La Altagracia,2022,15,24.31,30.5,20.6
11 La Altagracia,2022,16,23.36,27.7,19.8
11 La Altagracia,2022,17,23.36,29.5,19.5
11 La Altagracia,2022,18,25.14,30.3,21.1
11 La Altagracia,2022,19,25.4,30.7,21.5
11 La Altagracia,2022,20,26.5,31.5,22.0
11 La Altagracia,2022,21,25.34,31.0,20.9
11 La Altagracia,2022,22,26.41,31.5,22.6
11 La Altagracia,2022,23,26.99,32.2,22.8
11 La Altagracia,2022,24,25.99,31.1,21.2
11 La Altagracia,2022,25,26.27,31.2,21.5
11 La Altagracia,2022,26,26.06,31.5,22.0
11 La Altagracia,2022,27,25.96,31.2,21.6
11 La Altagracia,2022,28,26.5,31.9,23.0
11 La Altagracia,2022,29,26.19,30.9,23.0
11 La Altagracia,2022,30,26.17,31.4,23.1
11 La Altagracia,2022,31,26.4,31.0,22.8
11 La Altagracia,2022,32,26.77,32.0,21.7
11 La Altagracia,2022,33,26.31,32.2,21.6
11 La Altagracia,2022,34,26.07,31.4,21.5
11 La Altagracia,2022,35,26.16,32.5,21.8
11 La Altagracia,2022,36,26.54,32.5,22.5
11 La Altagracia,2022,37,26.46,31.6,21.0
11 La Altagracia,2022,38,25.7,31.4,22.8
11 La Altagracia,2022,39,25.49,31.1,20.8
11 La Altagracia,2022,40,26.5,31.9,23.0
11 La Altagracia,2022,41,25.91,31.3,21.5
11 La Altagracia,2022,42,26.1,31.7,21.9
11 La Altagracia,2022,43,24.43,31.5,20.7
11 La Altagracia,2022,44,24.51,30.1,20.1
11 La Altagracia,2022,45,25.09,30.1,21.8
11 La Altagracia,2022,46,25.23,30.2,21.7
11 La Altagracia,2022,47,25.3,29.8,22.3
11 La Altagracia,2022,48,24.31,29.1,20.5
11 La Altagracia,2022,49,23.26,27.9,20.4
11 La Altagracia,2022,50,23.37,28.2,17.8
11 La Altagracia,2022,51,24.06,29.0,20.8
11 La Altagracia,2022,52,24.1,29.2,20.1
11 La Altagracia,2023,1,22.96,27.5,19.6
11 La Altagracia,2023,2,22.81,28.8,19.4
11 La Altagracia,2023,3,22.74,28.7,18.8
11 La Altagracia,2023,4,23.26,28.7,20.3
11 La Altagracia,2023,5,23.67,28.1,20.1
11 La Altagracia,2023,6,23.69,28.9,20.5
11 La Altagracia,2023,7,23.39,29.0,19.3
11 La Altagracia,2023,8,23.57,28.5,20.1
11 La Altagracia,2023,9,23.57,29.7,18.8
11 La Altagracia,2023,10,23.6,31.9,18.7
11 La Altagracia,2023,11,23.86,30.6,19.1
11 La Altagracia,2023,12,24.54,30.2,20.7
11 La Altagracia,2023,13,24.81,31.2,21.0
11 La Altagracia,2023,14,23.24,30.0,18.6
11 La Altagracia,2023,15,25.04,30.6,20.9
11 La Altagracia,2023,16,24.56,30.6,19.5
11 La Altagracia,2023,17,25.26,32.7,19.8
11 La Altagracia,2023,18,26.64,32.2,22.2
11 La Altagracia,2023,19,26.54,32.5,22.8
11 La Altagracia,2023,20,26.1,32.5,21.9
11 La Altagracia,2023,21,26.06,31.4,21.6
11 La Altagracia,2023,22,27.2,32.2,23.0
11 La Altagracia,2023,23,27.84,32.2,24.6
11 La Altagracia,2023,24,27.54,32.8,23.0
11 La Altagracia,2023,25,27.59,32.8,23.0
11 La Altagracia,2023,26,27.27,33.2,22.5
11 La Altagracia,2023,27,27.07,32.5,23.0
11 La Altagracia,2023,28,27.54,32.3,22.9
11 La Altagracia,2023,29,27.5,33.0,22.8
11 La Altagracia,2023,30,27.11,32.7,23.2
11 La Altagracia,2023,31,27.59,33.8,23.5
11 La Altagracia,2023,32,26.87,33.0,23.2
11 La Altagracia,2023,33,27.9,32.9,24.6
11 La Altagracia,2023,34,26.04,31.8,23.0
11 La Altagracia,2023,35,27.93,33.7,23.9
11 La Altagracia,2023,36,27.61,32.9,23.9
11 La Altagracia,2023,37,27.37,33.6,23.5
11 La Altagracia,2023,38,27.46,32.9,23.2
11 La Altagracia,2023,39,27.84,33.0,24.8
11 La Altagracia,2023,40,27.41,33.6,23.4
11 La Altagracia,2023,41,27.77,33.3,24.0
11 La Altagracia,2023,42,27.17,33.2,23.1
11 La Altagracia,2023,43,25.9,32.5,22.0
11 La Altagracia,2023,44,26.07,31.6,22.1
11 La Altagracia,2023,45,25.21,30.8,22.2
11 La Altagracia,2023,46,25.8,30.4,22.6
11 La Altagracia,2023,47,25.47,30.1,22.2
11 La Altagracia,2023,48,25.53,30.1,21.6
11 La Altagracia,2023,49,25.17,29.9,20.6
11 La Altagracia,2023,50,24.6,29.6,21.3
11 La Altagracia,2023,51,24.0,28.7,21.2
11 La Altagracia,2023,52,23.8,29.8,19.7
12 La Romana,2015,1,25.75,30.1,22.6
12 La Romana,2015,2,25.39,30.4,22.4
12 La Romana,2015,3,25.23,30.1,22.2
12 La Romana,2015,4,25.04,30.0,20.9
12 La Romana,2015,5,24.26,29.5,21.4
12 La Romana,2015,6,25.07,29.5,20.6
12 La Romana,2015,7,24.6,29.1,21.7
12 La Romana,2015,8,24.89,30.0,21.3
12 La Romana,2015,9,25.66,31.0,22.1
12 La Romana,2015,10,25.23,30.6,22.0
12 La Romana,2015,11,25.74,31.5,22.4
12 La Romana,2015,12,25.51,30.9,21.0
12 La Romana,2015,13,26.0,31.0,21.6
12 La Romana,2015,14,25.86,31.2,21.9
12 La Romana,2015,15,26.14,31.1,22.4
12 La Romana,2015,16,26.46,31.6,22.6
12 La Romana,2015,17,26.9,31.9,22.9
12 La Romana,2015,18,27.34,32.0,23.6
12 La Romana,2015,19,27.29,32.4,23.1
12 La Romana,2015,20,27.26,32.6,23.9
12 La Romana,2015,21,27.31,32.7,23.6
12 La Romana,2015,22,26.63,32.0,23.1
12 La Romana,2015,23,27.6,32.2,23.9
12 La Romana,2015,24,28.14,33.4,24.0
12 La Romana,2015,25,28.29,33.3,24.9
12 La Romana,2015,26,27.59,32.4,23.7
12 La Romana,2015,27,28.2,33.2,25.0
12 La Romana,2015,28,27.64,33.5,23.9
12 La Romana,2015,29,27.97,33.2,24.1
12 La Romana,2015,30,28.46,33.6,24.3
12 La Romana,2015,31,28.83,33.9,25.4
12 La Romana,2015,32,28.46,33.6,24.3
12 La Romana,2015,33,28.56,33.9,25.0
12 La Romana,2015,34,28.31,33.8,24.5
12 La Romana,2015,35,27.96,33.9,24.1
12 La Romana,2015,36,28.06,32.9,24.2
12 La Romana,2015,37,28.17,34.3,23.8
12 La Romana,2015,38,27.39,32.2,24.0
12 La Romana,2015,39,27.67,32.3,24.2
12 La Romana,2015,40,28.09,32.4,24.8
12 La Romana,2015,41,28.54,33.2,24.9
12 La Romana,2015,42,28.14,33.5,24.5
12 La Romana,2015,43,26.79,31.6,22.6
12 La Romana,2015,44,26.31,31.2,22.4
12 La Romana,2015,45,26.11,30.5,23.2
12 La Romana,2015,46,26.74,31.0,23.9
12 La Romana,2015,47,25.69,30.2,22.0
12 La Romana,2015,48,25.16,31.0,21.3
12 La Romana,2015,49,26.19,30.7,22.5
12 La Romana,2015,50,25.96,30.3,22.6
12 La Romana,2015,51,25.7,29.8,22.7
12 La Romana,2015,52,26.04,30.6,23.0
12 La Romana,2016,1,25.0,29.6,21.8
12 La Romana,2016,2,24.94,30.1,21.6
12 La Romana,2016,3,25.3,30.7,19.9
12 La Romana,2016,4,25.23,30.8,21.2
12 La Romana,2016,5,24.91,29.3,20.7
12 La Romana,2016,6,25.84,30.9,22.0
12 La Romana,2016,7,25.17,30.8,21.8
12 La Romana,2016,8,25.64,31.5,21.5
12 La Romana,2016,9,25.91,30.6,22.1
12 La Romana,2016,10,25.07,30.1,22.3
12 La Romana,2016,11,25.73,31.2,21.9
12 La Romana,2016,12,26.56,32.0,22.8
12 La Romana,2016,13,26.13,31.2,22.5
12 La Romana,2016,14,26.41,32.0,21.7
12 La Romana,2016,15,26.47,32.3,22.0
