province,year,week,avg_humidity,max_humidity,min_humidity
02 Azua,2017,40,82.8,96,63
02 Azua,2017,41,82.0,96,64
02 Azua,2017,42,76.8,96,50
02 Azua,2017,43,77.6,94,59
02 Azua,2017,44,78.5,91,57
02 Azua,2017,45,84.4,96,67
02 Azua,2017,46,84.7,96,62
02 Azua,2017,47,81.5,93,63
02 Azua,2017,48,77.5,93,55
02 Azua,2017,49,74.0,91,56
02 Azua,2017,50,72.3,91,43
02 Azua,2017,51,66.6,89,36
02 Azua,2017,52,67.3,85,41
02 Azua,2018,1,75.5,94,51
02 Azua,2018,2,72.3,97,45
02 Azua,2018,3,71.3,89,40
02 Azua,2018,4,64.7,90,37
02 Azua,2018,5,62.2,88,22
02 Azua,2018,6,58.1,88,35
02 Azua,2018,7,56.2,90,31
02 Azua,2018,8,55.0,80,27
02 Azua,2018,9,68.0,91,32
02 Azua,2018,10,65.1,98,25
02 Azua,2018,11,68.9,92,46
02 Azua,2018,12,73.0,91,42
02 Azua,2018,13,63.0,91,28
02 Azua,2018,14,74.7,95,47
02 Azua,2018,15,67.8,92,30
02 Azua,2018,16,68.3,89,37
02 Azua,2018,17,73.2,91,46
02 Azua,2018,18,75.6,97,52
02 Azua,2018,19,72.9,95,49
02 Azua,2018,20,62.8,91,34
02 Azua,2018,21,64.7,87,39
02 Azua,2018,22,70.2,93,49
02 Azua,2018,23,68.5,95,36
02 Azua,2018,24,68.3,90,43
02 Azua,2018,25,75.1,95,53
02 Azua,2018,26,68.5,92,38
02 Azua,2018,27,64.3,95,25
02 Azua,2018,28,73.2,98,34
02 Azua,2018,29,71.4,95,41
02 Azua,2018,30,68.3,92,41
02 Azua,2018,31,64.3,92,33
02 Azua,2018,32,71.0,96,47
02 Azua,2018,33,68.2,93,37
02 Azua,2018,34,65.8,93,39
02 Azua,2018,35,68.3,95,33
02 Azua,2018,36,75.0,92,54
02 Azua,2018,37,73.3,97,37
02 Azua,2018,38,76.1,91,52
02 Azua,2018,39,69.5,90,43
02 Azua,2018,40,77.8,96,53
02 Azua,2018,41,83.5,95,64
02 Azua,2018,42,72.2,91,47
02 Azua,2018,43,77.7,93,53
02 Azua,2018,44,73.3,92,51
02 Azua,2018,45,70.7,87,47
02 Azua,2018,46,71.6,96,41
02 Azua,2018,47,72.6,90,46
02 Azua,2018,48,71.8,92,43
02 Azua,2018,49,64.2,86,35
02 Azua,2018,50,64.5,88,35
02 Azua,2018,51,69.2,90,43
02 Azua,2018,52,60.0,89,31
02 Azua,2019,1,64.6,90,33
02 Azua,2019,2,68.4,89,36
02 Azua,2019,3,69.9,90,45
02 Azua,2019,4,63.3,88,32
02 Azua,2019,5,73.3,95,43
02 Azua,2019,6,69.0,91,38
02 Azua,2019,7,67.9,94,33
02 Azua,2019,8,60.4,91,28
02 Azua,2019,9,62.6,87,32
02 Azua,2019,10,70.1,96,36
02 Azua,2019,11,66.5,94,35
02 Azua,2019,12,69.2,92,42
02 Azua,2019,13,77.0,96,47
02 Azua,2019,14,71.1,93,38
02 Azua,2019,15,69.6,90,46
02 Azua,2019,16,67.5,91,31
02 Azua,2019,17,75.5,93,53
02 Azua,2019,18,66.9,94,36
02 Azua,2019,19,72.6,93,45
02 Azua,2019,20,75.0,94,49
02 Azua,2019,21,79.9,96,58
02 Azua,2019,22,84.4,97,58
02 Azua,2019,23,79.2,94,59
02 Azua,2019,24,74.1,91,46
02 Azua,2019,25,72.9,93,42
02 Azua,2019,26,67.6,92,39
02 Azua,2019,27,67.7,97,35
02 Azua,2019,28,65.9,94,35
02 Azua,2019,29,62.8,93,33
02 Azua,2019,30,66.8,90,41
02 Azua,2019,31,71.0,96,41
02 Azua,2019,32,73.1,94,33
02 Azua,2019,33,67.6,90,43
02 Azua,2019,34,73.5,94,49
02 Azua,2019,35,72.1,93,44
02 Azua,2019,36,75.1,97,49
02 Azua,2019,37,74.9,95,52
02 Azua,2019,38,82.4,96,53
02 Azua,2019,39,82.4,96,66
02 Azua,2019,40,81.6,97,43
02 Azua,2019,41,74.1,93,52
02 Azua,2019,42,77.6,94,54
02 Azua,2019,43,74.8,91,49
02 Azua,2019,44,73.8,95,45
02 Azua,2019,45,71.6,90,47
02 Azua,2019,46,78.1,94,58
02 Azua,2019,47,74.3,94,46
02 Azua,2019,48,69.8,90,38
02 Azua,2019,49,74.0,93,45
02 Azua,2019,50,67.1,97,40
02 Azua,2019,51,71.5,98,41
02 Azua,2019,52,75.4,91,53
02 Azua,2020,1,72.9,95,46
02 Azua,2020,2,63.1,93,37
02 Azua,2020,3,59.5,83,30
02 Azua,2020,4,78.4,95,53
02 Azua,2020,5,76.7,93,53
02 Azua,2020,6,70.3,94,38
02 Azua,2020,7,63.9,89,35
02 Azua,2020,8,71.0,94,36
02 Azua,2020,9,77.5,95,49
02 Azua,2020,10,76.2,96,52
02 Azua,2020,11,73.9,94,43
02 Azua,2020,12,60.5,88,31
02 Azua,2020,13,74.6,95,37
02 Azua,2020,14,73.2,95,43
02 Azua,2020,15,78.8,95,55
02 Azua,2020,16,73.5,97,40
02 Azua,2020,17,73.0,93,47
02 Azua,2020,18,72.3,93,39
02 Azua,2020,19,76.2,95,48
02 Azua,2020,20,71.0,94,48
02 Azua,2020,21,74.4,96,49
02 Azua,2020,22,76.3,96,51
02 Azua,2020,23,73.7,94,37
02 Azua,2020,24,75.0,96,56
02 Azua,2020,25,72.2,94,47
02 Azua,2020,26,66.8,94,29
02 Azua,2020,27,73.8,94,51
02 Azua,2020,28,69.3,95,43
02 Azua,2020,29,72.5,92,49
02 Azua,2020,30,66.6,92,31
02 Azua,2020,31,71.8,96,30
02 Azua,2020,32,79.7,96,59
02 Azua,2020,33,76.9,96,54
02 Azua,2020,34,79.3,95,53
02 Azua,2020,35,82.2,97,66
02 Azua,2020,36,80.1,96,57
02 Azua,2020,37,82.2,94,67
02 Azua,2020,38,80.2,96,57
02 Azua,2020,39,76.2,93,55
02 Azua,2020,40,74.7,96,46
02 Azua,2020,41,78.2,93,58
02 Azua,2020,42,80.9,95,63
02 Azua,2020,43,76.0,96,58
02 Azua,2020,44,71.6,95,42
02 Azua,2020,45,82.1,98,51
02 Azua,2020,46,83.4,96,56
02 Azua,2020,47,81.2,94,63
02 Azua,2020,48,77.7,94,48
02 Azua,2020,49,77.8,92,52
02 Azua,2020,50,79.1,94,57
02 Azua,2020,51,77.9,92,59
02 Azua,2020,52,75.7,93,46
02 Azua,2021,1,73.6,93,46
02 Azua,2021,2,74.3,92,44
02 Azua,2021,3,75.5,94,44
02 Azua,2021,4,70.6,94,45
02 Azua,2021,5,73.2,91,45
02 Azua,2021,6,66.4,92,30
02 Azua,2021,7,62.7,97,28
02 Azua,2021,8,60.3,90,27
02 Azua,2021,9,70.3,96,35
02 Azua,2021,10,75.9,95,47
02 Azua,2021,11,69.0,91,43
02 Azua,2021,12,70.5,94,37
02 Azua,2021,13,68.6,93,38
02 Azua,2021,14,79.0,96,57
02 Azua,2021,15,74.5,94,51
02 Azua,2021,16,69.6,92,47
02 Azua,2021,17,71.8,95,39
02 Azua,2021,18,73.1,93,53
02 Azua,2021,19,73.8,96,46
02 Azua,2021,20,69.3,93,42
02 Azua,2021,21,70.2,97,45
02 Azua,2021,22,67.4,94,37
02 Azua,2021,23,70.4,95,36
02 Azua,2021,24,67.7,92,38
02 Azua,2021,25,69.2,96,38
02 Azua,2021,26,70.9,97,37
02 Azua,2021,27,65.2,94,35
02 Azua,2021,28,69.6,96,39
02 Azua,2021,29,67.7,96,39
02 Azua,2021,30,68.5,96,42
02 Azua,2021,31,70.1,94,44
02 Azua,2021,32,73.3,93,41
02 Azua,2021,33,79.5,96,53
02 Azua,2021,34,73.0,91,50
02 Azua,2021,35,78.5,97,55
02 Azua,2021,36,74.9,94,51
02 Azua,2021,37,76.0,94,54
02 Azua,2021,38,75.0,95,50
02 Azua,2021,39,75.5,93,51
02 Azua,2021,40,68.8,92,44
02 Azua,2021,41,78.1,93,49
02 Azua,2021,42,76.5,96,51
02 Azua,2021,43,69.9,90,48
02 Azua,2021,44,72.1,91,48
02 Azua,2021,45,69.7,93,40
02 Azua,2021,46,64.3,88,25
02 Azua,2021,47,73.1,96,47
02 Azua,2021,48,69.7,92,43
02 Azua,2021,49,62.9,84,37
02 Azua,2021,50,59.5,80,32
02 Azua,2021,51,76.8,94,50
02 Azua,2021,52,65.4,89,32
02 Azua,2022,1,66.0,87,36
02 Azua,2022,2,72.6,96,46
02 Azua,2022,3,68.3,94,32
02 Azua,2022,4,73.3,94,47
02 Azua,2022,5,72.0,93,47
02 Azua,2022,6,70.8,91,36
02 Azua,2022,7,63.8,94,31
02 Azua,2022,8,68.4,95,41
02 Azua,2022,9,74.8,94,41
02 Azua,2022,10,69.4,93,34
02 Azua,2022,11,63.1,92,30
02 Azua,2022,12,68.9,91,32
02 Azua,2022,13,74.5,95,41
02 Azua,2022,14,72.5,96,51
02 Azua,2022,15,68.1,95,37
02 Azua,2022,16,80.3,98,43
02 Azua,2022,17,75.8,97,49
02 Azua,2022,18,78.9,94,61
02 Azua,2022,19,74.9,92,60
02 Azua,2022,20,77.3,94,60
02 Azua,2022,21,70.3,91,51
02 Azua,2022,22,73.6,98,48
02 Azua,2022,23,70.8,94,41
02 Azua,2022,24,70.9,96,37
02 Azua,2022,25,73.5,94,47
02 Azua,2022,26,66.3,95,34
02 Azua,2022,27,76.9,92,54
02 Azua,2022,28,72.6,95,43
02 Azua,2022,29,68.6,96,35
02 Azua,2022,30,65.8,91,39
02 Azua,2022,31,65.8,92,38
02 Azua,2022,32,70.4,92,35
02 Azua,2022,33,77.1,96,47
02 Azua,2022,34,78.2,95,61
02 Azua,2022,35,75.6,92,50
02 Azua,2022,36,76.5,92,57
02 Azua,2022,37,71.8,98,45
02 Azua,2022,38,82.4,96,60
02 Azua,2022,39,81.8,96,66
02 Azua,2022,40,78.4,93,54
02 Azua,2022,41,77.3,96,60
02 Azua,2022,42,78.0,92,58
02 Azua,2022,43,77.2,94,54
02 Azua,2022,44,78.9,96,56
02 Azua,2022,45,77.6,93,59
02 Azua,2022,46,72.6,94,40
02 Azua,2022,47,72.5,95,48
02 Azua,2022,48,69.2,91,36
02 Azua,2022,49,65.9,93,35
02 Azua,2022,50,69.4,88,48
02 Azua,2022,51,66.9,92,43
02 Azua,2022,52,65.9,94,37
02 Azua,2023,1,65.9,85,39
02 Azua,2023,2,74.8,91,46
02 Azua,2023,3,62.8,91,36
02 Azua,2023,4,64.5,94,34
02 Azua,2023,5,62.1,85,36
02 Azua,2023,6,62.0,89,28
02 Azua,2023,7,61.9,89,33
02 Azua,2023,8,65.5,89,31
02 Azua,2023,9,67.8,92,39
02 Azua,2023,10,73.2,93,42
02 Azua,2023,11,70.0,95,40
02 Azua,2023,12,65.4,93,34
02 Azua,2023,13,65.6,90,26
02 Azua,2023,14,67.5,95,30
02 Azua,2023,15,75.8,94,55
02 Azua,2023,16,72.5,95,50
02 Azua,2023,17,71.2,94,46
02 Azua,2023,18,68.3,92,48
02 Azua,2023,19,68.0,92,46
02 Azua,2023,20,77.8,96,54
02 Azua,2023,21,80.9,96,66
02 Azua,2023,22,81.1,99,59
02 Azua,2023,23,80.4,96,64
02 Azua,2023,24,73.7,91,56
02 Azua,2023,25,68.0,91,43
02 Azua,2023,26,72.5,97,52
02 Azua,2023,27,69.7,94,36
02 Azua,2023,28,64.7,93,33
02 Azua,2023,29,67.2,91,38
02 Azua,2023,30,64.2,86,42
02 Azua,2023,31,72.0,93,48
02 Azua,2023,32,68.4,95,39
02 Azua,2023,33,62.8,89,35
02 Azua,2023,34,79.7,97,37
02 Azua,2023,35,79.0,92,65
02 Azua,2023,36,80.6,97,63
02 Azua,2023,37,79.1,97,58
02 Azua,2023,38,77.2,95,59
02 Azua,2023,39,76.2,95,53
02 Azua,2023,40,77.9,98,58
02 Azua,2023,41,75.8,91,56
02 Azua,2023,42,73.2,93,46
02 Azua,2023,43,72.6,92,47
02 Azua,2023,44,74.3,97,44
02 Azua,2023,45,72.2,93,47
02 Azua,2023,46,73.7,96,42
02 Azua,2023,47,79.1,94,62
02 Azua,2023,48,74.0,91,51
02 Azua,2023,49,69.8,92,45
02 Azua,2023,50,64.7,95,29
02 Azua,2023,51,79.4,98,53
02 Azua,2023,52,77.5,93,48
03 Baoruco,2015,1,67.7,95,38
03 Baoruco,2015,2,68.8,98,33
03 Baoruco,2015,3,70.6,97,38
03 Baoruco,2015,4,68.4,96,33
03 Baoruco,2015,5,74.0,98,32
03 Baoruco,2015,6,73.2,98,36
03 Baoruco,2015,7,70.4,94,33
03 Baoruco,2015,8,70.0,94,39
03 Baoruco,2015,9,71.3,96,39
03 Baoruco,2015,10,66.4,97,33
03 Baoruco,2015,11,66.3,97,31
03 Baoruco,2015,12,67.1,95,33
03 Baoruco,2015,13,70.7,94,37
03 Baoruco,2015,14,69.3,88,37
03 Baoruco,2015,15,68.5,93,39
03 Baoruco,2015,16,64.6,95,30
03 Baoruco,2015,17,66.0,95,30
03 Baoruco,2015,18,63.5,94,28
03 Baoruco,2015,19,67.3,96,32
03 Baoruco,2015,20,64.4,94,35
03 Baoruco,2015,21,67.5,92,38
03 Baoruco,2015,22,67.9,93,35
03 Baoruco,2015,23,70.1,94,33
03 Baoruco,2015,24,67.7,93,28
03 Baoruco,2015,25,67.5,92,31
03 Baoruco,2015,26,68.7,93,36
03 Baoruco,2015,27,65.0,95,26
03 Baoruco,2015,28,64.8,93,34
03 Baoruco,2015,29,66.6,94,35
03 Baoruco,2015,30,64.3,91,34
03 Baoruco,2015,31,62.8,94,28
03 Baoruco,2015,32,66.1,94,35
03 Baoruco,2015,33,64.1,91,36
03 Baoruco,2015,34,66.7,93,30
03 Baoruco,2015,35,68.9,99,29
03 Baoruco,2015,36,77.5,100,41
03 Baoruco,2015,37,73.0,98,37
03 Baoruco,2015,38,73.1,97,38
03 Baoruco,2015,39,73.1,95,41
03 Baoruco,2015,40,72.2,98,34
03 Baoruco,2015,41,67.5,95,32
03 Baoruco,2015,42,69.4,92,40
03 Baoruco,2015,43,73.0,96,39
03 Baoruco,2015,44,72.2,93,44
03 Baoruco,2015,45,70.7,96,39
03 Baoruco,2015,46,73.5,95,42
03 Baoruco,2015,47,69.9,95,40
03 Baoruco,2015,48,67.8,97,30
03 Baoruco,2015,49,79.3,100,47
03 Baoruco,2015,50,76.6,100,40
03 Baoruco,2015,51,77.5,97,46
03 Baoruco,2015,52,73.9,99,33
03 Baoruco,2016,1,71.2,98,32
03 Baoruco,2016,2,70.1,95,32
03 Baoruco,2016,3,69.4,97,28
03 Baoruco,2016,4,70.7,98,36
03 Baoruco,2016,5,66.7,98,25
03 Baoruco,2016,6,68.1,95,28
03 Baoruco,2016,7,69.4,96,33
03 Baoruco,2016,8,67.0,98,31
03 Baoruco,2016,9,72.0,98,38
03 Baoruco,2016,10,73.2,99,45
03 Baoruco,2016,11,77.9,99,43
03 Baoruco,2016,12,71.8,96,38
03 Baoruco,2016,13,69.9,97,41
03 Baoruco,2016,14,71.3,97,44
03 Baoruco,2016,15,67.7,89,35
03 Baoruco,2016,16,71.7,91,42
03 Baoruco,2016,17,84.0,99,55
03 Baoruco,2016,18,86.3,99,62
03 Baoruco,2016,19,81.7,99,56
03 Baoruco,2016,20,76.5,100,46
03 Baoruco,2016,21,79.1,98,49
03 Baoruco,2016,22,81.7,98,55
03 Baoruco,2016,23,73.1,95,44
03 Baoruco,2016,24,68.9,97,35
03 Baoruco,2016,25,74.1,97,40
03 Baoruco,2016,26,70.7,96,43
03 Baoruco,2016,27,67.6,99,36
03 Baoruco,2016,28,66.4,95,33
03 Baoruco,2016,29,69.2,92,35
03 Baoruco,2016,30,67.0,93,37
03 Baoruco,2016,31,75.4,98,45
03 Baoruco,2016,32,70.8,94,44
03 Baoruco,2016,33,65.9,97,31
03 Baoruco,2016,34,79.4,98,43
03 Baoruco,2016,35,73.8,97,37
03 Baoruco,2016,36,70.3,96,33
03 Baoruco,2016,37,65.9,94,28
03 Baoruco,2016,38,67.2,94,34
03 Baoruco,2016,39,69.5,99,35
03 Baoruco,2016,40,88.1,100,57
03 Baoruco,2016,41,83.1,99,56
03 Baoruco,2016,42,87.0,99,53
03 Baoruco,2016,43,82.7,98,57
03 Baoruco,2016,44,82.9,98,48
03 Baoruco,2016,45,83.3,98,58
03 Baoruco,2016,46,85.2,98,59
03 Baoruco,2016,47,82.1,98,50
03 Baoruco,2016,48,81.1,99,46
03 Baoruco,2016,49,78.2,99,42
03 Baoruco,2016,50,76.6,97,50
03 Baoruco,2016,51,71.5,97,36
03 Baoruco,2016,52,71.4,97,38
03 Baoruco,2017,1,66.5,90,35
03 Baoruco,2017,2,59.1,90,28
03 Baoruco,2017,3,55.5,86,21
03 Baoruco,2017,4,62.6,96,19
03 Baoruco,2017,5,59.7,88,25
03 Baoruco,2017,6,66.1,95,35
03 Baoruco,2017,7,65.9,92,26
03 Baoruco,2017,8,62.2,95,20
03 Baoruco,2017,9,58.9,91,28
03 Baoruco,2017,10,60.8,91,32
03 Baoruco,2017,11,65.1,94,34
03 Baoruco,2017,12,65.2,92,31
03 Baoruco,2017,13,58.5,93,22
03 Baoruco,2017,14,65.2,92,35
03 Baoruco,2017,15,58.9,94,29
03 Baoruco,2017,16,75.1,97,38
03 Baoruco,2017,17,76.9,97,55
03 Baoruco,2017,18,77.0,96,42
03 Baoruco,2017,19,70.9,97,45
03 Baoruco,2017,20,72.3,95,41
03 Baoruco,2017,21,63.6,93,33
03 Baoruco,2017,22,67.0,93,31
03 Baoruco,2017,23,63.9,91,25
03 Baoruco,2017,24,66.0,94,36
03 Baoruco,2017,25,64.4,93,34
03 Baoruco,2017,26,64.2,92,33
03 Baoruco,2017,27,63.2,89,27
03 Baoruco,2017,28,66.5,93,35
03 Baoruco,2017,29,63.9,93,33
03 Baoruco,2017,30,64.5,91,36
03 Baoruco,2017,31,64.8,92,36
03 Baoruco,2017,32,68.0,97,38
03 Baoruco,2017,33,64.9,94,32
03 Baoruco,2017,34,67.7,93,35
03 Baoruco,2017,35,66.8,95,32
03 Baoruco,2017,36,69.2,94,35
03 Baoruco,2017,37,72.1,96,41
03 Baoruco,2017,38,66.1,88,34
03 Baoruco,2017,39,69.9,93,36
03 Baoruco,2017,40,72.9,95,37
03 Baoruco,2017,41,76.9,96,45
03 Baoruco,2017,42,74.1,97,40
03 Baoruco,2017,43,69.6,95,37
03 Baoruco,2017,44,69.2,94,40
03 Baoruco,2017,45,82.9,99,58
03 Baoruco,2017,46,85.1,98,56
03 Baoruco,2017,47,76.5,94,54
03 Baoruco,2017,48,70.3,94,44
03 Baoruco,2017,49,70.0,90,47
03 Baoruco,2017,50,64.3,90,31
03 Baoruco,2017,51,61.7,94,29
03 Baoruco,2017,52,61.8,85,30
03 Baoruco,2018,1,75.3,97,35
03 Baoruco,2018,2,78.2,99,47
03 Baoruco,2018,3,71.7,94,46
03 Baoruco,2018,4,67.4,96,40
03 Baoruco,2018,5,66.0,94,27
03 Baoruco,2018,6,63.6,91,34
03 Baoruco,2018,7,58.4,86,29
03 Baoruco,2018,8,57.7,87,31
03 Baoruco,2018,9,61.5,95,20
03 Baoruco,2018,10,62.5,94,21
03 Baoruco,2018,11,63.2,93,27
03 Baoruco,2018,12,64.0,98,25
03 Baoruco,2018,13,57.4,88,14
03 Baoruco,2018,14,60.7,89,27
03 Baoruco,2018,15,64.3,93,32
03 Baoruco,2018,16,67.2,95,32
03 Baoruco,2018,17,68.2,91,32
03 Baoruco,2018,18,72.8,95,41
03 Baoruco,2018,19,72.7,94,47
03 Baoruco,2018,20,71.8,96,40
03 Baoruco,2018,21,68.7,94,34
03 Baoruco,2018,22,68.7,94,40
03 Baoruco,2018,23,63.1,90,29
03 Baoruco,2018,24,68.4,96,39
03 Baoruco,2018,25,69.7,96,39
03 Baoruco,2018,26,63.8,90,31
03 Baoruco,2018,27,59.6,89,26
03 Baoruco,2018,28,66.9,95,34
03 Baoruco,2018,29,66.6,93,34
03 Baoruco,2018,30,65.4,94,38
03 Baoruco,2018,31,61.6,87,29
03 Baoruco,2018,32,65.4,93,30
03 Baoruco,2018,33,64.4,90,38
03 Baoruco,2018,34,67.4,95,35
03 Baoruco,2018,35,70.6,97,36
03 Baoruco,2018,36,68.1,94,37
03 Baoruco,2018,37,67.0,97,28
03 Baoruco,2018,38,73.0,95,44
03 Baoruco,2018,39,70.8,96,40
03 Baoruco,2018,40,76.5,96,45
03 Baoruco,2018,41,77.1,97,49
03 Baoruco,2018,42,66.9,92,36
03 Baoruco,2018,43,64.3,90,33
03 Baoruco,2018,44,63.0,95,33
03 Baoruco,2018,45,64.4,94,30
03 Baoruco,2018,46,71.3,98,39
03 Baoruco,2018,47,67.0,91,31
03 Baoruco,2018,48,63.6,94,29
03 Baoruco,2018,49,61.9,92,31
03 Baoruco,2018,50,65.6,95,29
03 Baoruco,2018,51,66.6,93,32
03 Baoruco,2018,52,65.8,89,31
03 Baoruco,2019,1,68.4,98,33
03 Baoruco,2019,2,61.5,89,24
03 Baoruco,2019,3,62.1,89,29
03 Baoruco,2019,4,62.1,87,27
03 Baoruco,2019,5,68.0,95,29
03 Baoruco,2019,6,63.6,92,26
03 Baoruco,2019,7,68.5,93,33
03 Baoruco,2019,8,59.4,89,21
03 Baoruco,2019,9,63.6,92,34
03 Baoruco,2019,10,66.5,95,31
03 Baoruco,2019,11,61.9,91,28
03 Baoruco,2019,12,58.6,93,22
03 Baoruco,2019,13,76.2,98,39
03 Baoruco,2019,14,66.3,95,34
03 Baoruco,2019,15,67.6,94,32
03 Baoruco,2019,16,64.8,93,32
03 Baoruco,2019,17,70.1,97,37
03 Baoruco,2019,18,70.0,94,39
03 Baoruco,2019,19,64.1,90,28
03 Baoruco,2019,20,61.7,90,29
03 Baoruco,2019,21,71.3,97,39
03 Baoruco,2019,22,79.5,96,34
03 Baoruco,2019,23,71.4,95,38
03 Baoruco,2019,24,67.3,95,37
03 Baoruco,2019,25,65.4,92,33
03 Baoruco,2019,26,64.1,91,27
03 Baoruco,2019,27,60.6,91,23
03 Baoruco,2019,28,66.4,98,35
03 Baoruco,2019,29,63.6,92,27
03 Baoruco,2019,30,65.4,94,27
03 Baoruco,2019,31,71.0,98,37
03 Baoruco,2019,32,70.1,96,34
03 Baoruco,2019,33,68.2,93,36
03 Baoruco,2019,34,70.9,96,42
03 Baoruco,2019,35,61.9,94,28
03 Baoruco,2019,36,68.6,96,33
03 Baoruco,2019,37,68.6,95,36
03 Baoruco,2019,38,78.4,98,35
03 Baoruco,2019,39,78.1,98,51
03 Baoruco,2019,40,73.6,95,30
03 Baoruco,2019,41,60.6,92,27
03 Baoruco,2019,42,63.8,98,30
03 Baoruco,2019,43,71.9,95,36
03 Baoruco,2019,44,68.7,96,29
03 Baoruco,2019,45,67.5,96,36
03 Baoruco,2019,46,71.2,97,36
03 Baoruco,2019,47,65.2,93,31
03 Baoruco,2019,48,58.6,89,29
03 Baoruco,2019,49,70.3,97,36
03 Baoruco,2019,50,68.1,95,35
03 Baoruco,2019,51,74.7,96,47
03 Baoruco,2019,52,72.4,96,37
03 Baoruco,2020,1,66.4,95,32
03 Baoruco,2020,2,62.5,97,33
03 Baoruco,2020,3,61.0,90,30
03 Baoruco,2020,4,68.6,94,37
03 Baoruco,2020,5,63.1,94,28
03 Baoruco,2020,6,66.7,94,29
03 Baoruco,2020,7,63.0,89,27
03 Baoruco,2020,8,67.2,97,32
03 Baoruco,2020,9,71.6,96,40
03 Baoruco,2020,10,70.9,95,37
03 Baoruco,2020,11,67.0,93,32
03 Baoruco,2020,12,56.6,90,20
03 Baoruco,2020,13,66.8,94,30
03 Baoruco,2020,14,61.0,93,27
03 Baoruco,2020,15,68.0,99,33
03 Baoruco,2020,16,62.6,91,28
03 Baoruco,2020,17,64.8,96,30
03 Baoruco,2020,18,65.0,92,29
03 Baoruco,2020,19,67.7,94,35
03 Baoruco,2020,20,66.8,93,38
03 Baoruco,2020,21,66.9,94,28
03 Baoruco,2020,22,66.8,98,34
03 Baoruco,2020,23,65.9,93,35
03 Baoruco,2020,24,64.0,94,34
03 Baoruco,2020,25,66.4,95,35
03 Baoruco,2020,26,63.1,91,27
03 Baoruco,2020,27,68.8,97,33
03 Baoruco,2020,28,65.5,93,27
03 Baoruco,2020,29,66.4,95,32
03 Baoruco,2020,30,67.3,93,37
03 Baoruco,2020,31,65.9,97,27
03 Baoruco,2020,32,66.0,97,34
03 Baoruco,2020,33,62.3,91,32
03 Baoruco,2020,34,67.1,98,27
03 Baoruco,2020,35,73.2,94,48
03 Baoruco,2020,36,73.0,94,47
03 Baoruco,2020,37,73.2,97,43
03 Baoruco,2020,38,69.0,96,40
03 Baoruco,2020,39,67.2,93,35
03 Baoruco,2020,40,72.1,96,35
03 Baoruco,2020,41,71.9,96,42
03 Baoruco,2020,42,72.5,97,38
03 Baoruco,2020,43,71.4,96,39
03 Baoruco,2020,44,70.3,94,38
03 Baoruco,2020,45,78.6,98,46
03 Baoruco,2020,46,80.7,99,52
03 Baoruco,2020,47,75.3,95,50
03 Baoruco,2020,48,72.8,94,37
03 Baoruco,2020,49,69.4,96,39
03 Baoruco,2020,50,70.9,94,44
03 Baoruco,2020,51,67.2,93,40
03 Baoruco,2020,52,69.8,97,39
03 Baoruco,2021,1,64.4,89,30
03 Baoruco,2021,2,66.5,97,34
03 Baoruco,2021,3,65.9,94,36
03 Baoruco,2021,4,63.6,88,29
03 Baoruco,2021,5,68.8,94,34
03 Baoruco,2021,6,67.5,92,33
03 Baoruco,2021,7,61.5,89,30
03 Baoruco,2021,8,62.9,93,29
03 Baoruco,2021,9,61.9,95,30
03 Baoruco,2021,10,72.5,95,40
03 Baoruco,2021,11,65.1,90,32
03 Baoruco,2021,12,69.8,96,38
03 Baoruco,2021,13,66.0,95,36
03 Baoruco,2021,14,73.6,96,47
03 Baoruco,2021,15,65.4,91,28
03 Baoruco,2021,16,63.8,92,35
03 Baoruco,2021,17,67.1,96,40
03 Baoruco,2021,18,65.4,94,35
03 Baoruco,2021,19,67.0,92,36
03 Baoruco,2021,20,64.4,99,32
03 Baoruco,2021,21,66.1,96,31
03 Baoruco,2021,22,64.9,92,37
03 Baoruco,2021,23,65.9,92,35
03 Baoruco,2021,24,64.6,93,34
03 Baoruco,2021,25,66.2,93,34
03 Baoruco,2021,26,71.1,95,35
03 Baoruco,2021,27,67.1,89,33
03 Baoruco,2021,28,69.3,96,34
03 Baoruco,2021,29,66.2,95,35
03 Baoruco,2021,30,67.0,93,38
03 Baoruco,2021,31,63.1,91,30
03 Baoruco,2021,32,67.5,98,29
03 Baoruco,2021,33,77.2,99,51
03 Baoruco,2021,34,68.9,91,38
03 Baoruco,2021,35,69.4,97,37
03 Baoruco,2021,36,64.9,93,31
03 Baoruco,2021,37,67.8,94,32
03 Baoruco,2021,38,69.3,96,33
03 Baoruco,2021,39,70.4,94,40
03 Baoruco,2021,40,68.5,95,40
03 Baoruco,2021,41,75.5,98,39
03 Baoruco,2021,42,73.2,95,42
03 Baoruco,2021,43,66.6,96,39
03 Baoruco,2021,44,69.8,94,39
03 Baoruco,2021,45,65.6,94,34
03 Baoruco,2021,46,60.8,91,29
03 Baoruco,2021,47,67.3,92,35
03 Baoruco,2021,48,64.1,93,34
03 Baoruco,2021,49,60.6,93,35
03 Baoruco,2021,50,61.1,91,29
03 Baoruco,2021,51,68.1,95,33
03 Baoruco,2021,52,65.6,97,31
03 Baoruco,2022,1,62.7,95,31
03 Baoruco,2022,2,66.5,95,33
03 Baoruco,2022,3,62.8,90,22
03 Baoruco,2022,4,59.1,91,25
03 Baoruco,2022,5,64.4,92,22
03 Baoruco,2022,6,66.5,95,28
03 Baoruco,2022,7,61.0,96,23
