province,year,week,avg_rainfall,max_rainfall,min_rainfall
08 El Seibo,2015,33,1.4,9.2,0.0
08 El Seibo,2015,34,0.89,2.3,0.0
08 El Seibo,2015,35,6.07,15.8,0.2
08 El Seibo,2015,36,1.81,6.4,0.4
08 El Seibo,2015,37,2.81,8.9,0.0
08 El Seibo,2015,38,4.04,8.9,0.1
08 El Seibo,2015,39,2.9,8.2,0.1
08 El Seibo,2015,40,1.53,4.4,0.0
08 El Seibo,2015,41,1.74,6.0,0.0
08 El Seibo,2015,42,1.93,4.8,0.0
08 El Seibo,2015,43,5.93,10.8,2.1
08 El Seibo,2015,44,3.73,11.3,0.8
08 El Seibo,2015,45,5.9,13.4,1.2
08 El Seibo,2015,46,1.47,5.3,0.0
08 El Seibo,2015,47,1.59,2.7,0.0
08 El Seibo,2015,48,3.49,8.7,0.0
08 El Seibo,2015,49,1.14,6.4,0.0
08 El Seibo,2015,50,0.47,2.6,0.0
08 El Seibo,2015,51,0.53,2.0,0.0
08 El Seibo,2015,52,0.99,1.8,0.3
08 El Seibo,2016,1,1.59,4.7,0.0
08 El Seibo,2016,2,0.4,1.3,0.0
08 El Seibo,2016,3,0.66,2.2,0.0
08 El Seibo,2016,4,1.04,5.8,0.0
08 El Seibo,2016,5,1.06,2.0,0.2
08 El Seibo,2016,6,0.24,0.9,0.0
08 El Seibo,2016,7,0.9,2.7,0.2
08 El Seibo,2016,8,0.59,1.1,0.0
08 El Seibo,2016,9,0.96,2.4,0.5
08 El Seibo,2016,10,0.4,1.7,0.0
08 El Seibo,2016,11,1.7,8.6,0.0
08 El Seibo,2016,12,0.69,2.4,0.0
08 El Seibo,2016,13,1.89,9.0,0.0
08 El Seibo,2016,14,1.06,6.9,0.0
08 El Seibo,2016,15,1.37,4.4,0.0
08 El Seibo,2016,16,5.01,16.6,0.0
08 El Seibo,2016,17,22.51,45.4,5.0
08 El Seibo,2016,18,9.2,27.1,1.5
08 El Seibo,2016,19,5.61,11.6,1.2
08 El Seibo,2016,20,0.61,1.6,0.0
08 El Seibo,2016,21,4.97,20.0,0.0
08 El Seibo,2016,22,11.63,18.8,3.4
08 El Seibo,2016,23,2.56,10.6,0.2
08 El Seibo,2016,24,0.8,3.2,0.0
08 El Seibo,2016,25,4.99,14.3,0.5
08 El Seibo,2016,26,2.23,6.9,0.0
08 El Seibo,2016,27,1.7,5.9,0.0
08 El Seibo,2016,28,1.83,5.5,0.0
08 El Seibo,2016,29,1.24,2.5,0.0
08 El Seibo,2016,30,5.53,11.9,0.4
08 El Seibo,2016,31,9.04,24.3,0.2
08 El Seibo,2016,32,1.94,7.5,0.0
08 El Seibo,2016,33,0.87,1.8,0.0
08 El Seibo,2016,34,11.19,24.3,1.9
08 El Seibo,2016,35,1.73,5.9,0.0
08 El Seibo,2016,36,5.37,22.8,0.1
08 El Seibo,2016,37,3.29,6.9,0.6
08 El Seibo,2016,38,2.39,6.5,0.1
08 El Seibo,2016,39,2.07,7.0,0.5
08 El Seibo,2016,40,4.7,13.5,0.8
08 El Seibo,2016,41,5.63,10.6,1.7
08 El Seibo,2016,42,4.91,19.7,0.3
08 El Seibo,2016,43,5.2,13.3,1.6
08 El Seibo,2016,44,9.89,24.7,1.9
08 El Seibo,2016,45,9.7,35.1,1.2
08 El Seibo,2016,46,10.33,25.3,2.1
08 El Seibo,2016,47,7.2,20.4,1.7
08 El Seibo,2016,48,3.4,9.0,0.1
08 El Seibo,2016,49,1.04,2.2,0.0
08 El Seibo,2016,50,0.96,2.2,0.0
08 El Seibo,2016,51,2.66,7.1,0.0
08 El Seibo,2016,52,0.99,3.3,0.2
08 El Seibo,2017,1,0.6,1.8,0.0
08 El Seibo,2017,2,0.69,3.6,0.0
08 El Seibo,2017,3,0.06,0.2,0.0
08 El Seibo,2017,4,0.44,1.4,0.0
08 El Seibo,2017,5,0.84,3.1,0.0
08 El Seibo,2017,6,0.6,1.8,0.0
08 El Seibo,2017,7,1.61,2.7,0.3
08 El Seibo,2017,8,0.56,1.4,0.0
08 El Seibo,2017,9,0.76,2.0,0.0
08 El Seibo,2017,10,1.59,4.7,0.0
08 El Seibo,2017,11,0.69,1.5,0.0
08 El Seibo,2017,12,3.69,13.9,0.0
08 El Seibo,2017,13,0.6,1.3,0.0
08 El Seibo,2017,14,0.5,1.0,0.0
08 El Seibo,2017,15,0.64,2.1,0.0
08 El Seibo,2017,16,2.64,6.7,0.2
08 El Seibo,2017,17,7.57,19.6,0.2
08 El Seibo,2017,18,6.99,23.1,0.1
08 El Seibo,2017,19,1.69,7.6,0.2
08 El Seibo,2017,20,0.81,2.9,0.0
08 El Seibo,2017,21,0.36,1.0,0.0
08 El Seibo,2017,22,4.84,15.2,0.1
08 El Seibo,2017,23,0.6,2.3,0.0
08 El Seibo,2017,24,1.51,5.7,0.0
08 El Seibo,2017,25,1.43,4.4,0.2
08 El Seibo,2017,26,2.17,10.2,0.1
08 El Seibo,2017,27,1.7,3.7,0.0
08 El Seibo,2017,28,6.09,9.9,2.7
08 El Seibo,2017,29,2.29,11.2,0.2
08 El Seibo,2017,30,1.34,2.9,0.0
08 El Seibo,2017,31,1.57,4.1,0.1
08 El Seibo,2017,32,4.96,16.7,0.1
08 El Seibo,2017,33,6.09,24.7,0.0
08 El Seibo,2017,34,2.13,4.8,0.3
08 El Seibo,2017,35,4.31,16.0,0.3
08 El Seibo,2017,36,9.99,41.6,0.7
08 El Seibo,2017,37,7.51,16.7,3.6
08 El Seibo,2017,38,25.3,82.6,0.4
08 El Seibo,2017,39,3.89,8.2,0.3
08 El Seibo,2017,40,6.89,13.4,0.6
08 El Seibo,2017,41,8.64,18.4,0.1
08 El Seibo,2017,42,4.69,15.0,0.0
08 El Seibo,2017,43,3.89,13.0,0.4
08 El Seibo,2017,44,0.99,4.9,0.0
08 El Seibo,2017,45,7.73,13.3,1.6
08 El Seibo,2017,46,15.9,25.2,1.3
08 El Seibo,2017,47,4.77,23.0,0.0
08 El Seibo,2017,48,0.66,2.4,0.0
08 El Seibo,2017,49,0.37,1.2,0.0
08 El Seibo,2017,50,0.34,1.6,0.0
08 El Seibo,2017,51,0.43,1.3,0.0
08 El Seibo,2017,52,0.63,2.3,0.0
08 El Seibo,2018,1,5.0,22.7,0.0
08 El Seibo,2018,2,2.3,11.0,0.1
08 El Seibo,2018,3,0.51,1.5,0.0
08 El Seibo,2018,4,1.03,2.0,0.2
08 El Seibo,2018,5,0.24,0.8,0.0
08 El Seibo,2018,6,0.87,1.7,0.2
08 El Seibo,2018,7,1.47,3.8,0.1
08 El Seibo,2018,8,0.99,2.2,0.1
08 El Seibo,2018,9,1.76,7.2,0.0
08 El Seibo,2018,10,0.31,1.6,0.0
08 El Seibo,2018,11,0.17,0.5,0.0
08 El Seibo,2018,12,1.04,2.5,0.0
08 El Seibo,2018,13,0.93,2.8,0.0
08 El Seibo,2018,14,1.39,3.8,0.0
08 El Seibo,2018,15,0.86,2.3,0.0
08 El Seibo,2018,16,3.2,10.1,0.0
08 El Seibo,2018,17,1.21,3.6,0.1
08 El Seibo,2018,18,4.3,11.9,0.0
08 El Seibo,2018,19,0.56,1.9,0.0
08 El Seibo,2018,20,1.69,3.7,0.0
08 El Seibo,2018,21,0.49,0.9,0.0
08 El Seibo,2018,22,1.84,4.4,0.2
08 El Seibo,2018,23,0.56,2.0,0.0
08 El Seibo,2018,24,1.33,3.8,0.0
08 El Seibo,2018,25,3.93,17.9,0.1
08 El Seibo,2018,26,0.49,2.1,0.0
08 El Seibo,2018,27,0.3,1.0,0.0
08 El Seibo,2018,28,3.49,13.0,0.0
08 El Seibo,2018,29,1.59,4.2,0.2
08 El Seibo,2018,30,1.29,2.4,0.0
08 El Seibo,2018,31,1.31,4.7,0.1
08 El Seibo,2018,32,2.06,6.2,0.2
08 El Seibo,2018,33,1.67,3.0,0.1
08 El Seibo,2018,34,1.69,5.2,0.3
08 El Seibo,2018,35,4.16,12.2,0.2
08 El Seibo,2018,36,4.89,18.9,0.6
08 El Seibo,2018,37,4.54,15.2,0.8
08 El Seibo,2018,38,2.67,6.7,0.0
08 El Seibo,2018,39,3.73,11.2,0.0
08 El Seibo,2018,40,8.11,13.1,1.2
08 El Seibo,2018,41,7.54,22.5,0.3
08 El Seibo,2018,42,1.61,5.0,0.2
08 El Seibo,2018,43,1.01,2.8,0.1
08 El Seibo,2018,44,1.53,8.4,0.0
08 El Seibo,2018,45,3.26,5.9,1.3
08 El Seibo,2018,46,3.67,17.4,0.3
08 El Seibo,2018,47,0.44,2.0,0.0
08 El Seibo,2018,48,0.3,0.8,0.0
08 El Seibo,2018,49,2.67,11.0,0.1
08 El Seibo,2018,50,0.5,1.1,0.0
08 El Seibo,2018,51,0.19,0.6,0.0
08 El Seibo,2018,52,0.57,1.5,0.0
08 El Seibo,2019,1,0.26,1.0,0.0
08 El Seibo,2019,2,2.23,7.2,0.0
08 El Seibo,2019,3,0.9,3.0,0.0
08 El Seibo,2019,4,0.53,1.4,0.0
08 El Seibo,2019,5,0.57,2.4,0.0
08 El Seibo,2019,6,0.81,1.5,0.0
08 El Seibo,2019,7,1.57,4.0,0.0
08 El Seibo,2019,8,0.46,1.6,0.1
08 El Seibo,2019,9,0.41,1.4,0.0
08 El Seibo,2019,10,1.07,2.4,0.0
08 El Seibo,2019,11,1.29,2.7,0.0
08 El Seibo,2019,12,0.93,2.6,0.0
08 El Seibo,2019,13,5.31,18.4,1.4
08 El Seibo,2019,14,1.11,3.1,0.0
08 El Seibo,2019,15,0.6,2.2,0.0
08 El Seibo,2019,16,0.91,5.0,0.0
08 El Seibo,2019,17,3.54,8.2,0.0
08 El Seibo,2019,18,1.7,4.6,0.0
08 El Seibo,2019,19,1.6,4.1,0.0
08 El Seibo,2019,20,2.33,10.5,0.0
08 El Seibo,2019,21,8.21,28.0,0.9
08 El Seibo,2019,22,9.74,34.2,0.4
08 El Seibo,2019,23,5.83,13.5,0.2
08 El Seibo,2019,24,1.53,5.1,0.0
08 El Seibo,2019,25,1.13,5.6,0.0
08 El Seibo,2019,26,2.07,8.2,0.0
08 El Seibo,2019,27,0.89,3.0,0.0
08 El Seibo,2019,28,1.6,4.2,0.0
08 El Seibo,2019,29,0.97,4.1,0.0
08 El Seibo,2019,30,0.91,2.5,0.0
08 El Seibo,2019,31,6.34,21.2,0.0
08 El Seibo,2019,32,3.17,9.2,0.3
08 El Seibo,2019,33,1.23,3.9,0.1
08 El Seibo,2019,34,2.04,7.0,0.4
08 El Seibo,2019,35,2.54,6.2,0.3
08 El Seibo,2019,36,5.26,23.3,0.0
08 El Seibo,2019,37,2.24,4.8,0.1
08 El Seibo,2019,38,11.69,45.6,0.2
08 El Seibo,2019,39,8.71,17.2,0.6
08 El Seibo,2019,40,5.57,13.3,0.9
08 El Seibo,2019,41,1.67,5.1,0.1
08 El Seibo,2019,42,2.87,10.1,0.0
08 El Seibo,2019,43,4.69,15.6,1.0
08 El Seibo,2019,44,0.89,1.5,0.0
08 El Seibo,2019,45,1.73,6.1,0.4
08 El Seibo,2019,46,1.66,7.0,0.0
08 El Seibo,2019,47,1.01,3.4,0.0
08 El Seibo,2019,48,0.39,1.2,0.0
08 El Seibo,2019,49,3.11,9.6,0.0
08 El Seibo,2019,50,2.77,9.7,0.6
08 El Seibo,2019,51,1.2,2.3,0.0
08 El Seibo,2019,52,1.71,8.0,0.0
08 El Seibo,2020,1,0.5,1.3,0.0
08 El Seibo,2020,2,1.17,3.2,0.0
08 El Seibo,2020,3,1.64,3.7,0.0
08 El Seibo,2020,4,1.67,2.9,0.3
08 El Seibo,2020,5,0.36,0.8,0.0
08 El Seibo,2020,6,0.81,2.2,0.0
08 El Seibo,2020,7,1.9,9.4,0.1
08 El Seibo,2020,8,2.94,17.4,0.0
08 El Seibo,2020,9,1.96,9.1,0.1
08 El Seibo,2020,10,1.3,3.2,0.0
08 El Seibo,2020,11,6.59,19.5,0.0
08 El Seibo,2020,12,0.83,2.0,0.0
08 El Seibo,2020,13,1.07,2.5,0.0
08 El Seibo,2020,14,0.5,2.3,0.0
08 El Seibo,2020,15,2.91,11.2,0.0
08 El Seibo,2020,16,0.77,1.4,0.2
08 El Seibo,2020,17,0.23,0.6,0.0
08 El Seibo,2020,18,1.09,3.6,0.0
08 El Seibo,2020,19,3.07,15.0,0.0
08 El Seibo,2020,20,1.47,5.4,0.0
08 El Seibo,2020,21,1.99,2.7,1.1
08 El Seibo,2020,22,5.29,15.0,0.0
08 El Seibo,2020,23,0.74,2.6,0.0
08 El Seibo,2020,24,2.74,10.3,0.9
08 El Seibo,2020,25,0.46,1.6,0.0
08 El Seibo,2020,26,0.77,3.2,0.0
08 El Seibo,2020,27,3.13,6.3,0.0
08 El Seibo,2020,28,2.19,9.4,0.0
08 El Seibo,2020,29,1.54,3.2,0.1
08 El Seibo,2020,30,2.19,6.4,0.0
08 El Seibo,2020,31,15.74,95.0,0.2
08 El Seibo,2020,32,0.5,1.3,0.0
08 El Seibo,2020,33,0.93,2.5,0.0
08 El Seibo,2020,34,9.86,44.3,0.0
08 El Seibo,2020,35,0.77,2.9,0.0
08 El Seibo,2020,36,2.51,9.1,0.3
08 El Seibo,2020,37,3.73,9.5,0.7
08 El Seibo,2020,38,2.23,8.1,0.0
08 El Seibo,2020,39,4.04,13.6,0.1
08 El Seibo,2020,40,5.76,21.9,1.3
08 El Seibo,2020,41,5.89,18.0,0.1
08 El Seibo,2020,42,4.33,9.0,1.7
08 El Seibo,2020,43,2.19,11.4,0.0
08 El Seibo,2020,44,2.76,8.1,0.0
08 El Seibo,2020,45,11.19,31.4,0.3
08 El Seibo,2020,46,8.14,20.2,0.1
08 El Seibo,2020,47,5.36,14.3,0.0
08 El Seibo,2020,48,4.41,16.7,0.0
08 El Seibo,2020,49,0.06,0.2,0.0
08 El Seibo,2020,50,1.19,2.2,0.2
08 El Seibo,2020,51,0.61,1.2,0.0
08 El Seibo,2020,52,1.63,6.2,0.3
08 El Seibo,2021,1,0.46,1.7,0.0
08 El Seibo,2021,2,0.06,0.3,0.0
08 El Seibo,2021,3,0.24,0.7,0.0
08 El Seibo,2021,4,0.91,2.9,0.0
08 El Seibo,2021,5,0.5,1.2,0.0
08 El Seibo,2021,6,0.59,2.4,0.0
08 El Seibo,2021,7,0.69,2.0,0.0
08 El Seibo,2021,8,0.6,1.7,0.0
08 El Seibo,2021,9,0.63,3.6,0.0
08 El Seibo,2021,10,2.79,9.7,0.0
08 El Seibo,2021,11,0.54,2.1,0.0
08 El Seibo,2021,12,1.41,5.7,0.3
08 El Seibo,2021,13,2.16,10.7,0.0
08 El Seibo,2021,14,2.93,10.4,0.0
08 El Seibo,2021,15,0.7,3.8,0.0
08 El Seibo,2021,16,0.29,1.2,0.0
08 El Seibo,2021,17,2.44,5.5,0.1
08 El Seibo,2021,18,0.99,1.9,0.2
08 El Seibo,2021,19,2.23,9.9,0.0
08 El Seibo,2021,20,1.9,7.7,0.0
08 El Seibo,2021,21,2.57,11.5,0.0
08 El Seibo,2021,22,1.57,4.0,0.3
08 El Seibo,2021,23,5.49,8.5,0.9
08 El Seibo,2021,24,1.21,3.8,0.0
08 El Seibo,2021,25,2.99,5.9,0.4
08 El Seibo,2021,26,3.4,13.1,0.0
08 El Seibo,2021,27,1.77,9.7,0.0
08 El Seibo,2021,28,3.94,18.5,0.0
08 El Seibo,2021,29,1.93,5.6,0.0
08 El Seibo,2021,30,1.77,6.1,0.0
08 El Seibo,2021,31,2.53,7.9,0.0
08 El Seibo,2021,32,9.54,50.1,0.0
08 El Seibo,2021,33,4.57,26.0,0.0
08 El Seibo,2021,34,0.09,0.6,0.0
08 El Seibo,2021,35,1.47,4.5,0.0
08 El Seibo,2021,36,3.7,14.3,0.0
08 El Seibo,2021,37,4.39,10.1,0.5
08 El Seibo,2021,38,3.03,12.8,0.4
08 El Seibo,2021,39,4.41,10.6,1.2
08 El Seibo,2021,40,1.51,2.7,0.0
08 El Seibo,2021,41,7.73,12.9,4.6
08 El Seibo,2021,42,6.9,15.2,0.0
08 El Seibo,2021,43,0.39,1.5,0.0
08 El Seibo,2021,44,2.31,10.6,0.1
08 El Seibo,2021,45,0.6,1.7,0.0
08 El Seibo,2021,46,0.04,0.1,0.0
08 El Seibo,2021,47,0.96,2.4,0.0
08 El Seibo,2021,48,0.27,1.2,0.0
08 El Seibo,2021,49,0.17,0.4,0.0
08 El Seibo,2021,50,1.56,2.9,0.2
08 El Seibo,2021,51,4.09,14.6,0.0
08 El Seibo,2021,52,0.16,1.1,0.0
08 El Seibo,2022,1,1.24,6.9,0.0
08 El Seibo,2022,2,1.5,3.5,0.0
08 El Seibo,2022,3,0.4,1.1,0.0
08 El Seibo,2022,4,0.16,0.5,0.0
08 El Seibo,2022,5,2.49,4.4,0.6
08 El Seibo,2022,6,0.76,2.0,0.0
08 El Seibo,2022,7,0.96,2.0,0.0
08 El Seibo,2022,8,0.21,0.4,0.0
08 El Seibo,2022,9,3.84,10.2,0.0
08 El Seibo,2022,10,1.09,2.3,0.0
08 El Seibo,2022,11,0.64,2.2,0.0
08 El Seibo,2022,12,0.47,2.7,0.0
08 El Seibo,2022,13,2.43,6.7,0.0
08 El Seibo,2022,14,1.01,2.7,0.0
08 El Seibo,2022,15,2.03,6.2,0.0
08 El Seibo,2022,16,10.51,49.8,0.8
08 El Seibo,2022,17,8.41,50.8,0.0
08 El Seibo,2022,18,1.44,5.3,0.0
08 El Seibo,2022,19,1.1,3.4,0.1
08 El Seibo,2022,20,0.67,2.0,0.1
08 El Seibo,2022,21,5.19,14.9,0.2
08 El Seibo,2022,22,1.19,2.6,0.0
08 El Seibo,2022,23,0.7,3.0,0.0
08 El Seibo,2022,24,3.96,22.0,0.0
08 El Seibo,2022,25,1.87,4.1,0.3
08 El Seibo,2022,26,3.26,17.7,0.2
08 El Seibo,2022,27,2.5,10.2,0.2
08 El Seibo,2022,28,1.04,2.1,0.1
08 El Seibo,2022,29,2.9,10.9,0.0
08 El Seibo,2022,30,2.83,8.6,0.0
08 El Seibo,2022,31,1.63,4.3,0.2
08 El Seibo,2022,32,1.39,4.0,0.0
08 El Seibo,2022,33,3.46,6.8,1.3
08 El Seibo,2022,34,6.93,22.8,0.5
08 El Seibo,2022,35,4.03,9.9,0.2
08 El Seibo,2022,36,2.21,5.4,0.4
08 El Seibo,2022,37,4.67,13.2,0.0
08 El Seibo,2022,38,21.33,96.5,0.0
08 El Seibo,2022,39,5.99,13.8,0.5
08 El Seibo,2022,40,3.87,10.0,0.0
08 El Seibo,2022,41,2.36,5.4,0.8
08 El Seibo,2022,42,1.59,5.0,0.2
08 El Seibo,2022,43,8.23,17.1,1.2
08 El Seibo,2022,44,7.84,41.8,0.1
08 El Seibo,2022,45,1.87,4.1,0.0
08 El Seibo,2022,46,0.83,2.0,0.2
08 El Seibo,2022,47,0.4,1.2,0.0
08 El Seibo,2022,48,0.4,2.2,0.0
08 El Seibo,2022,49,0.34,0.7,0.0
08 El Seibo,2022,50,0.07,0.3,0.0
08 El Seibo,2022,51,0.19,0.8,0.0
08 El Seibo,2022,52,0.49,2.1,0.0
08 El Seibo,2023,1,2.56,5.0,0.2
08 El Seibo,2023,2,2.33,5.3,0.0
08 El Seibo,2023,3,0.07,0.2,0.0
08 El Seibo,2023,4,0.56,1.3,0.0
08 El Seibo,2023,5,0.27,0.9,0.0
08 El Seibo,2023,6,0.51,1.8,0.0
08 El Seibo,2023,7,0.47,1.8,0.0
08 El Seibo,2023,8,0.01,0.1,0.0
08 El Seibo,2023,9,0.06,0.4,0.0
08 El Seibo,2023,10,0.49,2.2,0.0
08 El Seibo,2023,11,1.07,4.1,0.0
08 El Seibo,2023,12,0.14,0.7,0.0
08 El Seibo,2023,13,0.49,1.9,0.0
08 El Seibo,2023,14,4.59,15.8,0.0
08 El Seibo,2023,15,2.07,7.5,0.1
08 El Seibo,2023,16,3.71,8.1,0.8
08 El Seibo,2023,17,1.43,4.2,0.0
08 El Seibo,2023,18,0.43,1.6,0.0
08 El Seibo,2023,19,1.53,5.5,0.0
08 El Seibo,2023,20,9.33,29.4,1.1
08 El Seibo,2023,21,3.87,13.9,0.8
08 El Seibo,2023,22,2.14,4.3,0.0
08 El Seibo,2023,23,0.83,2.8,0.1
08 El Seibo,2023,24,1.07,3.9,0.0
08 El Seibo,2023,25,0.59,1.2,0.0
08 El Seibo,2023,26,6.69,17.0,0.0
08 El Seibo,2023,27,2.63,9.8,0.0
08 El Seibo,2023,28,0.8,2.2,0.0
08 El Seibo,2023,29,1.77,6.7,0.0
08 El Seibo,2023,30,2.67,12.0,0.0
08 El Seibo,2023,31,3.23,7.2,0.1
08 El Seibo,2023,32,8.34,24.9,0.0
08 El Seibo,2023,33,2.03,7.2,0.0
08 El Seibo,2023,34,11.36,21.3,2.2
08 El Seibo,2023,35,1.57,3.4,0.3
08 El Seibo,2023,36,3.44,16.5,0.0
08 El Seibo,2023,37,4.53,13.3,0.2
08 El Seibo,2023,38,3.91,10.7,1.2
08 El Seibo,2023,39,1.19,2.5,0.2
08 El Seibo,2023,40,1.53,3.8,0.0
08 El Seibo,2023,41,0.64,1.4,0.0
08 El Seibo,2023,42,1.9,5.7,0.0
08 El Seibo,2023,43,1.37,2.6,0.0
08 El Seibo,2023,44,5.51,23.4,0.0
08 El Seibo,2023,45,3.19,12.8,0.0
08 El Seibo,2023,46,5.71,20.9,0.0
08 El Seibo,2023,47,1.24,3.7,0.0
08 El Seibo,2023,48,0.07,0.4,0.0
08 El Seibo,2023,49,1.01,5.1,0.0
08 El Seibo,2023,50,1.33,2.9,0.2
08 El Seibo,2023,51,3.89,22.9,0.0
08 El Seibo,2023,52,0.26,1.6,0.0
09 Espaillat,2015,1,3.28,6.3,1.5
09 Espaillat,2015,2,2.3,4.3,0.0
09 Espaillat,2015,3,1.97,3.5,0.3
09 Espaillat,2015,4,0.4,1.2,0.0
09 Espaillat,2015,5,16.03,49.5,0.0
09 Espaillat,2015,6,3.04,9.0,0.0
