province,year,month,week,total_cases,population,cumulative_cases,S_proxy,dI_dt,cases_lag1,cases_lag2,cases_lag4,rolling_cases_4wk,rolling_cases_8wk,incidence,dI_dt_norm,incidence_lag1,incidence_lag2,incidence_lag4,rolling_incidence_4wk,avg_temp,max_temp,min_temp,EIP,temp_lag4,avg_rainfall,max_rainfall,min_rainfall,rainfall_lag3,avg_humidity,max_humidity,min_humidity,week_sin,week_cos
30 Hato Mayor,2023,12,3,0,85818,767,0.9910624810645785,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,23.01,29.9,17.6,0.30558417695804296,24.54,0.1,0.3,0.0,0.59,69.2,94,41,0.3546048870425356,0.9350162426854148
30 Hato Mayor,2023,12,4,0,85818,767,0.9910624810645785,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,23.66,30.6,19.1,0.3829005439094107,24.67,0.33,1.0,0.0,2.67,73.4,95,37,0.4647231720437685,0.8854560256532099
30 Hato Mayor,2023,12,5,0,85818,767,0.9910624810645785,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,24.01,30.4,19.8,0.4323456045687957,23.53,0.24,1.2,0.0,1.93,72.3,95,44,0.5680647467311558,0.8229838658936564
30 Hato Mayor,2023,12,6,0,85818,767,0.9910624810645785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,30.4,20.2,0.4831201009636311,23.07,0.59,1.5,0.0,0.1,71.5,95,37,0.6631226582407952,0.7485107481711011
30 Hato Mayor,2023,2,7,1,85818,768,0.991050828497518,1.0,0.0,0.0,0.0,0.25,0.125,1.1652567060523433,1.1652567060523433,0.0,0.0,0.0,0.29131417651308583,24.1,30.5,18.6,0.4460608059697371,23.01,0.2,0.8,0.0,0.33,72.1,94,40,0.7485107481711011,0.6631226582407953
30 Hato Mayor,2023,2,8,0,85818,768,0.991050828497518,-1.0,1.0,0.0,0.0,0.25,0.125,0.0,-1.1652567060523433,1.1652567060523433,0.0,0.0,0.29131417651308583,24.01,30.5,19.6,0.4323456045687957,23.66,0.06,0.2,0.0,0.24,67.4,94,37,0.8229838658936564,0.5680647467311558
30 Hato Mayor,2023,2,9,0,85818,768,0.991050828497518,0.0,0.0,1.0,0.0,0.25,0.125,0.0,0.0,0.0,1.1652567060523433,0.0,0.29131417651308583,24.16,31.2,17.8,0.4554451439229437,24.01,0.0,0.0,0.0,0.59,68.0,95,32,0.8854560256532098,0.4647231720437686
30 Hato Mayor,2023,2,10,0,85818,768,0.991050828497518,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.29131417651308583,24.13,30.9,18.3,0.4507285524273682,24.33,0.34,0.8,0.0,0.2,70.2,96,34,0.9350162426854148,0.35460488704253557
30 Hato Mayor,2023,2,11,0,85818,768,0.991050828497518,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,1.1652567060523433,0.0,24.16,31.0,19.4,0.4554451439229437,24.1,0.91,3.4,0.0,0.06,72.7,98,39,0.970941817426052,0.23931566428755804
30 Hato Mayor,2023,2,12,0,85818,768,0.991050828497518,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,25.01,32.8,20.1,0.6116897924843225,24.01,0.06,0.3,0.0,0.0,68.5,95,32,0.992708874098054,0.120536680255323
30 Hato Mayor,2023,3,13,1,85818,769,0.9910391759304574,1.0,0.0,0.0,0.0,0.25,0.25,1.1652567060523433,1.1652567060523433,0.0,0.0,0.0,0.29131417651308583,25.34,32.5,20.6,0.6859023557117245,24.16,0.4,1.5,0.0,0.34,68.9,95,35,1.0,-1.6081226496766366e-16
30 Hato Mayor,2023,3,14,0,85818,769,0.9910391759304574,-1.0,1.0,0.0,0.0,0.25,0.25,0.0,-1.1652567060523433,1.1652567060523433,0.0,0.0,0.29131417651308583,23.94,33.1,19.0,0.4219704462421768,24.13,6.81,21.0,0.3,0.91,75.8,97,32,0.992708874098054,-0.12053668025532288
30 Hato Mayor,2023,3,15,0,85818,769,0.9910391759304574,0.0,0.0,1.0,0.0,0.25,0.125,0.0,0.0,0.0,1.1652567060523433,0.0,0.29131417651308583,25.29,31.6,21.1,0.6741045913934777,24.16,2.06,5.8,0.3,0.06,78.3,98,46,0.9709418174260521,-0.2393156642875575
30 Hato Mayor,2023,3,16,0,85818,769,0.9910391759304574,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.29131417651308583,24.7,31.0,19.7,0.5493057889019193,25.01,4.24,10.9,0.2,0.4,77.8,97,43,0.9350162426854148,-0.35460488704253545
30 Hato Mayor,2023,3,17,0,85818,769,0.9910391759304574,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,1.1652567060523433,0.0,25.91,33.7,19.6,0.8359136171534794,25.34,1.74,4.0,0.2,6.81,75.7,97,38,0.8854560256532099,-0.4647231720437685
30 Hato Mayor,2023,3,18,0,85818,769,0.9910391759304574,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,27.2,32.8,22.0,1.3078701834726594,23.94,0.49,1.0,0.0,2.06,72.8,97,35,0.8229838658936565,-0.5680647467311557
30 Hato Mayor,2023,5,19,1,85818,770,0.991027523363397,1.0,0.0,0.0,0.0,0.25,0.25,1.1652567060523433,1.1652567060523433,0.0,0.0,0.0,0.29131417651308583,27.09,34.5,22.3,1.2588895212242828,25.29,1.9,10.3,0.0,4.24,72.1,96,35,0.7485107481711013,-0.6631226582407951
30 Hato Mayor,2023,5,20,1,85818,771,0.9910158707963365,0.0,1.0,0.0,0.0,0.5,0.375,1.1652567060523433,0.0,1.1652567060523433,0.0,0.0,0.5826283530261717,25.83,32.7,22.0,0.8130277802247211,24.7,11.84,25.4,0.0,1.74,83.2,98,52,0.6631226582407952,-0.7485107481711012
30 Hato Mayor,2023,5,21,0,85818,771,0.9910158707963365,-1.0,1.0,1.0,0.0,0.5,0.25,0.0,-1.1652567060523433,1.1652567060523433,1.1652567060523433,0.0,0.5826283530261717,26.23,31.3,22.0,0.9340829809495662,25.91,3.36,8.0,0.4,0.49,83.2,98,60,0.5680647467311558,-0.8229838658936564
30 Hato Mayor,2023,5,22,0,85818,771,0.9910158707963365,0.0,0.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,1.1652567060523433,0.0,0.5826283530261717,27.04,32.0,22.6,1.2372361739942626,27.2,3.0,7.1,0.4,1.9,80.3,97,59,0.46472317204376906,-0.8854560256532096
30 Hato Mayor,2023,6,23,3,85818,774,0.9909809130951549,3.0,0.0,0.0,1.0,1.0,0.625,3.49577011815703,3.49577011815703,0.0,0.0,1.1652567060523433,1.1652567060523433,28.04,32.5,24.4,1.7504624322004028,27.09,1.49,2.9,0.3,11.84,78.3,96,51,0.35460488704253584,-0.9350162426854147
30 Hato Mayor,2023,6,24,6,85818,780,0.9909109976927917,3.0,3.0,0.0,1.0,2.25,1.375,6.99154023631406,3.49577011815703,3.49577011815703,0.0,1.1652567060523433,2.6218275886177724,28.36,34.8,24.1,1.9560360462578383,25.83,1.4,4.1,0.0,3.36,72.0,94,33,0.23931566428755768,-0.970941817426052
30 Hato Mayor,2023,6,25,0,85818,780,0.9909109976927917,-6.0,6.0,3.0,0.0,2.25,1.375,0.0,-6.99154023631406,6.99154023631406,3.49577011815703,0.0,2.6218275886177724,28.56,35.8,24.0,2.096606321182346,26.23,0.51,1.5,0.0,3.0,69.6,93,36,0.12053668025532308,-0.992708874098054
30 Hato Mayor,2023,7,26,3,85818,783,0.9908760399916101,3.0,0.0,6.0,0.0,3.0,1.75,3.49577011815703,3.49577011815703,0.0,6.99154023631406,0.0,3.49577011815703,27.81,35.0,22.9,1.6161875313605207,27.04,4.87,12.3,0.0,1.49,75.5,98,39,-3.216245299353273e-16,-1.0
30 Hato Mayor,2023,7,27,0,85818,783,0.9908760399916101,-3.0,3.0,0.0,3.0,2.25,1.625,0.0,-3.49577011815703,3.49577011815703,0.0,3.49577011815703,2.6218275886177724,28.06,34.4,23.6,1.762652893452413,28.04,3.07,8.4,0.2,1.4,74.5,98,41,-0.12053668025532283,-0.992708874098054
30 Hato Mayor,2023,7,28,1,85818,784,0.9908643874245496,1.0,0.0,3.0,6.0,1.0,1.625,1.1652567060523433,1.1652567060523433,0.0,3.49577011815703,6.99154023631406,1.1652567060523433,28.57,34.6,23.6,2.1038941822430903,28.36,1.06,2.8,0.0,0.51,74.0,94,45,-0.23931566428755743,-0.9709418174260521
30 Hato Mayor,2023,7,29,0,85818,784,0.9908643874245496,-1.0,1.0,0.0,0.0,1.0,1.625,0.0,-1.1652567060523433,1.1652567060523433,0.0,0.0,1.1652567060523433,28.59,35.4,24.1,2.1185459908367377,28.56,1.71,5.0,0.0,4.87,73.9,96,42,-0.3546048870425356,-0.9350162426854148
30 Hato Mayor,2023,7,30,4,85818,788,0.9908177771563076,4.0,0.0,1.0,3.0,1.25,2.125,4.661026824209373,4.661026824209373,0.0,1.1652567060523433,3.49577011815703,1.456570882565429,28.2,35.7,23.8,1.8503966101904088,27.81,3.3,19.1,0.0,3.07,74.1,95,37,-0.46472317204376806,-0.8854560256532101
30 Hato Mayor,2023,8,31,3,85818,791,0.9907828194551259,-1.0,4.0,0.0,0.0,2.0,2.125,3.49577011815703,-1.1652567060523433,4.661026824209373,0.0,0.0,2.3305134121046867,28.26,34.7,23.8,1.8893257133644599,28.06,4.83,12.8,0.2,1.06,77.6,99,49,-0.5680647467311556,-0.8229838658936565
30 Hato Mayor,2023,8,32,1,85818,792,0.9907711668880654,-2.0,3.0,4.0,1.0,2.0,1.5,1.1652567060523433,-2.3305134121046867,3.49577011815703,4.661026824209373,1.1652567060523433,2.3305134121046867,27.6,34.3,23.9,1.5026045965311674,28.57,6.73,14.2,0.5,1.71,80.5,96,47,-0.663122658240795,-0.7485107481711013
30 Hato Mayor,2023,8,33,3,85818,795,0.9907362091868839,2.0,1.0,3.0,0.0,2.75,1.875,3.49577011815703,2.3305134121046867,1.1652567060523433,3.49577011815703,0.0,3.204455941643944,28.43,34.7,24.6,2.0041298970315795,28.59,3.09,11.9,0.0,3.3,74.6,95,44,-0.7485107481711011,-0.6631226582407952
30 Hato Mayor,2023,8,34,0,85818,795,0.9907362091868839,-3.0,3.0,1.0,4.0,1.75,1.5,0.0,-3.49577011815703,3.49577011815703,1.1652567060523433,4.661026824209373,2.039199235591601,26.27,31.9,23.5,0.9471384480681907,28.2,11.09,20.6,3.2,4.83,87.1,99,57,-0.8229838658936564,-0.5680647467311559
30 Hato Mayor,2023,9,35,5,85818,800,0.9906779463515812,5.0,0.0,3.0,3.0,2.25,2.125,5.826283530261716,5.826283530261716,0.0,3.49577011815703,3.49577011815703,2.6218275886177724,27.9,33.8,24.5,1.6674574812803455,28.26,2.03,4.5,0.2,6.73,81.5,98,55,-0.8854560256532096,-0.4647231720437691
30 Hato Mayor,2023,9,36,4,85818,804,0.9906313360833392,-1.0,5.0,0.0,1.0,3.0,2.5,4.661026824209373,-1.1652567060523433,5.826283530261716,0.0,1.1652567060523433,3.49577011815703,27.7,34.1,23.8,1.5556601666388814,27.6,2.81,12.3,0.0,3.09,78.3,97,49,-0.9350162426854147,-0.3546048870425359
30 Hato Mayor,2023,9,37,6,85818,810,0.990561420680976,2.0,4.0,5.0,3.0,3.75,3.25,6.99154023631406,2.3305134121046867,4.661026824209373,5.826283530261716,3.49577011815703,4.3697126476962875,27.36,34.2,23.3,1.3825366997592625,28.43,4.09,10.5,0.3,11.09,82.1,98,48,-0.970941817426052,-0.23931566428755774
30 Hato Mayor,2023,9,38,0,85818,810,0.990561420680976,-6.0,6.0,4.0,0.0,3.75,2.75,0.0,-6.99154023631406,6.99154023631406,4.661026824209373,0.0,4.3697126476962875,27.5,34.3,23.8,1.4513584791431515,26.27,3.34,7.0,0.3,2.03,80.0,96,48,-0.992708874098054,-0.12053668025532357
30 Hato Mayor,2023,9,39,0,85818,810,0.990561420680976,0.0,0.0,6.0,5.0,2.5,2.375,0.0,0.0,0.0,6.99154023631406,5.826283530261716,2.913141765130858,28.23,35.0,24.4,1.8697598497013386,27.9,1.4,3.0,0.5,2.81,78.5,96,50,-1.0,-1.8369701987210297e-16
30 Hato Mayor,2023,9,40,0,85818,810,0.990561420680976,0.0,0.0,0.0,4.0,1.5,2.25,0.0,0.0,0.0,0.0,4.661026824209373,1.747885059078515,27.71,34.1,23.3,1.5610676840338547,27.7,2.71,6.9,0.0,4.09,79.5,96,44,-0.992708874098054,0.1205366802553232
30 Hato Mayor,2023,9,41,0,85818,810,0.990561420680976,0.0,0.0,0.0,6.0,0.0,1.875,0.0,0.0,0.0,0.0,6.99154023631406,0.0,28.1,34.1,24.3,1.7872890953331342,27.36,0.71,2.0,0.0,3.34,77.2,97,42,-0.9709418174260521,0.23931566428755738
30 Hato Mayor,2023,9,42,0,85818,810,0.990561420680976,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,27.5,33.8,23.5,1.4513584791431515,27.5,2.76,7.2,0.0,1.4,79.4,99,49,-0.9350162426854148,0.35460488704253557
30 Hato Mayor,2023,9,43,0,85818,810,0.990561420680976,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,26.53,32.6,22.4,1.0365625516630692,28.23,1.09,2.1,0.1,2.71,80.1,97,54,-0.8854560256532101,0.464723172043768
30 Hato Mayor,2023,9,44,0,85818,810,0.990561420680976,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,26.59,33.3,23.4,1.058370011911225,27.71,5.14,24.2,0.0,0.71,80.1,97,41,-0.822983865893657,0.5680647467311548
