z1,z2,z3,z4,z5,z6,z7,province,year,week,split
-3.14347,-6.256947,2.8036988,3.7151723,-1.8401494,-3.4661462,7.0288157,01 Distrito Nacional,2019,25,train
-3.9868007,-5.776672,2.9593086,2.8785074,-5.0235763,-0.23328555,7.915605,01 Distrito Nacional,2019,26,train
-17.19249,-0.9281993,-2.8648045,8.964212,-5.284565,-2.3897502,3.046204,01 Distrito Nacional,2019,27,train
-20.880934,-0.9825756,-4.3884187,7.9388933,-0.62154704,-4.140495,3.1167414,01 Distrito Nacional,2019,28,train
-19.817291,-1.6895053,-4.047819,6.47602,-1.013145,-3.0695329,2.2079842,01 Distrito Nacional,2019,29,train
-17.919273,-2.7427845,-1.8870674,4.493942,-1.9329925,-2.1756475,2.2814617,01 Distrito Nacional,2019,30,train
-16.225307,4.743254,-13.155248,4.441708,3.3689497,4.381448,15.701631,01 Distrito Nacional,2019,31,train
-17.890165,-3.2730978,-2.1941087,3.86582,3.5358,-2.3744416,3.3753746,01 Distrito Nacional,2019,32,train
-20.148119,-2.9073355,-1.5228351,3.5002608,0.00347072,-0.15244515,2.7127402,01 Distrito Nacional,2019,33,train
-20.177153,-2.5763397,-4.140226,4.3135314,5.4765506,-1.9647005,4.3723307,01 Distrito Nacional,2019,34,train
-9.241339,-5.8045163,2.4752762,0.28019622,-2.589149,1.776495,3.7085996,01 Distrito Nacional,2019,35,train
-11.300542,-7.866493,2.5718608,-2.4113822,-5.742727,4.043706,7.8236184,01 Distrito Nacional,2019,36,train
-9.1379595,-7.3949833,0.5516296,-0.97213256,-2.7622063,1.1503448,5.621409,01 Distrito Nacional,2019,37,train
-14.978809,-0.029369973,-7.716431,-3.932852,7.410156,8.500021,22.626307,01 Distrito Nacional,2019,38,train
-9.310359,-8.265395,0.47785047,-2.3189566,3.616629,1.354546,9.461784,01 Distrito Nacional,2019,39,train
-10.644562,-7.9539204,3.1476781,-3.1521091,4.4145803,4.6779575,8.822895,01 Distrito Nacional,2019,40,train
-6.802383,-7.522465,1.2991588,-0.68774974,-1.4731034,4.242319,2.7715206,01 Distrito Nacional,2019,41,train
-5.9453745,-7.35708,0.18488902,-0.29674113,-1.1429682,4.3826227,2.2693648,01 Distrito Nacional,2019,42,train
-7.044388,-9.870636,2.0418713,-4.1115475,2.427529,9.746411,6.879547,01 Distrito Nacional,2019,43,train
-6.278648,-9.2550745,1.3780987,-1.4026715,-2.6421146,7.2642145,-1.0164421,01 Distrito Nacional,2019,44,train
-3.6179802,-9.243433,-0.62907004,-0.6870195,-0.44149578,5.8461328,0.11471018,01 Distrito Nacional,2019,45,train
-3.5614357,-8.1099825,-1.829474,-0.37765047,3.0270684,4.794015,2.3203187,01 Distrito Nacional,2019,46,train
-3.7919505,-9.9427,-2.3944283,0.02934122,-2.664844,8.939885,-2.8718116,01 Distrito Nacional,2019,47,train
-3.777993,-11.068599,-2.7583952,0.7225711,-4.9137783,10.384863,-4.589601,01 Distrito Nacional,2019,48,train
-3.2352622,-8.820797,-5.4743924,0.8045428,7.673649,2.4691343,-1.3544629,01 Distrito Nacional,2019,49,train
1.3558737,-11.332736,-6.8425174,-0.64979994,7.8715434,7.2714024,-0.22358872,01 Distrito Nacional,2019,50,train
0.17152153,-10.513043,-6.7047253,0.24117869,6.4405537,5.7725787,-4.982735,01 Distrito Nacional,2019,51,train
-9.438938,-6.493543,-9.371002,4.3688035,5.034343,1.7998042,-7.940463,01 Distrito Nacional,2019,52,train
-8.543816,-5.461288,-7.1679516,6.1281176,5.6443353,1.1098446,-9.955033,01 Distrito Nacional,2020,1,val
-11.244762,-5.633195,-8.35572,9.691247,3.5106509,-1.5562494,-13.338702,01 Distrito Nacional,2020,2,val
-10.744014,-3.9515245,-11.514988,13.108287,4.727012,-4.3025837,-13.180923,01 Distrito Nacional,2020,3,val
-3.6243665,-3.610684,-12.873391,11.278177,9.964405,-3.7398806,-6.3868937,01 Distrito Nacional,2020,4,val
5.7088437,-6.4173627,-10.037324,7.5385,6.2477107,0.56309766,-6.287214,01 Distrito Nacional,2020,5,val
3.374692,-7.7669277,-5.039356,6.110163,0.4242844,1.2457422,-5.68042,01 Distrito Nacional,2020,6,val
4.3174376,-8.668896,-4.014833,6.1220016,-0.7932543,1.242126,-5.6904845,01 Distrito Nacional,2020,7,val
5.3275933,-7.4387083,-5.9161425,6.746131,2.0797055,1.1752717,-2.39476,01 Distrito Nacional,2020,8,val
5.7788005,-6.9487457,-6.967319,8.078789,1.2269579,-0.0876217,-3.855821,01 Distrito Nacional,2020,9,val
6.7927494,-7.1977077,-5.1564646,6.876853,3.9290164,-1.1458656,-0.16662703,01 Distrito Nacional,2020,10,val
9.237161,-7.1533327,-6.2915382,7.6106653,1.8611085,0.88330644,0.65720445,01 Distrito Nacional,2020,11,val
10.847787,-9.575041,-4.152943,8.124531,-2.127549,0.12519951,-2.121399,01 Distrito Nacional,2020,12,val
8.668809,-6.581962,-5.657541,8.421415,0.44784477,-0.5441435,0.68202907,01 Distrito Nacional,2020,13,val
7.7198195,-4.8669643,-6.9004445,11.30524,-0.44030172,-2.9054258,-1.9224663,01 Distrito Nacional,2020,14,val
4.2291956,-4.9670706,-3.135824,9.081016,3.9238935,-3.8299656,2.181744,01 Distrito Nacional,2020,15,val
4.3247905,-4.788208,-2.5722828,9.295733,-1.3406383,-2.7105765,0.40743786,01 Distrito Nacional,2020,16,val
3.7651541,-4.737279,-2.2417367,8.989407,-0.3954125,-3.9588041,0.7370468,01 Distrito Nacional,2020,17,val
4.4360957,-5.813413,2.4637039,5.917913,-3.8292577,0.40676087,5.492994,01 Distrito Nacional,2020,18,val
3.0007715,-4.7130847,5.1366806,7.577808,-0.5065327,-1.2614375,4.600175,01 Distrito Nacional,2020,19,val
2.8759599,-5.012287,4.6069336,7.0058303,-1.5556493,-0.9621914,4.886388,01 Distrito Nacional,2020,20,val
1.0115917,-2.6273239,4.669214,8.232013,0.108176455,-1.0164627,4.4574447,01 Distrito Nacional,2020,21,val
0.97765195,-2.881436,5.1119304,8.221446,-0.31742316,0.5707546,5.3797064,01 Distrito Nacional,2020,22,val
-0.32394716,-4.738239,3.0543187,5.340849,-2.7471073,0.16971695,3.5554857,01 Distrito Nacional,2020,23,val
-0.98591095,-4.873494,3.726588,5.005215,-2.1330645,-0.47515363,3.3281999,01 Distrito Nacional,2020,24,val
-2.071319,-4.3482013,3.9228032,4.909271,-2.5221403,-0.25472382,3.695186,01 Distrito Nacional,2020,25,val
-6.862054,-4.2591662,7.5613313,4.708392,-8.224897,4.6749296,4.737073,01 Distrito Nacional,2020,26,val
-14.093929,1.181296,1.483075,11.32886,2.4556808,-2.5601213,1.748263,01 Distrito Nacional,2020,27,val
-17.742159,1.5078346,3.3443646,11.037771,-3.1773307,0.10644408,1.811891,01 Distrito Nacional,2020,28,val
-16.544973,1.2937591,1.66795,11.070931,-0.13695344,-2.1849208,0.99242884,01 Distrito Nacional,2020,29,val
-18.625492,2.275658,1.5880084,11.988067,0.11380988,-1.1946908,2.249318,01 Distrito Nacional,2020,30,val
-26.05032,3.738133,8.63164,10.917453,-1.0084941,0.18593122,4.1887193,01 Distrito Nacional,2020,31,val
-11.513698,3.041036,6.7430735,12.563146,-0.5117471,0.121993594,0.35664424,01 Distrito Nacional,2020,32,val
-15.950424,4.2568073,11.251308,13.481071,-0.2877215,1.4679837,-1.3519825,01 Distrito Nacional,2020,33,val
-23.631884,19.819918,0.34618112,11.803579,15.42282,6.834125,24.86017,01 Distrito Nacional,2020,34,val
-5.5658317,-0.16322038,10.3565445,8.579432,-0.48191068,2.6966844,3.022733,01 Distrito Nacional,2020,35,val
-5.5243144,1.3208358,17.658962,8.971513,3.1796494,10.568547,12.320717,01 Distrito Nacional,2020,36,val
-4.0983987,0.068403,10.458534,9.712738,4.8611274,3.9248326,5.1833997,01 Distrito Nacional,2020,37,val
-5.1738896,0.31553745,9.437492,9.03384,-0.09925446,5.213721,1.7091358,01 Distrito Nacional,2020,38,val
-5.141663,0.020639991,10.018678,8.617427,-0.13528015,5.1613317,0.0077029862,01 Distrito Nacional,2020,39,val
-4.615311,-0.82954496,17.061672,6.389694,5.615303,13.632449,10.701275,01 Distrito Nacional,2020,40,val
-5.83926,-0.78164756,9.033734,7.857556,0.9918469,8.918471,1.5439562,01 Distrito Nacional,2020,41,val
-4.2222877,-2.1095686,8.4200735,7.334491,9.189994,5.2408423,5.644942,01 Distrito Nacional,2020,42,val
-4.976093,-1.223042,8.652267,7.6083474,3.8740396,6.843158,-0.27606407,01 Distrito Nacional,2020,43,val
-6.342987,-1.663618,13.562334,6.50586,6.336144,10.733028,-0.12091457,01 Distrito Nacional,2020,44,val
-3.4285238,8.866908,2.7731931,11.220999,18.541878,12.833828,11.965286,01 Distrito Nacional,2020,45,val
-3.0249279,10.046207,0.9340695,9.189697,20.773014,16.544409,14.97067,01 Distrito Nacional,2020,46,val
-2.2596657,0.3961215,10.291415,10.341697,10.204846,13.600643,-1.5675161,01 Distrito Nacional,2020,47,val
0.5056376,-1.6115311,9.455923,10.996044,4.1455026,13.383176,-4.689032,01 Distrito Nacional,2020,48,val
4.064466,1.850975,16.558529,17.246174,6.020789,16.675833,-8.71079,01 Distrito Nacional,2020,49,val
4.755983,3.7940197,9.46622,17.973204,16.692524,9.741988,-9.15041,01 Distrito Nacional,2020,50,val
5.2090454,4.305438,8.767725,18.466898,12.168013,11.474257,-10.596006,01 Distrito Nacional,2020,51,val
-2.6770542,6.468148,6.9991193,20.80427,11.034005,6.8472657,-11.884818,01 Distrito Nacional,2020,52,val
-0.5379736,7.525934,4.230125,24.054111,10.702052,10.792141,-14.212832,01 Distrito Nacional,2021,1,val
0.9750448,7.145313,4.253731,23.08535,12.663186,5.3130465,-13.334095,01 Distrito Nacional,2021,2,val
-0.36948574,7.625554,5.7008076,24.108707,10.521975,3.794603,-12.62651,01 Distrito Nacional,2021,3,val
-0.3788503,7.7960196,3.2164338,27.81585,8.356593,3.0863864,-16.050362,01 Distrito Nacional,2021,4,val
8.93382,4.6436076,6.6296477,21.025043,12.657116,4.853841,-9.712057,01 Distrito Nacional,2021,5,val
8.486208,2.3740118,5.444415,19.550613,8.077672,4.4592266,-10.953586,01 Distrito Nacional,2021,6,val
9.743433,1.8076556,5.2933555,20.370989,7.705357,4.451016,-10.4244795,01 Distrito Nacional,2021,7,val
10.509317,1.1619781,3.5116267,21.47721,4.9142795,4.837617,-11.5244055,01 Distrito Nacional,2021,8,val
10.995775,2.6776474,0.04413419,22.33536,6.859717,2.1662855,-11.295989,01 Distrito Nacional,2021,9,val
12.030394,-2.6613808,-4.5845637,17.581167,5.0469074,1.715856,-6.0759244,01 Distrito Nacional,2021,10,val
16.083294,-4.4792495,-8.104987,18.660606,1.8496658,0.51709735,-8.713843,01 Distrito Nacional,2021,11,val
13.983109,-3.3571522,-5.409109,16.290842,5.2484856,-2.6895733,-5.0371523,01 Distrito Nacional,2021,12,val
11.4696245,-1.9797894,-7.4903235,16.412828,4.5195565,-4.1680202,-4.1865425,01 Distrito Nacional,2021,13,val
12.665339,-2.6677735,-0.17779604,15.247978,4.213672,0.44581723,-0.3802531,01 Distrito Nacional,2021,14,val
8.355587,-2.3988636,-7.8201795,16.0272,-0.9242162,-1.2722356,-2.5655684,01 Distrito Nacional,2021,15,val
7.852004,-3.7684476,-4.510855,13.640083,5.5184355,-6.0253572,0.11765447,01 Distrito Nacional,2021,16,val
8.834152,-3.525093,-2.5766687,13.48784,1.6272497,-2.7708008,2.0651624,01 Distrito Nacional,2021,17,val
6.5726857,-4.728383,4.372655,8.576999,-2.7237566,1.1119541,6.704945,01 Distrito Nacional,2021,18,val
5.116591,-2.5029757,6.3157873,10.534018,-0.75041825,0.7785443,6.4670587,01 Distrito Nacional,2021,19,val
4.5093255,-1.3547962,5.3924522,11.515982,-1.0738555,2.6785817,7.5136,01 Distrito Nacional,2021,20,val
3.2333834,-2.223359,5.390066,10.499888,-1.7170663,1.2574067,8.152039,01 Distrito Nacional,2021,21,val
4.5256147,-2.731309,9.578847,10.770205,-0.3890063,3.853297,8.8897,01 Distrito Nacional,2021,22,val
2.2255604,-1.0611101,7.865251,11.008778,1.5924807,3.1567075,11.296286,01 Distrito Nacional,2021,23,val
-1.0094758,-1.3982352,7.103644,10.17031,-1.4412037,-0.8055835,6.5858974,01 Distrito Nacional,2021,24,val
0.30875027,-1.0908844,11.0626335,9.743125,1.2032967,3.4902084,11.832045,01 Distrito Nacional,2021,25,val
-4.2523856,7.6653337,0.19326301,11.804795,7.455495,1.2276851,21.0953,01 Distrito Nacional,2021,26,val
-14.548138,8.303669,6.1050987,22.053913,-0.20664538,-1.8803381,-0.7163922,01 Distrito Nacional,2021,27,val
-18.54475,11.230754,7.5197687,24.728815,3.1239595,-0.35957718,1.942131,01 Distrito Nacional,2021,28,val
-10.96868,6.6094475,8.434238,19.496199,3.6217866,-2.8497753,1.4987053,01 Distrito Nacional,2021,29,val
-13.207546,8.225769,8.667183,19.400457,1.2734466,0.5557266,3.8480093,01 Distrito Nacional,2021,30,val
-11.545704,7.135859,7.505551,18.650892,2.2714217,-0.6461133,2.1503277,01 Distrito Nacional,2021,31,val
-17.709602,17.305685,-2.5842168,16.398182,8.931499,6.3970146,20.743902,01 Distrito Nacional,2021,32,val
-18.277594,16.996302,-5.851151,14.341844,10.865788,4.0448446,22.416283,01 Distrito Nacional,2021,33,val
-13.051206,1.9137375,4.9826984,12.394914,-2.1043103,-2.3546345,1.3469182,01 Distrito Nacional,2021,34,val
-5.4446216,-1.4744405,7.8070593,7.6929145,0.2463984,1.5355614,5.2784257,01 Distrito Nacional,2021,35,val
-8.432574,0.1185029,12.880361,8.061528,-0.8632803,5.7286153,4.232029,01 Distrito Nacional,2021,36,val
-5.2557187,-0.23243041,9.675482,8.646487,2.3499427,5.199504,5.195237,01 Distrito Nacional,2021,37,val
-6.024892,-0.7737681,9.540927,7.912141,1.5386662,3.89065,2.1433609,01 Distrito Nacional,2021,38,val
-5.583477,0.1946811,10.008391,8.555635,2.54727,8.052564,5.0548663,01 Distrito Nacional,2021,39,val
-7.0926085,0.0563751,12.80553,8.48885,0.7659416,8.440693,1.1108564,01 Distrito Nacional,2021,40,val
-7.5894885,1.2866346,12.921838,8.458807,7.321963,9.572842,5.5537825,01 Distrito Nacional,2021,41,val
-4.2388153,-0.38718656,11.386366,8.524637,4.6202016,10.19138,3.762698,01 Distrito Nacional,2021,42,val
-2.9072773,-1.0291431,8.8459015,8.610891,2.7502494,7.2087665,-0.62314457,01 Distrito Nacional,2021,43,val
-2.8803072,-0.93630826,9.935561,8.712926,4.7821436,8.784228,0.038103003,01 Distrito Nacional,2021,44,val
-2.786611,0.038722776,9.923902,11.035653,2.2067218,10.016085,-3.4885657,01 Distrito Nacional,2021,45,val
-2.6715715,-2.073204,10.969897,11.729755,-1.1031514,11.326999,-7.6528773,01 Distrito Nacional,2021,46,val
-0.43912795,-0.6994089,9.210932,11.589795,2.9224405,12.462292,-4.3495665,01 Distrito Nacional,2021,47,val
0.36028442,-1.3092637,6.306479,12.566751,5.3032894,8.111374,-8.8193245,01 Distrito Nacional,2021,48,val
2.1949937,0.2136969,8.678514,15.207751,6.721914,9.319724,-11.855429,01 Distrito Nacional,2021,49,val
4.7698803,-1.0510046,8.752059,16.057484,7.3679123,11.978411,-13.807514,01 Distrito Nacional,2021,50,val
4.059965,2.3630462,5.9315743,15.946075,11.398856,11.197039,-8.774417,01 Distrito Nacional,2021,51,val
-4.9432487,3.4443634,3.912927,20.274008,5.8428373,7.9922233,-15.451433,01 Distrito Nacional,2021,52,val
-17.143929,1.909872,-13.495467,7.582708,1.9479221,-6.479414,-16.155748,02 Azua,2015,1,train
-12.751127,-0.15224221,-13.2851305,7.9569726,0.6729872,-7.008884,-16.690916,02 Azua,2015,2,train
-7.2289515,-0.40090716,-12.404041,6.696109,2.8083081,-5.503704,-10.356804,02 Azua,2015,3,train
-4.709956,0.8360663,-15.473278,8.715224,3.9552026,-6.9775386,-10.52221,02 Azua,2015,4,train
7.6403904,-6.7424717,-7.569891,-0.90315896,2.2909682,2.5028749,-5.9269643,02 Azua,2015,5,train
8.133614,-4.4109325,-5.9181376,2.4766579,2.267758,1.7983396,-6.0257397,02 Azua,2015,6,train
7.5805984,-3.6396227,-6.773919,3.517042,2.5500288,0.26141873,-6.1323833,02 Azua,2015,7,train
7.6916213,-5.416735,-2.68765,1.9830738,-0.37905574,0.41415593,-4.8979406,02 Azua,2015,8,train
10.12132,-5.806565,-3.4660242,2.7079844,-1.4242889,0.012923079,-5.1369705,02 Azua,2015,9,train
16.397861,-10.4635105,-7.57819,0.66564775,-4.9564085,-2.4656653,-7.2715216,02 Azua,2015,10,train
15.420464,-9.530232,-6.966644,0.7024943,-8.408784,-2.824382,-7.541698,02 Azua,2015,11,train
13.929902,-5.934682,-12.293938,4.8236175,-1.1498398,-6.102907,-3.8280885,02 Azua,2015,12,train
14.720362,-6.4359913,-13.205128,5.3531637,-2.4790864,-7.826293,-1.9926716,02 Azua,2015,13,train
17.047127,-8.80793,-5.0138445,5.758704,-5.205207,-8.519411,-0.20317917,02 Azua,2015,14,train
14.499636,-7.9047947,-2.8571095,6.7794766,-8.870863,-10.32704,-1.559134,02 Azua,2015,15,train
12.609168,-3.2938027,-7.3104897,9.385384,-9.544171,-12.139307,1.325856,02 Azua,2015,16,train
9.052114,-2.792435,-0.47433463,4.3495426,-13.304124,-9.212033,11.984333,02 Azua,2015,17,train
8.709575,-2.1555896,-1.2822955,4.698935,-16.264044,-9.845836,11.991842,02 Azua,2015,18,train
6.6110196,-6.4840074,-2.102914,-1.6971428,-14.02625,-6.520596,8.515445,02 Azua,2015,19,train
5.1963997,-11.302001,4.084018,-2.2498896,-16.337337,-6.948877,1.526595,02 Azua,2015,20,train
2.049706,-2.8129249,-0.5478446,-0.15277196,-10.891447,-5.2071404,7.765737,02 Azua,2015,21,train
2.9568918,-4.388582,1.5297972,-1.4975156,-11.36586,-3.9330168,8.77098,02 Azua,2015,22,train
1.7807666,-3.3132772,2.1383605,0.62132275,-10.6689625,-5.775401,12.622768,02 Azua,2015,23,train
0.31687045,-2.025147,3.486195,0.75870585,-12.731422,-5.7157397,10.843751,02 Azua,2015,24,train
-2.5729108,-0.6057487,6.2477293,-0.07311553,-14.833809,-4.9793043,11.777956,02 Azua,2015,25,train
-2.0675848,-4.399584,9.724186,-0.7932267,-15.546498,-4.689117,9.497505,02 Azua,2015,26,train
-26.226416,4.666243,-0.9950485,8.84799,-13.358243,-15.300781,-3.091603,02 Azua,2015,27,train
-27.601915,2.779586,-1.3501316,10.185532,-13.132319,-17.437183,-6.223592,02 Azua,2015,28,train
-21.13176,2.1179607,-5.191955,9.524858,-8.322089,-16.199615,-1.3682287,02 Azua,2015,29,train
-15.188194,0.8617448,-4.6105227,5.9288034,-10.175218,-13.009984,2.1214373,02 Azua,2015,30,train
-17.527296,-0.47227457,-1.7030854,6.5462375,-12.037655,-14.225722,-1.3897076,02 Azua,2015,31,train
-19.118961,-2.877136,-6.966765,3.1279533,-11.494015,-13.718677,-2.6331193,02 Azua,2015,32,train
-18.78487,-7.008481,-5.544812,2.9408634,-10.247668,-15.16825,-5.7140236,02 Azua,2015,33,train
-21.091288,0.73884225,-8.303782,2.4725158,-7.0831757,-10.9381895,1.7952442,02 Azua,2015,34,train
-15.583598,12.986872,-8.14495,-9.257139,-6.9585495,1.9866083,28.733316,02 Azua,2015,35,train
-4.634881,-8.576265,-2.8998284,-8.540773,-7.1336083,-1.4538591,10.227216,02 Azua,2015,36,train
-5.36091,-8.496596,-0.4073861,-10.408151,-9.990787,-0.47106686,9.596737,02 Azua,2015,37,train
-8.175115,-9.363921,0.22574632,-11.994099,-9.058125,0.7054875,9.752867,02 Azua,2015,38,train
-3.5087452,-11.378836,-3.84475,-9.26842,-4.1817374,-1.2403766,9.3429,02 Azua,2015,39,train
-7.22132,-13.6486025,-3.3159122,-15.147306,-5.8550987,1.3617008,9.798759,02 Azua,2015,40,train
-8.615095,-11.390949,-4.5251703,-12.932825,-8.050869,0.37965077,3.8368704,02 Azua,2015,41,train
-8.870806,-11.729371,-5.6819496,-14.981804,-6.717356,2.3130815,5.1850996,02 Azua,2015,42,train
-7.157213,-13.398799,-7.467083,-15.183552,-4.5022607,2.267077,5.6811075,02 Azua,2015,43,train
-4.4310226,-18.68128,-6.3842106,-16.885855,-5.644499,1.6540166,3.491348,02 Azua,2015,44,train
-10.722816,-15.831244,-0.9854438,-18.10424,-1.8349978,8.802162,-2.778262,02 Azua,2015,45,train
-9.061734,-12.142649,-4.3056574,-16.929855,-0.7762716,9.948085,-2.3900607,02 Azua,2015,46,train
-6.0728374,-15.899861,-3.145336,-16.932888,-2.8307514,9.716824,-7.3187943,02 Azua,2015,47,train
-4.359384,-12.751888,-13.700674,-12.0190325,2.5050187,5.933021,-9.891299,02 Azua,2015,48,train
-4.3967834,-12.665886,-11.390968,-10.297809,3.1016026,5.3932657,-11.892719,02 Azua,2015,49,train
-1.2014143,-11.474095,-12.372256,-8.497662,5.051054,5.4193273,-11.83502,02 Azua,2015,50,train
-0.4876992,-11.900386,-13.704713,-9.430143,6.001374,6.830336,-14.051432,02 Azua,2015,51,train
-16.633945,-7.2036138,-16.318415,-3.2977872,3.9250612,-0.6350357,-19.584764,02 Azua,2015,52,train
-4.1160707,-11.963477,-26.494398,-4.056434,3.3234649,-6.43381,-14.098246,02 Azua,2016,1,train
-2.6228354,-10.294391,-29.93222,-1.5846648,2.555693,-7.69078,-15.173658,02 Azua,2016,2,train
-1.0755026,-10.763616,-30.42414,-0.9329694,1.7097657,-8.868287,-15.03308,02 Azua,2016,3,train
-1.846687,-9.916973,-33.28716,2.224423,2.154217,-13.029742,-16.75632,02 Azua,2016,4,train
9.698408,-16.470818,-28.554388,-6.0963593,1.4006698,-4.638172,-14.569568,02 Azua,2016,5,train
9.999536,-15.491381,-28.631454,-3.0385013,1.5449502,-7.2839704,-14.991724,02 Azua,2016,6,train
10.822706,-15.983921,-28.34085,-3.3978639,-0.7018897,-8.197323,-14.923524,02 Azua,2016,7,train
11.411355,-15.176217,-30.85933,-0.37869152,-0.22292669,-11.700119,-14.935052,02 Azua,2016,8,train
4.418727,-10.343813,-14.2166605,-5.4238057,-2.815948,-3.23995,0.96687895,02 Azua,2016,9,train
14.327634,-5.2423444,-3.2032135,1.0811777,-4.9305005,1.8391048,-3.2447855,02 Azua,2016,10,train
8.621317,-3.4569058,-4.837575,3.2227309,-0.5663715,-0.55175966,-1.4943044,02 Azua,2016,11,train
7.7260504,-4.0320253,-3.0919757,3.328585,-3.8357463,-1.6300082,-3.711482,02 Azua,2016,12,train
8.345456,-3.1709995,-3.862086,3.169331,-2.204504,-1.480907,-0.75258005,02 Azua,2016,13,train
7.0903893,-8.754314,-7.4156337,1.9327016,-0.84773856,-5.9692354,1.8879833,02 Azua,2016,14,train
7.1099863,-11.136324,-5.8602805,2.7619905,-2.0518866,-8.175948,-0.7667404,02 Azua,2016,15,train
5.5870233,-12.459613,-2.3698695,-0.17254911,-6.033036,-6.6604757,-2.4794223,02 Azua,2016,16,train
2.16107,1.1435663,-17.965551,1.1243103,6.0155053,-5.4970784,11.62422,02 Azua,2016,17,train
7.444261,-9.846438,-1.7179353,-3.8469517,0.009635903,-0.75208807,11.217816,02 Azua,2016,18,train
