z1,z2,z3,z4,z5,z6,province,year,week,split
3.5904617,0.96301305,7.3345194,3.2461708,3.943772,4.987041,04 Barahona,2017,41,train
-0.547588,-0.7923408,5.5360713,1.8097014,3.242823,4.163275,04 Barahona,2017,42,train
2.3112135,0.7950604,5.2889867,4.5546,3.9937859,5.2851186,04 Barahona,2017,43,train
3.4105394,-0.2607532,4.868527,3.8611183,5.344345,6.748091,04 Barahona,2017,44,train
-5.972558,-6.6374116,10.212471,1.0732749,11.861647,3.0487602,04 Barahona,2017,45,train
-4.891245,-4.043828,9.451589,3.9345472,12.114169,5.7046432,04 Barahona,2017,46,train
1.9864283,-1.0722347,3.333934,5.835068,7.616158,8.01405,04 Barahona,2017,47,train
1.8304558,-1.0424304,2.0458353,5.281948,6.8479323,7.840887,04 Barahona,2017,48,train
-2.358431,-5.6077423,-4.4299035,3.7985792,5.5181046,6.832699,04 Barahona,2017,49,train
-2.7536182,-6.510128,-6.735056,5.742142,6.965999,7.744654,04 Barahona,2017,50,train
-2.5298674,-5.5698647,-6.183374,5.728281,5.63888,7.6946254,04 Barahona,2017,51,train
-1.0073485,-6.0961337,-5.7712173,0.13625295,5.8078465,9.424619,04 Barahona,2017,52,train
-4.927677,-4.116196,-5.1115613,1.6017786,10.0968,12.863337,04 Barahona,2018,1,train
-12.144955,-7.6400933,5.1460586,-4.5922413,11.41917,6.372638,04 Barahona,2018,2,train
-4.9518185,-1.8151885,-3.6779284,-1.2928765,5.9891005,10.699777,04 Barahona,2018,3,train
-3.9390142,-1.3329729,-2.2254534,-2.053956,4.0507956,9.443858,04 Barahona,2018,4,train
-5.9525757,0.030838171,-4.090178,5.1537924,4.345737,8.552155,04 Barahona,2018,5,train
-4.694612,-1.2597481,-3.6703463,5.6269364,0.48594493,3.830396,04 Barahona,2018,6,train
-5.1274767,-0.43906537,-3.4178243,7.43634,-0.20273824,3.1159883,04 Barahona,2018,7,train
-4.5466332,0.11059661,-2.8434615,6.177118,-0.771129,3.0526068,04 Barahona,2018,8,train
-8.500626,1.3013678,-6.1775436,9.724901,-1.03002,2.535437,04 Barahona,2018,9,train
-9.695011,4.123393,-4.514615,5.957614,1.8803519,7.9333496,04 Barahona,2018,10,train
-9.147587,3.3120184,-2.9945982,2.1570807,2.9534247,7.292096,04 Barahona,2018,11,train
-10.940566,4.0781903,-4.368968,1.1968852,3.1308444,9.478254,04 Barahona,2018,12,train
-8.604667,6.553938,-3.4759462,4.5310726,-0.88216436,7.565433,04 Barahona,2018,13,train
-10.64574,5.115889,-3.3119397,0.6876805,-1.0066633,5.770751,04 Barahona,2018,14,train
-8.082063,3.170364,-0.8519533,0.18973918,-1.0245323,3.4913487,04 Barahona,2018,15,train
-9.90206,4.4296856,-1.1117367,0.060529508,-1.9510107,3.8632326,04 Barahona,2018,16,train
-9.2848425,4.6336026,-1.5807877,-1.0575156,-2.4075327,4.4462876,04 Barahona,2018,17,train
-12.600373,1.5364176,5.399723,-2.2625024,2.0687325,2.271787,04 Barahona,2018,18,train
-11.49042,3.1788225,8.047478,-2.092664,-0.3368967,-0.78223395,04 Barahona,2018,19,train
-7.3387537,4.5870395,5.12677,-1.5598716,-0.6757205,3.0805087,04 Barahona,2018,20,train
-6.5792804,5.1867146,4.7113867,-2.3425326,-2.2321935,2.3677459,04 Barahona,2018,21,train
-6.152726,4.2304974,4.7452793,-3.3151164,-3.05564,0.29812288,04 Barahona,2018,22,train
-5.549501,4.562754,4.636316,-4.213717,-4.7450256,-0.13351616,04 Barahona,2018,23,train
-6.074709,3.9312446,5.550005,-4.9968696,-4.4604955,-1.2225881,04 Barahona,2018,24,train
-6.128912,4.5350432,7.435225,-6.448793,-3.7306414,-0.6073689,04 Barahona,2018,25,train
-3.407135,4.940741,5.6377187,-6.081194,-5.030886,1.1277597,04 Barahona,2018,26,train
-0.3113868,0.1155288,2.9675252,-12.176472,-2.1782057,5.329724,04 Barahona,2018,27,train
-0.04196596,0.13407324,5.397821,-14.292725,-2.29701,4.9722276,04 Barahona,2018,28,train
-0.7050416,-0.209606,3.722801,-12.238751,-1.6979291,4.40063,04 Barahona,2018,29,train
-2.2638257,-1.2215501,4.132877,-12.018696,0.2879329,4.040077,04 Barahona,2018,30,train
0.20081994,-0.43581492,1.6066012,-10.241888,-1.7288941,4.624858,04 Barahona,2018,31,train
-0.15674496,-2.3005292,3.9049373,-12.232675,-0.96806896,3.306652,04 Barahona,2018,32,train
0.94736433,-1.6587732,1.3385777,-9.63734,-1.5101974,3.968679,04 Barahona,2018,33,train
-0.14566696,-3.7305079,4.5747647,-14.102128,-0.03901933,3.7529933,04 Barahona,2018,34,train
0.110161036,0.41448644,8.436062,-0.5748811,-2.6138473,-1.859868,04 Barahona,2018,35,train
1.0848933,0.24119423,5.931262,1.2923974,-2.2793577,-1.7888892,04 Barahona,2018,36,train
3.7414587,1.4424059,9.356918,3.124156,-3.77335,-2.6133173,04 Barahona,2018,37,train
0.41290975,-0.5686049,6.9215317,2.4251785,-1.779384,-2.218631,04 Barahona,2018,38,train
1.4001719,-0.10534261,6.5106735,2.254114,-2.4999385,-1.5051744,04 Barahona,2018,39,train
2.3263354,-2.3495395,8.706685,5.8787737,1.229107,-2.7925756,04 Barahona,2018,40,train
0.31052747,-3.1053746,6.588723,4.3282704,1.9855881,-2.6500826,04 Barahona,2018,41,train
4.220773,-2.6929297,4.650859,4.913503,0.1676366,-0.09913036,04 Barahona,2018,42,train
3.1281452,-2.7796364,3.3920147,4.527945,0.63319445,-0.039253686,04 Barahona,2018,43,train
2.6206312,-3.3160493,3.2071404,5.447665,0.88782614,-0.043761678,04 Barahona,2018,44,train
3.940913,-4.4759984,2.1339712,4.541478,1.3867859,0.8323504,04 Barahona,2018,45,train
3.0352335,-6.770873,2.3966098,3.3550527,3.2299304,0.9930403,04 Barahona,2018,46,train
3.3097818,-6.711762,1.2047162,5.61563,3.1110184,0.5118745,04 Barahona,2018,47,train
-1.381764,-8.651766,-4.636957,5.097736,3.5364892,1.212628,04 Barahona,2018,48,train
-0.6074649,-7.9002934,-5.083941,5.872028,3.6296763,3.38344,04 Barahona,2018,49,train
-1.4356799,-8.894416,-5.0027943,6.347115,4.8482323,2.9165583,04 Barahona,2018,50,train
-2.186513,-10.158377,-7.7557573,8.0915,5.871826,3.6608038,04 Barahona,2018,51,train
0.8351308,-6.5798774,-2.8604517,-1.5113887,2.162125,4.9831038,04 Barahona,2018,52,train
-1.1704082,-10.18208,-5.9760213,-4.729007,4.4803634,5.5306993,04 Barahona,2019,1,train
-1.6372684,-11.270739,-11.134491,-7.6729126,4.8518486,8.823353,04 Barahona,2019,2,train
-3.388421,-8.309849,-9.424988,-7.2181735,2.9645102,7.2258444,04 Barahona,2019,3,train
-4.647216,-8.124718,-10.361032,-9.003438,2.1022446,8.375077,04 Barahona,2019,4,train
-6.776553,-5.2994795,-5.2134757,5.180114,1.839418,0.040853944,04 Barahona,2019,5,train
-6.6797924,-6.080269,-7.699454,5.7669272,-1.1373787,-1.7232956,04 Barahona,2019,6,train
-7.092289,-5.151018,-4.10089,2.77958,-0.43494698,-2.2346284,04 Barahona,2019,7,train
-5.25023,-3.587772,-4.8236394,3.4528098,-2.902345,-0.58988875,04 Barahona,2019,8,train
-7.9532533,-4.084328,-5.1602826,4.3773365,-2.8703716,-2.4736116,04 Barahona,2019,9,train
-9.828467,-2.1532075,-6.968143,4.5564313,-2.1367843,-0.07989103,04 Barahona,2019,10,train
-8.158972,0.27321085,-6.2053885,5.6937037,-3.686266,0.288876,04 Barahona,2019,11,train
-9.451128,0.5733383,-6.1689067,4.4317465,-4.62014,-0.7875947,04 Barahona,2019,12,train
-13.902688,-1.1197624,-6.538254,0.9855428,-3.668136,-1.5840414,04 Barahona,2019,13,train
-8.167299,1.019543,-3.8400102,1.5027509,-4.084391,1.2046316,04 Barahona,2019,14,train
-9.252249,1.1771249,-1.9083767,1.5014747,-3.4451573,-0.33685172,04 Barahona,2019,15,train
-8.7720995,1.4738414,-1.628774,1.2647018,-3.64213,-0.2269005,04 Barahona,2019,16,train
-11.301035,2.786792,-3.1629071,0.29716563,-5.1043954,-0.5348855,04 Barahona,2019,17,train
-5.8530393,2.1164432,3.291595,2.6024406,-3.463633,-1.2657152,04 Barahona,2019,18,train
-3.7691226,2.5680542,3.239353,4.729764,-5.423012,-2.995249,04 Barahona,2019,19,train
-3.4159822,2.940571,3.721491,2.1156254,-5.0928416,-2.3291028,04 Barahona,2019,20,train
-4.236052,2.5544245,6.199127,4.128823,-4.976837,-4.720429,04 Barahona,2019,21,train
-8.364126,-0.48395747,10.732987,2.8613918,-3.1015136,-7.8083677,04 Barahona,2019,22,train
-2.448864,1.6712267,5.57525,0.6292056,-3.5967126,-2.622882,04 Barahona,2019,23,train
-1.1883761,1.523173,5.182909,0.27822268,-4.3819904,-1.9581175,04 Barahona,2019,24,train
-0.16008562,0.21459799,5.9196396,-1.1304516,-4.0311604,-2.0203564,04 Barahona,2019,25,train
2.7295208,-0.7351013,6.503342,-0.9985556,-4.7571125,-2.737444,04 Barahona,2019,26,train
8.509366,-9.364176,4.411414,-13.640485,0.0435542,2.3933597,04 Barahona,2019,27,train
6.773393,-10.932774,3.9976273,-13.917991,1.5561496,2.5882204,04 Barahona,2019,28,train
6.986312,-7.6952744,4.162083,-10.352848,-0.06080896,2.7259493,04 Barahona,2019,29,train
9.024091,-8.722958,4.5659804,-10.10978,-0.8070652,1.166237,04 Barahona,2019,30,train
8.400802,-8.905932,5.9129863,-11.786676,0.84215677,2.5337558,04 Barahona,2019,31,train
7.63249,-9.542553,6.2865734,-11.047663,1.5576859,1.7610985,04 Barahona,2019,32,train
6.0667973,-7.7841387,5.097171,-8.915323,1.0146164,2.059696,04 Barahona,2019,33,train
4.8363795,-8.90129,5.277432,-9.874848,2.4077055,1.2703317,04 Barahona,2019,34,train
5.626205,-2.3980055,6.4378214,-0.6334271,-1.6007845,-1.2167796,04 Barahona,2019,35,train
5.5844617,-3.8432467,7.7379956,-0.17370239,-2.6495504,-3.5606725,04 Barahona,2019,36,train
4.538035,-3.629449,6.445146,-1.1963551,-1.9932127,-2.4291723,04 Barahona,2019,37,train
-6.673177,-10.98911,12.759346,-3.1267989,3.701929,-9.405924,04 Barahona,2019,38,train
4.309839,-5.616623,8.233935,0.86926645,-0.3823325,-4.9285746,04 Barahona,2019,39,train
4.4562817,-4.3048506,7.2291493,2.9326413,0.04835712,-3.4746246,04 Barahona,2019,40,train
3.996617,-3.8410091,4.7306495,3.2189,-0.63819504,-1.9127314,04 Barahona,2019,41,train
5.2253094,-4.417151,4.8511686,3.8203974,-0.07378187,-1.8773088,04 Barahona,2019,42,train
4.5838585,-5.397,4.4562664,3.857007,0.48044485,-1.5367454,04 Barahona,2019,43,train
5.8483634,-5.669344,2.8347778,3.855103,0.41504577,-0.37929392,04 Barahona,2019,44,train
3.9620326,-5.9120216,2.225713,4.090372,0.7295476,-0.65845424,04 Barahona,2019,45,train
5.2648816,-8.077116,2.4158244,5.499558,2.9507957,-0.9970325,04 Barahona,2019,46,train
5.314079,-7.8148665,0.4053915,5.602125,2.1578708,-0.45492867,04 Barahona,2019,47,train
5.460449,-6.8371763,-1.381053,6.0700645,0.5072867,0.65825295,04 Barahona,2019,48,train
-1.0667094,-12.399028,-7.7490206,3.7736535,4.4943695,1.5305231,04 Barahona,2019,49,train
-1.2843075,-10.689103,-6.471242,3.517977,2.8383288,1.7407334,04 Barahona,2019,50,train
-3.5183084,-10.251968,-3.3546658,2.6558342,3.9747372,0.29159275,04 Barahona,2019,51,train
-1.3898426,-11.473299,-6.588966,-1.3949269,4.440491,2.4577076,04 Barahona,2019,52,train
-0.63328296,-11.109211,-7.7175374,-0.88905156,4.6315384,4.70643,04 Barahona,2020,1,val
-0.108093604,-9.077043,-6.734817,-3.19724,2.5029626,5.9655395,04 Barahona,2020,2,val
-0.5407401,-6.9436746,-5.6782026,-4.7312713,0.9351898,6.208279,04 Barahona,2020,3,val
-8.0242605,-8.364897,-10.217233,-5.3418303,3.6601837,4.870488,04 Barahona,2020,4,val
-7.6725006,-6.3283763,-10.247901,4.611661,1.4786873,2.4510076,04 Barahona,2020,5,val
-7.881147,-5.5856338,-8.152478,1.7231574,0.28385243,2.6952646,04 Barahona,2020,6,val
-5.4142284,-3.456346,-5.399047,2.0742354,-0.71790296,2.2032325,04 Barahona,2020,7,val
-9.345206,-4.0453525,-7.7072062,1.870801,-0.46179152,2.196374,04 Barahona,2020,8,val
-10.948895,-3.905318,-9.574646,0.49807677,-0.61688906,2.5985138,04 Barahona,2020,9,val
-12.998701,-4.082001,-9.265439,-0.6862314,-0.2813106,2.6904879,04 Barahona,2020,10,val
-11.971667,-2.1446266,-10.791253,0.5285487,-1.9768118,3.327517,04 Barahona,2020,11,val
-7.8255396,-0.46408027,-8.460451,1.5545074,-3.3312104,3.6044805,04 Barahona,2020,12,val
-10.35183,-1.0963818,-7.8216057,0.22000553,-2.7825487,2.648097,04 Barahona,2020,13,val
-10.135066,1.0126963,-7.627378,0.6361754,-3.2591417,3.1128333,04 Barahona,2020,14,val
-9.981699,-0.2896306,-5.8233075,-1.9046997,-2.6471794,2.3102376,04 Barahona,2020,15,val
-7.9249206,0.116496995,-5.206791,-1.4133729,-3.3403897,2.8747044,04 Barahona,2020,16,val
-10.389888,0.2670092,-5.5270915,-2.663191,-3.3629777,2.3522248,04 Barahona,2020,17,val
-10.00314,0.28072926,-5.3485346,-2.9566352,-3.3112676,2.1420295,04 Barahona,2020,18,val
-4.395285,3.5876865,4.747871,2.9633186,-1.2168196,1.7264231,04 Barahona,2020,19,val
-4.22589,2.9830816,4.9940825,1.9464413,-1.169806,0.69343996,04 Barahona,2020,20,val
-2.9254472,4.0006976,5.296184,2.2455635,-1.8012593,1.4234605,04 Barahona,2020,21,val
-2.6752815,3.778788,5.8251786,1.5922658,-1.422089,1.0533037,04 Barahona,2020,22,val
-1.2638538,2.6530054,5.5876303,1.5952045,-3.4543738,0.009429123,04 Barahona,2020,23,val
-0.59627455,2.9521809,6.3303795,2.6121922,-2.8153167,-0.71818453,04 Barahona,2020,24,val
-1.0542012,1.5460217,5.9541974,0.56795007,-2.216423,-0.0880982,04 Barahona,2020,25,val
1.5256783,1.34815,5.3119555,0.69177204,-2.897778,1.2348161,04 Barahona,2020,26,val
6.71776,-2.2149968,6.2059565,-9.978492,0.33678836,6.084598,04 Barahona,2020,27,val
5.9390163,-2.5986383,5.901435,-9.4422455,0.31643102,5.5810347,04 Barahona,2020,28,val
4.7405653,-2.188506,5.740899,-8.027871,0.77722716,5.156561,04 Barahona,2020,29,val
3.9439178,-2.3404484,3.5406172,-7.3320127,0.7423731,5.765357,04 Barahona,2020,30,val
7.367391,0.71077937,8.723592,-6.3239884,-0.98303175,5.0668564,04 Barahona,2020,31,val
2.323618,-0.6228533,6.036312,-5.9316015,1.857478,5.6053476,04 Barahona,2020,32,val
2.6746936,0.4298593,3.8076193,-4.041501,1.0812466,6.2209263,04 Barahona,2020,33,val
-5.532306,-2.1881912,16.03777,-8.651183,7.5292816,5.6454563,04 Barahona,2020,34,val
2.4390805,2.7957597,8.137542,-0.3170806,0.16232099,3.7055497,04 Barahona,2020,35,val
0.90938544,2.240653,9.247718,0.1994376,2.3064675,4.45639,04 Barahona,2020,36,val
2.377934,3.0576131,9.340607,1.0192977,2.8142626,4.661131,04 Barahona,2020,37,val
4.606529,2.815363,8.645902,0.9084984,2.2704887,5.09018,04 Barahona,2020,38,val
4.24269,2.2708197,6.8474936,1.4045115,2.255367,5.547783,04 Barahona,2020,39,val
-3.8604498,-1.6545745,12.426335,1.6492245,5.43054,2.6284432,04 Barahona,2020,40,val
3.4153287,0.9412572,7.0731096,3.549708,3.5199454,4.9989667,04 Barahona,2020,41,val
2.5044668,0.027932363,6.127276,2.4245434,4.0493746,4.963512,04 Barahona,2020,42,val
2.5119662,-0.26679072,5.947733,3.0482285,4.8371477,5.599925,04 Barahona,2020,43,val
2.2853749,-1.0889922,4.649522,2.5350416,4.242832,6.566812,04 Barahona,2020,44,val
-7.889338,-3.142136,10.2917,1.6659373,10.703041,4.475352,04 Barahona,2020,45,val
-1.0900053,-0.73961127,4.7768745,3.7543023,7.6706104,7.877823,04 Barahona,2020,46,val
-0.3102808,-0.6297439,3.3396358,4.0221825,7.6761346,8.866933,04 Barahona,2020,47,val
0.6720514,0.5791659,1.6807511,6.3332,6.882814,9.084264,04 Barahona,2020,48,val
-4.219894,0.4264504,-2.114142,5.4555283,9.7727165,13.79637,04 Barahona,2020,49,val
-4.610001,0.4407308,-1.9463987,5.3713913,10.512372,13.904173,04 Barahona,2020,50,val
-4.620521,0.52523994,-1.9857432,5.3277764,9.226688,13.083707,04 Barahona,2020,51,val
-3.1309326,-1.3226502,-1.9310623,2.0843942,10.458933,15.364991,04 Barahona,2020,52,val
-3.0206478,0.39971742,-1.6062064,1.4399958,9.980899,15.968379,04 Barahona,2021,1,val
-4.9663153,0.8170375,-3.725124,1.4013144,9.062092,16.29054,04 Barahona,2021,2,val
-5.0259933,1.902897,-3.5605707,1.1512008,7.9320464,16.086985,04 Barahona,2021,3,val
-5.2089667,1.9894116,-3.9125686,-0.6366542,6.839754,16.007425,04 Barahona,2021,4,val
-7.637069,2.1374512,-3.3364992,4.0584717,8.045885,13.863763,04 Barahona,2021,5,val
-6.5787663,1.6604793,-2.2934453,2.9195592,5.265525,10.661861,04 Barahona,2021,6,val
-5.787945,2.4202588,-2.573878,3.0390246,4.2169337,10.2969265,04 Barahona,2021,7,val
-4.9477744,2.7643495,-1.7939775,2.8233345,2.9130492,9.6536665,04 Barahona,2021,8,val
-8.98282,3.9652984,-3.9624627,4.1007648,4.384197,10.45483,04 Barahona,2021,9,val
-9.405173,1.9794954,-5.8285685,4.0746894,1.7494915,7.244327,04 Barahona,2021,10,val
-7.437653,2.161757,-3.8090444,4.251046,-0.27108192,4.546335,04 Barahona,2021,11,val
-8.876252,1.9809486,-3.3982918,2.5269454,0.5381867,5.013166,04 Barahona,2021,12,val
-8.464158,2.2900643,-2.8007398,1.123623,0.054401968,4.7850947,04 Barahona,2021,13,val
-11.066141,1.2693925,-4.3224797,-0.7351302,0.83213603,6.0664363,04 Barahona,2021,14,val
-10.945402,3.7557669,-5.897918,-0.002936265,-3.4451149,4.3320374,04 Barahona,2021,15,val
-8.440011,1.8625625,-2.9526687,-0.65228164,-1.3004775,3.33825,04 Barahona,2021,16,val
-10.4347925,2.7264323,-4.2286263,-0.9535964,-1.5994405,4.9015374,04 Barahona,2021,17,val
-4.8346825,5.2826505,3.5311,4.047606,-1.2013781,2.898469,04 Barahona,2021,18,val
-4.937846,4.601057,4.441935,2.212513,-0.39093524,2.8972962,04 Barahona,2021,19,val
-4.802276,5.3173046,5.4508586,2.62777,-0.054671295,3.7452226,04 Barahona,2021,20,val
-2.8956013,5.543869,4.7760673,1.8233569,-1.300091,4.2570434,04 Barahona,2021,21,val
-2.061325,2.5450494,2.6471307,0.17393146,-0.5040459,3.7369359,04 Barahona,2021,22,val
-2.6776342,5.0478106,5.762401,-0.2949994,-1.1882882,3.1622882,04 Barahona,2021,23,val
-2.3825388,3.7460105,5.460656,-1.0035982,-1.5075288,2.8075552,04 Barahona,2021,24,val
-1.3624043,4.6879687,6.1631236,-0.9333086,-0.9109083,3.9454143,04 Barahona,2021,25,val
-8.750169,0.11075835,13.254879,-3.4913785,2.1708615,-0.9318248,04 Barahona,2021,26,val
1.6091548,0.8236381,4.953739,-10.659711,2.0507226,10.094883,04 Barahona,2021,27,val
-0.6011804,1.8822743,3.940417,-6.138945,3.0386655,9.530858,04 Barahona,2021,28,val
-0.09336956,2.447702,4.973686,-6.4829564,2.9711692,9.1896305,04 Barahona,2021,29,val
-0.31270933,1.5516369,5.4000816,-6.83684,2.7626963,7.9668736,04 Barahona,2021,30,val
1.7914289,2.0624647,6.3688235,-7.7356625,2.059714,8.270689,04 Barahona,2021,31,val
3.3473482,2.0679731,8.191029,-9.83899,1.1659131,8.381495,04 Barahona,2021,32,val
-13.289612,-11.207558,17.94126,-15.176139,11.152322,-0.9299407,04 Barahona,2021,33,val
2.0453794,0.40454814,3.936864,-6.8495426,0.79986465,6.957676,04 Barahona,2021,34,val
2.5156715,3.178038,8.701838,-0.39126536,0.23447835,2.883748,04 Barahona,2021,35,val
2.7454414,2.1569052,6.343646,0.08562135,0.22505032,4.2035437,04 Barahona,2021,36,val
3.168726,2.3164537,6.5962577,0.91389894,1.2359959,4.603683,04 Barahona,2021,37,val
5.9680843,2.8263175,9.113706,1.5094093,2.3917658,5.5243645,04 Barahona,2021,38,val
4.2629247,2.505888,8.440728,2.847009,3.137714,5.1409554,04 Barahona,2021,39,val
2.4240654,1.1753998,6.493273,2.0950751,3.1326907,5.366079,04 Barahona,2021,40,val
3.9027612,1.2613901,9.185891,2.7851825,6.4126606,6.904033,04 Barahona,2021,41,val
4.819942,0.85719043,7.1034455,3.209074,5.3114095,7.507815,04 Barahona,2021,42,val
1.7145922,1.0800657,3.8394506,2.8829331,3.571944,5.594599,04 Barahona,2021,43,val
2.314038,0.52527744,5.344263,4.200488,5.6814585,7.272605,04 Barahona,2021,44,val
3.1116707,0.6029964,4.0631533,3.7494924,6.285001,9.46124,04 Barahona,2021,45,val
3.5670168,0.46266925,2.7829638,4.4407716,5.8198805,9.82763,04 Barahona,2021,46,val
2.0591033,0.09948675,2.7075138,4.860849,7.64951,10.093997,04 Barahona,2021,47,val
-2.2864428,-3.1017864,-4.240222,4.9187617,7.3206906,10.582528,04 Barahona,2021,48,val
-3.010813,-1.1148653,-3.1059065,4.8976355,7.1718073,11.539751,04 Barahona,2021,49,val
-2.0738823,-0.4661115,-2.6854525,4.2973514,5.024115,11.152059,04 Barahona,2021,50,val
-4.3241735,-1.6813974,-4.011031,6.22377,9.627416,12.766822,04 Barahona,2021,51,val
-0.9337179,-3.0134037,-3.3130765,0.52598596,7.89746,13.889517,04 Barahona,2021,52,val
-0.7248919,-16.709415,-12.668128,-6.902977,2.0781665,12.029433,05 Dajabón,2015,1,train
-2.7327225,-16.637037,-17.250711,-9.904242,1.953388,14.389777,05 Dajabón,2015,2,train
-7.953033,-14.460532,-17.936523,-4.8378906,0.8499352,10.479671,05 Dajabón,2015,3,train
-7.9864783,-13.110943,-18.863169,-8.70654,-0.3087996,12.361711,05 Dajabón,2015,4,train
-21.54499,-17.031725,-0.7992505,9.980118,4.98874,-5.4128413,05 Dajabón,2015,5,train
-14.483781,-8.110612,-14.315695,14.259117,-0.6393528,2.485447,05 Dajabón,2015,6,train
-16.23704,-8.233913,-13.795619,11.664814,-0.34605026,2.0351694,05 Dajabón,2015,7,train
-18.050602,-6.149388,-14.22677,15.02195,-3.1383433,1.5511746,05 Dajabón,2015,8,train
-16.478907,-3.8812556,-12.296802,12.460382,-4.666187,1.8560114,05 Dajabón,2015,9,train
-12.663325,-1.4428593,-10.6820965,16.98423,-9.995976,-0.8736072,05 Dajabón,2015,10,train
-10.524161,-0.95209676,-6.9291935,14.433912,-10.416534,-0.5661399,05 Dajabón,2015,11,train
-13.317966,-0.76645803,-5.208438,7.5750723,-10.144692,-3.2680852,05 Dajabón,2015,12,train
-13.045258,0.7557006,-8.729013,4.989938,-14.211491,-1.6925057,05 Dajabón,2015,13,train
-15.516877,2.403854,-6.9350066,9.3182125,-11.81609,-0.071598604,05 Dajabón,2015,14,train
-10.399201,4.327061,-5.253655,6.662532,-14.205256,2.883497,05 Dajabón,2015,15,train
-7.9172063,4.6668825,-4.2756257,2.9524262,-13.737276,3.444748,05 Dajabón,2015,16,train
-11.452203,4.562593,-5.2542562,-1.68676,-15.342298,1.9315779,05 Dajabón,2015,17,train
-7.875753,6.6261463,-9.206203,-2.1382003,-19.967876,6.174979,05 Dajabón,2015,18,train
-4.696645,1.4904282,-8.599067,-1.8828416,-18.192165,3.1904094,05 Dajabón,2015,19,train
-0.15727776,2.2197804,1.414328,5.6910872,-14.637028,0.6884528,05 Dajabón,2015,20,train
-1.2024889,4.3752003,5.5069985,5.9938087,-13.020415,-1.8761735,05 Dajabón,2015,21,train
-1.8200912,5.10972,8.518918,7.034553,-13.478682,-5.1701937,05 Dajabón,2015,22,train
-1.8921142,5.9372864,8.763707,1.4487102,-13.191003,-3.2421393,05 Dajabón,2015,23,train
0.540888,4.9667635,7.5544415,0.8009965,-13.842168,-1.4751762,05 Dajabón,2015,24,train
2.4482594,3.4488773,6.200428,-0.5846486,-12.868171,1.278865,05 Dajabón,2015,25,train
5.8565664,4.403825,4.3885317,-0.2381776,-15.355024,3.3818424,05 Dajabón,2015,26,train
8.48365,-0.7924491,1.9290625,-8.212617,-13.478217,8.9674,05 Dajabón,2015,27,train
7.836526,-1.9944029,3.6049795,-12.479304,-10.347827,7.5481167,05 Dajabón,2015,28,train
8.784995,-2.5697875,4.5618877,-13.140176,-11.096365,5.3965063,05 Dajabón,2015,29,train
