z1,z2,province,year,week,split
-1.525472,15.643219,11 La Altagracia,2018,3,train
-1.7170954,15.491603,11 La Altagracia,2018,4,train
6.407284,3.673929,11 La Altagracia,2018,5,train
6.940432,3.7860088,11 La Altagracia,2018,6,train
7.029021,3.6337624,11 La Altagracia,2018,7,train
7.1225505,3.316272,11 La Altagracia,2018,8,train
7.4976673,2.5253332,11 La Altagracia,2018,9,train
10.493594,-2.837299,11 La Altagracia,2018,10,train
11.593328,-4.497629,11 La Altagracia,2018,11,train
11.95332,-5.21011,11 La Altagracia,2018,12,train
11.516028,-4.4500594,11 La Altagracia,2018,13,train
11.336126,-4.330269,11 La Altagracia,2018,14,train
10.71612,-4.0319896,11 La Altagracia,2018,15,train
10.954293,-4.4686346,11 La Altagracia,2018,16,train
10.18035,-3.8243258,11 La Altagracia,2018,17,train
10.658932,-4.704781,11 La Altagracia,2018,18,train
10.05456,-4.2948213,11 La Altagracia,2018,19,train
10.499681,-5.2166576,11 La Altagracia,2018,20,train
9.195976,-5.19553,11 La Altagracia,2018,21,train
4.249157,-7.0952034,11 La Altagracia,2018,22,train
2.6377861,-6.004918,11 La Altagracia,2018,23,train
1.5913844,-6.1640086,11 La Altagracia,2018,24,train
1.6287742,-6.844856,11 La Altagracia,2018,25,train
0.25316373,-6.103251,11 La Altagracia,2018,26,train
-9.537602,-1.1668829,11 La Altagracia,2018,27,train
-10.184626,-0.5220886,11 La Altagracia,2018,28,train
-10.345872,-0.55993253,11 La Altagracia,2018,29,train
-10.228879,-0.9398125,11 La Altagracia,2018,30,train
-9.743045,-1.0488144,11 La Altagracia,2018,31,train
-9.028132,-1.76818,11 La Altagracia,2018,32,train
-9.050143,-1.7043859,11 La Altagracia,2018,33,train
-8.898001,-1.9662389,11 La Altagracia,2018,34,train
-13.448091,9.343304,11 La Altagracia,2018,35,train
-5.666363,-0.6955182,11 La Altagracia,2018,36,train
-5.827636,-0.71777034,11 La Altagracia,2018,37,train
-5.8956933,-0.74691534,11 La Altagracia,2018,38,train
-6.053327,-0.75910443,11 La Altagracia,2018,39,train
-7.661781,3.1077557,11 La Altagracia,2018,40,train
-5.9293284,4.760429,11 La Altagracia,2018,41,train
-4.3385553,2.4798615,11 La Altagracia,2018,42,train
-1.1259713,2.5504875,11 La Altagracia,2018,43,train
-0.23751006,2.6834803,11 La Altagracia,2018,44,train
-0.110699944,2.6138356,11 La Altagracia,2018,45,train
0.022874277,2.589856,11 La Altagracia,2018,46,train
-0.044406384,2.7109272,11 La Altagracia,2018,47,train
0.11265289,2.6540961,11 La Altagracia,2018,48,train
-0.06809862,2.8506477,11 La Altagracia,2018,49,train
-0.15785666,2.9434562,11 La Altagracia,2018,50,train
-0.1754819,2.9954116,11 La Altagracia,2018,51,train
1.7827581,11.8396225,11 La Altagracia,2018,52,train
2.6206644,10.739512,11 La Altagracia,2019,1,train
2.551311,10.860588,11 La Altagracia,2019,2,train
2.2906084,10.778486,11 La Altagracia,2019,3,train
2.4015718,10.702109,11 La Altagracia,2019,4,train
6.9800005,3.161818,11 La Altagracia,2019,5,train
7.5465474,3.0241878,11 La Altagracia,2019,6,train
7.68449,2.8761168,11 La Altagracia,2019,7,train
7.8155956,2.4912968,11 La Altagracia,2019,8,train
8.015269,1.5632955,11 La Altagracia,2019,9,train
8.51668,1.3134426,11 La Altagracia,2019,10,train
8.752889,0.655134,11 La Altagracia,2019,11,train
8.949774,-0.15763642,11 La Altagracia,2019,12,train
11.670241,-4.240556,11 La Altagracia,2019,13,train
10.269338,-2.9417765,11 La Altagracia,2019,14,train
10.104148,-2.908794,11 La Altagracia,2019,15,train
9.61866,-2.656367,11 La Altagracia,2019,16,train
10.119302,-3.4794478,11 La Altagracia,2019,17,train
10.522043,-4.5022855,11 La Altagracia,2019,18,train
5.50541,-7.409461,11 La Altagracia,2019,19,train
5.042042,-6.933565,11 La Altagracia,2019,20,train
5.9343967,-9.028483,11 La Altagracia,2019,21,train
11.363654,-12.640965,11 La Altagracia,2019,22,train
3.6808245,-7.9102445,11 La Altagracia,2019,23,train
2.2432394,-6.82688,11 La Altagracia,2019,24,train
0.9493445,-6.4591045,11 La Altagracia,2019,25,train
0.42914015,-6.3568335,11 La Altagracia,2019,26,train
-7.5390334,-3.4256248,11 La Altagracia,2019,27,train
-7.365461,-3.1724398,11 La Altagracia,2019,28,train
-7.152147,-3.3122368,11 La Altagracia,2019,29,train
-6.8451147,-3.6566525,11 La Altagracia,2019,30,train
-17.916195,9.1900625,11 La Altagracia,2019,31,train
-7.0009637,-3.5199947,11 La Altagracia,2019,32,train
-6.9101086,-3.5688124,11 La Altagracia,2019,33,train
-7.088043,-3.5959835,11 La Altagracia,2019,34,train
-3.9895823,-1.8141636,11 La Altagracia,2019,35,train
-3.8302064,-1.6502719,11 La Altagracia,2019,36,train
-3.780796,-1.734915,11 La Altagracia,2019,37,train
-13.031593,9.92254,11 La Altagracia,2019,38,train
-4.1353917,-1.5754089,11 La Altagracia,2019,39,train
-4.504358,-1.5473442,11 La Altagracia,2019,40,train
-3.9220538,-1.8648852,11 La Altagracia,2019,41,train
-3.2971349,-1.2030045,11 La Altagracia,2019,42,train
-0.40152782,1.3773961,11 La Altagracia,2019,43,train
0.17127006,1.410737,11 La Altagracia,2019,44,train
0.1610264,1.5517846,11 La Altagracia,2019,45,train
0.11508129,1.6413547,11 La Altagracia,2019,46,train
0.14084564,1.6108049,11 La Altagracia,2019,47,train
0.230978,1.5575082,11 La Altagracia,2019,48,train
5.4083514,6.250622,11 La Altagracia,2019,49,train
5.5992594,6.1708064,11 La Altagracia,2019,50,train
5.5568466,5.8871555,11 La Altagracia,2019,51,train
4.449286,8.79007,11 La Altagracia,2019,52,train
3.6244302,9.893844,11 La Altagracia,2020,1,val
3.3932357,9.789453,11 La Altagracia,2020,2,val
3.0621407,10.185058,11 La Altagracia,2020,3,val
3.2235575,10.314194,11 La Altagracia,2020,4,val
7.024152,3.0907297,11 La Altagracia,2020,5,val
7.425578,3.3344805,11 La Altagracia,2020,6,val
7.5525546,2.993564,11 La Altagracia,2020,7,val
7.735662,2.7681205,11 La Altagracia,2020,8,val
8.177317,2.1855526,11 La Altagracia,2020,9,val
8.589572,1.4758502,11 La Altagracia,2020,10,val
9.149112,0.6779575,11 La Altagracia,2020,11,val
9.138468,-0.2792578,11 La Altagracia,2020,12,val
10.145443,-2.2503293,11 La Altagracia,2020,13,val
9.779072,-2.3177702,11 La Altagracia,2020,14,val
11.2779455,-4.951877,11 La Altagracia,2020,15,val
10.138207,-3.7234478,11 La Altagracia,2020,16,val
9.839991,-3.7067513,11 La Altagracia,2020,17,val
9.463586,-3.6340759,11 La Altagracia,2020,18,val
10.064938,-4.8477,11 La Altagracia,2020,19,val
5.2342796,-7.1703424,11 La Altagracia,2020,20,val
4.5484157,-7.063565,11 La Altagracia,2020,21,val
3.7834487,-6.94093,11 La Altagracia,2020,22,val
2.5303972,-6.480452,11 La Altagracia,2020,23,val
1.7385523,-6.5958195,11 La Altagracia,2020,24,val
0.26460847,-5.966114,11 La Altagracia,2020,25,val
-0.21454255,-5.9315705,11 La Altagracia,2020,26,val
-10.513544,-0.7468376,11 La Altagracia,2020,27,val
-11.11801,0.23167472,11 La Altagracia,2020,28,val
-10.784749,-0.3125146,11 La Altagracia,2020,29,val
-10.911974,0.1002601,11 La Altagracia,2020,30,val
-18.381472,9.381956,11 La Altagracia,2020,31,val
-11.111489,0.19157705,11 La Altagracia,2020,32,val
-11.132735,0.301831,11 La Altagracia,2020,33,val
-11.840944,0.9754819,11 La Altagracia,2020,34,val
-7.586967,1.1807468,11 La Altagracia,2020,35,val
-8.930998,2.5330064,11 La Altagracia,2020,36,val
-8.614986,2.3295949,11 La Altagracia,2020,37,val
-8.505485,2.17915,11 La Altagracia,2020,38,val
-8.477524,2.143897,11 La Altagracia,2020,39,val
-11.79727,11.395629,11 La Altagracia,2020,40,val
-9.185424,3.548205,11 La Altagracia,2020,41,val
-7.553018,5.3849874,11 La Altagracia,2020,42,val
-5.973858,6.3871737,11 La Altagracia,2020,43,val
-5.656232,7.540193,11 La Altagracia,2020,44,val
-10.547907,13.260145,11 La Altagracia,2020,45,val
-11.044305,14.388385,11 La Altagracia,2020,46,val
-4.5978365,7.844686,11 La Altagracia,2020,47,val
-4.629538,7.896821,11 La Altagracia,2020,48,val
-3.4907515,6.846062,11 La Altagracia,2020,49,val
5.818397,4.4021153,11 La Altagracia,2020,50,val
5.8408217,4.390799,11 La Altagracia,2020,51,val
-3.8889804,18.45528,11 La Altagracia,2020,52,val
-3.8468204,17.621265,11 La Altagracia,2021,1,val
-3.433225,16.748413,11 La Altagracia,2021,2,val
-3.3744113,17.069016,11 La Altagracia,2021,3,val
-3.3984516,16.474745,11 La Altagracia,2021,4,val
6.037003,3.4904616,11 La Altagracia,2021,5,val
6.2647805,3.472856,11 La Altagracia,2021,6,val
6.2688065,3.1584678,11 La Altagracia,2021,7,val
6.7168174,2.5139933,11 La Altagracia,2021,8,val
8.147147,-0.3515403,11 La Altagracia,2021,9,val
8.398861,0.43794727,11 La Altagracia,2021,10,val
9.027446,-0.887435,11 La Altagracia,2021,11,val
10.624683,-3.4169047,11 La Altagracia,2021,12,val
10.848992,-3.9164596,11 La Altagracia,2021,13,val
11.690994,-5.115332,11 La Altagracia,2021,14,val
10.239302,-3.4665155,11 La Altagracia,2021,15,val
10.567021,-4.225128,11 La Altagracia,2021,16,val
5.927568,-7.8299613,11 La Altagracia,2021,17,val
5.156607,-6.419997,11 La Altagracia,2021,18,val
5.9199963,-7.921709,11 La Altagracia,2021,19,val
5.7732506,-8.0038805,11 La Altagracia,2021,20,val
4.864085,-7.191599,11 La Altagracia,2021,21,val
4.739755,-7.759189,11 La Altagracia,2021,22,val
4.3520007,-8.298169,11 La Altagracia,2021,23,val
2.0765545,-6.902013,11 La Altagracia,2021,24,val
1.2384874,-6.5966396,11 La Altagracia,2021,25,val
0.3526834,-6.3261895,11 La Altagracia,2021,26,val
-11.88643,0.73785967,11 La Altagracia,2021,27,val
-12.188215,0.92963594,11 La Altagracia,2021,28,val
-12.325357,0.99358624,11 La Altagracia,2021,29,val
-12.045174,0.87082183,11 La Altagracia,2021,30,val
-12.08265,0.7461369,11 La Altagracia,2021,31,val
-19.175318,10.220919,11 La Altagracia,2021,32,val
-12.100466,1.2316061,11 La Altagracia,2021,33,val
-10.796491,-0.038922656,11 La Altagracia,2021,34,val
-6.0454216,0.013729772,11 La Altagracia,2021,35,val
-8.1655855,1.8548341,11 La Altagracia,2021,36,val
-8.731773,2.5312762,11 La Altagracia,2021,37,val
-8.8685665,2.5445225,11 La Altagracia,2021,38,val
-9.082919,2.872217,11 La Altagracia,2021,39,val
-8.429421,1.7260624,11 La Altagracia,2021,40,val
-8.465946,4.2445173,11 La Altagracia,2021,41,val
-7.8555703,4.0701776,11 La Altagracia,2021,42,val
-4.1496115,4.5710473,11 La Altagracia,2021,43,val
-4.414443,6.22318,11 La Altagracia,2021,44,val
0.3935685,1.9357973,11 La Altagracia,2021,45,val
-2.3210824,5.351117,11 La Altagracia,2021,46,val
-3.0052257,6.1873503,11 La Altagracia,2021,47,val
-3.1882367,6.3990006,11 La Altagracia,2021,48,val
5.7183237,4.375037,11 La Altagracia,2021,49,val
5.8503532,4.5067806,11 La Altagracia,2021,50,val
5.9115376,4.4575663,11 La Altagracia,2021,51,val
-2.4814758,15.757737,11 La Altagracia,2021,52,val
3.561971,9.21813,12 La Romana,2015,1,train
2.9899933,9.0103,12 La Romana,2015,2,train
3.284219,9.637445,12 La Romana,2015,3,train
2.694831,9.706369,12 La Romana,2015,4,train
7.446477,3.333238,12 La Romana,2015,5,train
7.2410703,2.8746011,12 La Romana,2015,6,train
7.695374,3.264133,12 La Romana,2015,7,train
7.9568048,2.2153678,12 La Romana,2015,8,train
8.019045,0.8332641,12 La Romana,2015,9,train
8.0545,0.6578215,12 La Romana,2015,10,train
8.163883,0.17051025,12 La Romana,2015,11,train
8.5500965,-0.194454,12 La Romana,2015,12,train
9.165663,-0.7548497,12 La Romana,2015,13,train
8.7149315,-1.1836857,12 La Romana,2015,14,train
9.389433,-1.8974427,12 La Romana,2015,15,train
9.125796,-1.8706657,12 La Romana,2015,16,train
4.241005,-4.560952,12 La Romana,2015,17,train
4.4229393,-4.912033,12 La Romana,2015,18,train
4.2756796,-4.9089966,12 La Romana,2015,19,train
4.148594,-4.9053946,12 La Romana,2015,20,train
4.0072985,-5.6451483,12 La Romana,2015,21,train
3.6279378,-6.315939,12 La Romana,2015,22,train
2.5129206,-6.497382,12 La Romana,2015,23,train
1.1323023,-5.6606007,12 La Romana,2015,24,train
0.3703785,-5.510237,12 La Romana,2015,25,train
0.044554792,-5.8280826,12 La Romana,2015,26,train
-6.423418,-4.208896,12 La Romana,2015,27,train
-7.0424304,-4.167664,12 La Romana,2015,28,train
-6.687387,-4.3456945,12 La Romana,2015,29,train
-6.841306,-4.4900537,12 La Romana,2015,30,train
-5.968487,-4.389187,12 La Romana,2015,31,train
-6.4765916,-4.39084,12 La Romana,2015,32,train
-6.7117743,-4.9216228,12 La Romana,2015,33,train
-7.122077,-4.566567,12 La Romana,2015,34,train
-3.811253,-1.9706489,12 La Romana,2015,35,train
-3.8041322,-1.6060566,12 La Romana,2015,36,train
-3.1913047,-1.7551042,12 La Romana,2015,37,train
-4.0431466,-1.6323314,12 La Romana,2015,38,train
-3.8194468,-1.5517408,12 La Romana,2015,39,train
-3.7837307,-1.7352806,12 La Romana,2015,40,train
-3.4312932,-1.7555199,12 La Romana,2015,41,train
-2.3037808,-0.9226805,12 La Romana,2015,42,train
-0.9305227,0.50527805,12 La Romana,2015,43,train
-0.6996327,0.8088605,12 La Romana,2015,44,train
-0.2965218,1.2899358,12 La Romana,2015,45,train
-0.16407885,1.1713836,12 La Romana,2015,46,train
-0.03826696,1.2462875,12 La Romana,2015,47,train
4.9514313,6.165039,12 La Romana,2015,48,train
5.2984633,6.368985,12 La Romana,2015,49,train
4.889751,5.9029875,12 La Romana,2015,50,train
5.110105,6.1026316,12 La Romana,2015,51,train
4.1217494,8.228067,12 La Romana,2015,52,train
4.636157,8.849371,12 La Romana,2016,1,train
3.8944623,8.425617,12 La Romana,2016,2,train
3.6951864,8.341081,12 La Romana,2016,3,train
3.706803,8.53262,12 La Romana,2016,4,train
7.711652,2.7030618,12 La Romana,2016,5,train
7.54879,2.300899,12 La Romana,2016,6,train
7.8593483,2.4035301,12 La Romana,2016,7,train
7.768752,1.9601239,12 La Romana,2016,8,train
8.286162,1.9459789,12 La Romana,2016,9,train
8.151937,0.5295659,12 La Romana,2016,10,train
8.96307,0.1838914,12 La Romana,2016,11,train
8.702792,-0.678866,12 La Romana,2016,12,train
9.246152,-1.0806638,12 La Romana,2016,13,train
9.55069,-1.2664891,12 La Romana,2016,14,train
8.633987,-1.6679003,12 La Romana,2016,15,train
10.160098,-3.3991475,12 La Romana,2016,16,train
14.264492,-12.35301,12 La Romana,2016,17,train
12.93792,-10.876351,12 La Romana,2016,18,train
11.321281,-5.681138,12 La Romana,2016,19,train
10.268299,-5.402776,12 La Romana,2016,20,train
5.088734,-8.392726,12 La Romana,2016,21,train
11.0926075,-12.647789,12 La Romana,2016,22,train
2.9386017,-7.671056,12 La Romana,2016,23,train
1.4195293,-6.7001715,12 La Romana,2016,24,train
1.0615401,-6.7695208,12 La Romana,2016,25,train
0.0036818997,-6.3321705,12 La Romana,2016,26,train
-9.853986,-1.3317376,12 La Romana,2016,27,train
-9.481964,-1.5752683,12 La Romana,2016,28,train
-9.101301,-1.9357066,12 La Romana,2016,29,train
-10.175694,-0.7104517,12 La Romana,2016,30,train
-10.989118,0.09774986,12 La Romana,2016,31,train
-11.205009,0.019939907,12 La Romana,2016,32,train
-7.80735,-2.8890662,12 La Romana,2016,33,train
-12.33673,0.933109,12 La Romana,2016,34,train
-7.2249894,0.8831644,12 La Romana,2016,35,train
-8.325487,2.0949728,12 La Romana,2016,36,train
-7.9665556,1.6111587,12 La Romana,2016,37,train
-7.6718507,1.4638652,12 La Romana,2016,38,train
-4.160801,-2.041135,12 La Romana,2016,39,train
-8.869427,2.779338,12 La Romana,2016,40,train
-8.677189,2.7771149,12 La Romana,2016,41,train
-6.381661,6.4661922,12 La Romana,2016,42,train
-5.9225416,6.1063623,12 La Romana,2016,43,train
-5.3942595,6.8763895,12 La Romana,2016,44,train
-5.226998,7.1588,12 La Romana,2016,45,train
-9.815586,12.491017,12 La Romana,2016,46,train
-4.9642625,7.9343576,12 La Romana,2016,47,train
6.5734515,5.1281247,12 La Romana,2016,48,train
6.327648,5.0106683,12 La Romana,2016,49,train
6.2675943,4.8774204,12 La Romana,2016,50,train
6.208954,4.747513,12 La Romana,2016,51,train
-0.12600002,13.611573,12 La Romana,2016,52,train
-0.1374622,13.7375345,12 La Romana,2017,1,train
-0.048882253,12.611008,12 La Romana,2017,2,train
-0.0371044,11.748998,12 La Romana,2017,3,train
0.13211422,12.209727,12 La Romana,2017,4,train
6.5194287,3.5969453,12 La Romana,2017,5,train
6.6866717,3.4530833,12 La Romana,2017,6,train
7.6921773,4.1113853,12 La Romana,2017,7,train
7.3942394,2.2747924,12 La Romana,2017,8,train
7.72067,1.3079494,12 La Romana,2017,9,train
8.571438,0.3123401,12 La Romana,2017,10,train
9.762297,-2.3809912,12 La Romana,2017,11,train
12.500042,-4.7637467,12 La Romana,2017,12,train
10.529399,-2.8623192,12 La Romana,2017,13,train
9.34508,-1.971065,12 La Romana,2017,14,train
9.500221,-2.388369,12 La Romana,2017,15,train
11.958387,-5.6369033,12 La Romana,2017,16,train
12.308176,-6.400508,12 La Romana,2017,17,train
11.836061,-5.490589,12 La Romana,2017,18,train
11.303451,-5.141221,12 La Romana,2017,19,train
10.197995,-5.6491456,12 La Romana,2017,20,train
8.952231,-5.321209,12 La Romana,2017,21,train
9.024519,-6.0490746,12 La Romana,2017,22,train
8.168262,-5.918858,12 La Romana,2017,23,train
7.929148,-5.8508563,12 La Romana,2017,24,train
8.148049,-6.2309537,12 La Romana,2017,25,train
8.011477,-6.1693163,12 La Romana,2017,26,train
-11.029693,-0.35220176,12 La Romana,2017,27,train
-12.24579,0.5885344,12 La Romana,2017,28,train
-10.498334,-0.7494807,12 La Romana,2017,29,train
-10.5357275,-1.0704563,12 La Romana,2017,30,train
-8.910988,-2.2526214,12 La Romana,2017,31,train
-10.007426,-1.5875039,12 La Romana,2017,32,train
-11.201784,-0.021808147,12 La Romana,2017,33,train
-12.220404,0.610354,12 La Romana,2017,34,train
-6.7867737,0.88265944,12 La Romana,2017,35,train
-8.580392,2.0759225,12 La Romana,2017,36,train
-8.217904,2.1322746,12 La Romana,2017,37,train
-13.184764,10.947192,12 La Romana,2017,38,train
-8.61042,2.3549476,12 La Romana,2017,39,train
-8.579418,2.8771691,12 La Romana,2017,40,train
-10.679785,10.191147,12 La Romana,2017,41,train
-6.835871,4.8371105,12 La Romana,2017,42,train
-5.5117774,5.9058304,12 La Romana,2017,43,train
-4.9747815,6.195647,12 La Romana,2017,44,train
-11.826906,15.195792,12 La Romana,2017,45,train
-11.591771,14.9481125,12 La Romana,2017,46,train
-4.251137,7.0397744,12 La Romana,2017,47,train
-3.5549831,6.503961,12 La Romana,2017,48,train
-3.8064902,6.9749217,12 La Romana,2017,49,train
-2.8357987,5.98875,12 La Romana,2017,50,train
-3.4012885,6.5967784,12 La Romana,2017,51,train
-3.461112,9.566273,12 La Romana,2017,52,train
-4.1452317,10.721225,12 La Romana,2018,1,train
-4.152011,10.709699,12 La Romana,2018,2,train
-3.8459456,10.369489,12 La Romana,2018,3,train
-3.5968401,10.170278,12 La Romana,2018,4,train
2.232959,0.01159666,12 La Romana,2018,5,train
2.3961182,-0.25245598,12 La Romana,2018,6,train
6.870381,3.4099386,12 La Romana,2018,7,train
7.035309,2.6228874,12 La Romana,2018,8,train
8.144735,2.3039923,12 La Romana,2018,9,train
10.6349535,-3.0877852,12 La Romana,2018,10,train
12.075323,-4.404453,12 La Romana,2018,11,train
12.150878,-4.895435,12 La Romana,2018,12,train
10.239647,-2.8581965,12 La Romana,2018,13,train
11.591954,-3.683044,12 La Romana,2018,14,train
9.869751,-2.7720172,12 La Romana,2018,15,train
10.320908,-3.4819345,12 La Romana,2018,16,train
10.053832,-3.4556525,12 La Romana,2018,17,train
10.545585,-4.2150383,12 La Romana,2018,18,train
