z1,z2,z3,z4,z5,z6,z7,z8,z9,province,year,week,split
3.6577923,-12.500755,14.35323,4.014593,-3.7950108,-0.8579662,-11.510402,7.0330644,6.1455264,01 Distrito Nacional,2018,35,train
2.080186,-3.678478,5.1995425,7.894213,-1.1950939,2.267718,1.4140785,1.1502664,1.9321809,01 Distrito Nacional,2018,36,train
1.3316591,-3.976018,3.8236706,6.821002,-1.6739744,1.6012691,1.7506814,2.0052667,0.70040053,01 Distrito Nacional,2018,37,train
-0.783702,-3.9611213,4.9703765,7.428325,-1.8613193,1.0718702,0.45278114,2.3860908,1.0712782,01 Distrito Nacional,2018,38,train
0.63580114,-3.196852,6.5800004,9.417482,-1.8114929,1.4622407,1.7011167,1.061213,-0.98141813,01 Distrito Nacional,2018,39,train
-1.1476156,-11.098072,13.596847,1.4415417,0.89832896,0.84750456,1.8288614,5.797233,-0.26186028,01 Distrito Nacional,2018,40,train
2.8666966,-14.271235,15.04459,2.4062173,-2.577148,-0.044402838,-10.752661,11.382564,0.5934703,01 Distrito Nacional,2018,41,train
-2.7065363,-6.9225087,8.881925,3.6649942,0.68495184,1.4494305,2.304456,0.30863586,-0.5418667,01 Distrito Nacional,2018,42,train
-2.6449277,-6.7761807,7.9241185,3.5160925,1.5696414,3.0336485,-0.12073267,-0.579763,0.8446429,01 Distrito Nacional,2018,43,train
-2.9292686,-8.397431,8.463071,2.2052486,2.2673688,3.5000353,1.1734563,0.70319533,-1.0354264,01 Distrito Nacional,2018,44,train
-3.098562,-6.3785233,8.303489,5.3969817,-0.49013025,1.7278028,-1.4399315,-1.5762221,-3.2237432,01 Distrito Nacional,2018,45,train
-4.540417,-7.244788,9.453214,5.333147,-1.6702595,0.19732098,-3.3459544,1.1638781,-4.8298125,01 Distrito Nacional,2018,46,train
-1.7819971,-7.4258394,6.41024,3.6089265,0.96966076,4.3827643,-2.7178776,-1.0925542,-3.482053,01 Distrito Nacional,2018,47,train
-4.3914733,-9.353604,4.096269,0.26111373,-0.6069629,3.6371274,-6.6893945,-1.2502267,-3.0681787,01 Distrito Nacional,2018,48,train
-4.183475,-13.937717,5.153828,-5.65869,-0.48499373,0.3207444,-5.425874,-0.4976479,-2.9606686,01 Distrito Nacional,2018,49,train
-3.525279,-14.097731,6.952512,-5.455562,0.16010298,1.210274,-7.1065955,-0.9586096,-6.4476576,01 Distrito Nacional,2018,50,train
-1.3505285,-13.962297,5.357668,-6.021093,0.504968,2.2390263,-7.1826706,-1.0862602,-6.896354,01 Distrito Nacional,2018,51,train
2.890444,-15.228732,0.022092953,-8.251159,-5.2051263,-2.5800285,2.3115642,0.23650648,-12.802498,01 Distrito Nacional,2018,52,train
2.3093696,-11.102411,-2.203494,-2.4886303,-3.3032782,1.623621,0.6147619,-0.29343462,-13.359197,01 Distrito Nacional,2019,1,train
4.3951087,-11.704294,-4.276659,-2.4645245,-4.3995667,1.3059045,-4.722256,-0.8802318,-13.536232,01 Distrito Nacional,2019,2,train
5.7209125,-11.133822,-4.7203574,-1.6530212,-5.2307353,0.8195737,-4.6935425,-2.4242363,-13.460276,01 Distrito Nacional,2019,3,train
5.036438,-9.921557,-3.7934115,-1.0664054,-6.434957,-0.8932962,-4.644353,-3.9828224,-13.319054,01 Distrito Nacional,2019,4,train
-0.22332647,-10.066008,-2.7133503,-2.1414773,-2.2361188,3.099128,-11.13073,-3.4574225,-7.2471704,01 Distrito Nacional,2019,5,train
-1.8444808,-6.341641,-4.7484317,1.609927,-1.6826504,5.5781174,-9.305109,-4.0853543,-6.984208,01 Distrito Nacional,2019,6,train
-1.0344745,-5.68683,-5.525356,1.7418722,-3.411814,3.4745295,-9.119889,-3.586491,-4.712016,01 Distrito Nacional,2019,7,train
0.1498186,-6.241852,-8.2286005,-0.07608459,-3.274596,4.4825478,-7.953341,-5.9771943,-3.747338,01 Distrito Nacional,2019,8,train
2.3250363,-6.4826446,-8.792191,0.17782947,-3.5119047,5.20955,-6.8895254,-7.0202374,-2.9320402,01 Distrito Nacional,2019,9,train
2.7431843,-8.359886,-6.8219457,-1.6657382,-4.6239896,1.9006782,-10.706265,-7.0535,-3.484062,01 Distrito Nacional,2019,10,train
2.7601805,-6.5505657,-7.181578,-0.0886993,-4.3171296,1.6490225,-11.142892,-11.7598915,-3.7819457,01 Distrito Nacional,2019,11,train
4.2138996,-5.907745,-3.6686625,3.039534,-3.92454,2.209795,-10.190302,-10.923825,-2.7925684,01 Distrito Nacional,2019,12,train
1.4694577,-5.6530433,-0.45800993,3.8516226,-6.112643,-1.1153147,-11.209147,-5.7632165,-0.59791464,01 Distrito Nacional,2019,13,train
3.5857148,-6.7400694,-5.541263,-0.6146643,-5.7597585,-2.0831637,-9.012163,-8.532976,-0.14925529,01 Distrito Nacional,2019,14,train
3.8038943,-5.5517354,-1.5724758,3.9935932,-6.640589,-3.378465,-10.465254,-10.393725,1.0666391,01 Distrito Nacional,2019,15,train
4.916673,-6.2527595,-5.1768036,1.7772741,-7.197454,-3.6850364,-9.661676,-12.686691,2.071099,01 Distrito Nacional,2019,16,train
3.9326742,-7.049686,-3.3518047,0.17932613,-5.442991,-2.1235816,-8.007288,-7.233514,2.7056246,01 Distrito Nacional,2019,17,train
3.2685504,-3.114517,1.8424555,6.2659154,-1.3708584,-0.87096775,-1.5065621,-8.058619,0.9783821,01 Distrito Nacional,2019,18,train
3.707937,-2.192982,0.4661143,6.994853,-2.0732229,1.4587793,-1.979384,-5.868069,1.826885,01 Distrito Nacional,2019,19,train
3.3358064,-1.6194266,3.332045,9.187446,-4.972883,-0.97039825,-3.5716317,-6.793992,6.547803,01 Distrito Nacional,2019,20,train
3.4944785,-2.8466682,2.5899014,8.277389,-3.4448366,0.38984087,-3.4347074,-1.7912433,1.0034925,01 Distrito Nacional,2019,21,train
2.9089878,-2.7598062,6.350538,11.332204,-4.120383,-0.42355877,-4.1688356,-1.8502954,-0.3973903,01 Distrito Nacional,2019,22,train
1.6814667,-2.4185019,6.7137494,10.996043,-4.1687355,0.022864679,-3.6834247,-2.2884383,4.5806785,01 Distrito Nacional,2019,23,train
4.247743,-2.6205258,3.4672012,7.7219267,-4.4223733,-0.3388636,1.3787552,-2.2965167,5.749928,01 Distrito Nacional,2019,24,train
1.9305763,-3.5218863,3.9941597,6.723384,-5.7737017,-1.1416804,0.106024005,-0.7234958,7.692713,01 Distrito Nacional,2019,25,train
2.5409544,-4.4997644,4.519949,5.707124,-4.104328,0.7651031,1.0869329,0.57481235,5.5038757,01 Distrito Nacional,2019,26,train
8.542021,-6.760579,0.3591269,3.2199411,-7.859991,-0.6908777,5.8081064,3.8071513,-2.8984652,01 Distrito Nacional,2019,27,train
5.859519,-6.5224366,2.6973922,3.5220082,-8.539321,-1.086491,6.1063094,4.7952237,-6.362663,01 Distrito Nacional,2019,28,train
7.198314,-6.8630033,4.00231,3.2135327,-10.589376,-0.926587,6.413117,5.1197033,-4.194589,01 Distrito Nacional,2019,29,train
7.7870455,-7.2744646,3.8898504,2.7161825,-11.300275,-1.0053806,7.704575,6.548486,-2.439239,01 Distrito Nacional,2019,30,train
14.2143345,-11.852077,2.9949315,2.61519,-14.684071,-0.69054556,0.9725702,17.339066,-5.428857,01 Distrito Nacional,2019,31,train
6.0106473,-7.6105638,6.0261,3.8337533,-12.012413,-2.6769893,7.799437,8.790392,-5.202572,01 Distrito Nacional,2019,32,train
5.553122,-8.688429,4.9475727,1.8120484,-9.764172,-0.4485091,7.068839,8.1068325,-5.2704616,01 Distrito Nacional,2019,33,train
4.8257403,-7.931995,7.477963,3.909866,-11.434775,-1.5755577,6.2339435,8.549629,-7.272531,01 Distrito Nacional,2019,34,train
1.2707211,-6.6237307,9.068672,1.1464332,-6.9775505,3.2449737,2.623097,4.1220155,7.7100806,01 Distrito Nacional,2019,35,train
1.3307532,-5.8228593,5.5955024,4.313706,-4.733625,4.9560013,3.658636,6.5792656,3.8661687,01 Distrito Nacional,2019,36,train
0.7851482,-5.09787,6.662513,5.1259766,-6.14909,4.535326,2.8433955,5.5763993,6.410881,01 Distrito Nacional,2019,37,train
4.7433143,-10.490647,6.539877,7.0145273,-7.9973903,5.081082,-8.07301,18.551903,2.553036,01 Distrito Nacional,2019,38,train
-2.8952537,-5.0095954,8.035675,6.5724807,-3.9777732,4.063531,-0.3048188,6.8460894,3.3585327,01 Distrito Nacional,2019,39,train
-3.1804495,-7.560011,9.89609,2.919443,-3.8866487,3.1192575,-1.0371914,6.1837983,2.3658316,01 Distrito Nacional,2019,40,train
-2.506933,-6.403501,6.0946736,1.8090627,-1.3962994,5.2726035,0.7046802,3.238131,2.5045137,01 Distrito Nacional,2019,41,train
-2.627635,-6.4674478,6.346862,2.3863046,-0.64199907,5.826806,-0.3278874,2.804798,2.6589282,01 Distrito Nacional,2019,42,train
-2.9940093,-7.3485017,8.047185,3.755794,-1.5402027,4.326944,1.1333323,6.5907035,-2.5682795,01 Distrito Nacional,2019,43,train
-2.74912,-7.6756616,4.3628325,0.65591824,0.57483226,5.9774175,2.0051649,4.0567274,-0.3422063,01 Distrito Nacional,2019,44,train
-3.284719,-6.021692,3.3305702,2.2948205,-0.022271924,5.3307605,0.059762046,2.4289649,-1.4970976,01 Distrito Nacional,2019,45,train
-3.9091194,-5.375254,5.063676,4.4073286,-0.080000505,5.473533,-3.1810036,1.7095045,-2.0714948,01 Distrito Nacional,2019,46,train
-2.465682,-7.398753,2.3423686,1.1078749,2.097019,8.553971,-0.32815287,2.376869,-3.5164065,01 Distrito Nacional,2019,47,train
-1.1810776,-8.982915,1.0155681,0.60958976,2.3327367,10.010462,0.911522,1.1230063,-3.6636257,01 Distrito Nacional,2019,48,train
-5.549661,-9.7208605,1.2928255,0.06658426,-2.9124393,3.6837919,-7.452114,4.8446364,-1.7401222,01 Distrito Nacional,2019,49,train
-5.564728,-10.997846,0.23735358,-0.29735744,-2.856656,3.870495,-8.453197,5.7637553,-8.056576,01 Distrito Nacional,2019,50,train
-5.5475473,-10.18331,-1.3448242,-2.262491,-2.0687325,3.9023247,-7.4242215,4.0912113,-7.154079,01 Distrito Nacional,2019,51,train
0.7102058,-11.520496,-4.727168,-3.3605306,-6.049381,1.0896789,-1.8225142,6.7686205,-10.898645,01 Distrito Nacional,2019,52,train
2.5553758,-12.171536,-3.7091973,-4.9165487,-7.958733,-0.42227408,-0.45317277,3.5721326,-11.507391,01 Distrito Nacional,2020,1,val
0.78891164,-14.127763,-6.9156365,-7.821932,-7.572617,-0.031966522,-2.228664,0.77485263,-12.297653,01 Distrito Nacional,2020,2,val
1.2316897,-13.983556,-7.4569163,-7.899614,-8.512016,-1.0684658,-5.472239,-1.958587,-13.94384,01 Distrito Nacional,2020,3,val
5.2744236,-11.797362,-4.880539,-4.241476,-12.421636,-4.1257887,-7.2262483,0.19239984,-15.788463,01 Distrito Nacional,2020,4,val
-2.2447429,-8.58419,0.35004318,-2.2468536,-3.3482745,4.6408253,-11.467659,-3.0146449,-3.5922523,01 Distrito Nacional,2020,5,val
-2.4222627,-10.05334,-6.1590858,-5.657206,-6.181533,4.3250117,-11.6275835,-2.9072423,-2.7210832,01 Distrito Nacional,2020,6,val
-2.2678814,-10.592052,-7.742932,-6.662658,-6.879096,4.2698402,-12.330128,-5.0522704,-3.531515,01 Distrito Nacional,2020,7,val
-1.2622052,-9.169195,-4.9230084,-4.3042426,-7.8210573,3.0030434,-13.561162,-4.1903543,-4.0420437,01 Distrito Nacional,2020,8,val
-0.37019154,-8.5902605,-6.194847,-4.6480894,-8.008154,3.2093399,-13.453818,-6.1414485,-3.3980558,01 Distrito Nacional,2020,9,val
-1.348635,-7.4228735,-5.373874,-1.1125383,-9.292425,2.0888379,-15.2831545,-5.7824764,-3.4185717,01 Distrito Nacional,2020,10,val
1.6781806,-7.384939,-9.0309925,-2.0461988,-10.085961,1.4357756,-17.891537,-7.8417883,-6.789622,01 Distrito Nacional,2020,11,val
1.9376247,-6.8913937,-11.848486,-1.7059155,-9.4460535,2.419624,-14.971427,-14.181047,-5.595899,01 Distrito Nacional,2020,12,val
3.5502677,-6.0044603,-9.251476,0.16751167,-10.570409,1.1980864,-15.945834,-9.764731,-3.7297745,01 Distrito Nacional,2020,13,val
6.6186185,-6.378337,-8.668283,4.9122167,-4.7691336,-1.5486963,-12.70787,-11.669619,1.2603103,01 Distrito Nacional,2020,14,val
1.7978418,-7.4134693,-5.0695734,4.444666,-6.501892,-3.2631018,-12.710246,-3.4233985,3.5686505,01 Distrito Nacional,2020,15,val
4.8248215,-7.2986135,-8.403777,3.505751,-6.748587,-3.0987048,-9.908021,-5.539104,4.0079203,01 Distrito Nacional,2020,16,val
4.9316826,-6.9568934,-6.8347964,4.9019895,-6.7913327,-3.5500386,-8.908871,-5.13168,6.1176615,01 Distrito Nacional,2020,17,val
6.3377724,-1.2018342,-0.6511964,13.609193,0.04407533,-1.9428993,-2.6251903,-9.446161,3.987437,01 Distrito Nacional,2020,18,val
2.7963464,-3.9086998,-0.91303784,12.050572,2.3078043,-5.064361,-3.950393,-6.171009,5.4744697,01 Distrito Nacional,2020,19,val
4.2733607,-3.7800462,-0.00484309,13.170027,2.7801807,-5.4604855,-2.454765,-6.809093,5.5364885,01 Distrito Nacional,2020,20,val
2.641964,-4.897718,-0.4856347,10.138496,2.0606985,-4.4911957,-3.913939,-2.1179366,6.641918,01 Distrito Nacional,2020,21,val
2.5578997,-5.2548766,0.8148436,10.725283,2.9830375,-3.489367,-3.3560398,-2.0198739,5.299927,01 Distrito Nacional,2020,22,val
5.993588,-1.8647743,-2.4057472,13.660644,-1.001463,-2.034253,0.9430931,-0.52060765,7.53768,01 Distrito Nacional,2020,23,val
4.928301,-2.0822852,-1.345788,14.053688,0.20031776,-1.1659648,1.0588244,-0.18501587,9.126896,01 Distrito Nacional,2020,24,val
5.9372835,-2.3409445,-1.2769877,12.818026,-1.7919669,-2.6236796,2.402233,1.808259,8.590648,01 Distrito Nacional,2020,25,val
2.8920417,-5.3943653,-4.856953,7.4931464,0.16050197,2.0055346,0.45027333,4.186916,5.1201043,01 Distrito Nacional,2020,26,val
8.493942,-6.3474154,-3.6037872,10.243309,-2.7769268,-6.6425505,5.5808673,4.8105025,-5.65322,01 Distrito Nacional,2020,27,val
7.5607586,-7.7260003,-3.6919992,7.081084,-1.7059906,-3.9790561,4.795458,4.997041,-1.2123743,01 Distrito Nacional,2020,28,val
8.463747,-6.717186,-1.686123,8.703993,-3.163007,-5.433171,6.6442842,5.818957,-2.795908,01 Distrito Nacional,2020,29,val
6.8557806,-6.874539,-0.8637149,8.782634,-1.5214533,-4.255069,5.19058,5.0415606,-2.844039,01 Distrito Nacional,2020,30,val
3.2751157,-8.647513,-1.8704616,5.6032114,-1.9079212,-3.3090727,5.056475,7.5016418,-1.5139363,01 Distrito Nacional,2020,31,val
11.251546,-10.478422,-2.086906,8.457198,0.49495083,-11.8329115,5.989103,3.5406282,0.22572327,01 Distrito Nacional,2020,32,val
6.758268,-11.440093,-3.2718623,5.2520146,2.216246,-8.688091,7.3533587,5.0769134,-3.668319,01 Distrito Nacional,2020,33,val
16.231537,-20.167078,1.668013,8.169868,-5.9544253,-13.554509,-5.806897,24.142563,-1.0478677,01 Distrito Nacional,2020,34,val
5.4047837,-10.372607,2.8414612,8.679447,4.1800847,-8.7649145,2.2348156,2.7468119,8.361608,01 Distrito Nacional,2020,35,val
1.957844,-9.553314,8.933351,8.648227,4.1090508,-6.211501,2.748119,5.114763,1.8469939,01 Distrito Nacional,2020,36,val
1.9923509,-9.307553,6.8673363,10.522138,6.5128794,-6.8472786,0.18887058,2.0243983,4.9826856,01 Distrito Nacional,2020,37,val
4.054914,-10.573776,3.0579522,7.389594,6.018622,-5.9973516,0.7868947,2.1863506,6.4668407,01 Distrito Nacional,2020,38,val
2.076462,-10.785164,2.0111704,6.4419193,7.3268437,-4.5496917,0.55922437,1.4916707,6.2941837,01 Distrito Nacional,2020,39,val
-0.07927694,-8.484999,8.646622,10.90337,5.5430503,-3.0073717,2.9924393,7.6685286,-0.07193121,01 Distrito Nacional,2020,40,val
1.3275849,-8.903885,0.80678695,8.236279,7.551331,-1.6818619,-0.5993524,2.3611815,1.3781613,01 Distrito Nacional,2020,41,val
-2.4345834,-8.328498,5.7524395,12.109955,6.141388,-3.638305,-3.5988646,3.4309757,1.1163764,01 Distrito Nacional,2020,42,val
-1.7268894,-9.058597,1.5680304,8.332257,8.376954,-1.1502001,-2.137737,2.1732354,2.1777596,01 Distrito Nacional,2020,43,val
-3.1169772,-9.979042,1.3823799,7.5224595,7.172027,-2.0621877,0.12729591,5.7149453,-0.92005867,01 Distrito Nacional,2020,44,val
0.7422964,-14.572464,7.2677855,10.531281,6.1127048,-3.6271908,-12.313459,13.211353,-1.1351439,01 Distrito Nacional,2020,45,val
3.7139935,-11.978662,7.7711196,11.287785,4.564033,-4.809601,-12.222599,12.112426,-5.1778235,01 Distrito Nacional,2020,46,val
-2.2466912,-10.5873995,3.1352527,7.207147,9.349989,-2.6851573,-2.7564719,4.402566,-5.542769,01 Distrito Nacional,2020,47,val
-1.0839322,-10.408849,0.15881002,6.3754354,11.215816,-1.2355026,-1.2624836,0.37019107,-4.7336407,01 Distrito Nacional,2020,48,val
-1.1025069,-15.179983,1.0045875,6.31657,18.928768,-5.3803363,-1.0867329,-2.66318,-5.7248697,01 Distrito Nacional,2020,49,val
-3.3854063,-16.297613,1.0088406,4.729761,13.732383,-7.9186425,-9.490386,0.88161623,-5.5625463,01 Distrito Nacional,2020,50,val
-1.112577,-15.437527,-2.1008143,3.0390878,13.624026,-7.475211,-7.075292,0.4341646,-6.049813,01 Distrito Nacional,2020,51,val
4.545139,-16.4365,-5.1648064,2.1881034,9.339292,-11.266745,-1.0828183,2.4299765,-10.690461,01 Distrito Nacional,2020,52,val
7.052786,-18.19678,-5.152392,2.6745446,12.437865,-9.376199,-2.3337064,1.1055541,-12.617688,01 Distrito Nacional,2021,1,val
7.033777,-15.688758,-5.31906,4.737745,10.342191,-12.124148,-0.9132149,0.5971266,-11.548943,01 Distrito Nacional,2021,2,val
6.734315,-16.021612,-7.2207193,3.5312738,9.617672,-13.148364,-1.5950112,0.035266113,-10.640881,01 Distrito Nacional,2021,3,val
7.7776513,-17.72634,-9.214487,1.9897147,10.548976,-12.266678,-2.7944438,-2.6361544,-11.774866,01 Distrito Nacional,2021,4,val
-0.5135955,-14.716472,-3.1587813,6.7557507,15.115958,-10.407928,-9.644748,-3.3145487,-3.0421188,01 Distrito Nacional,2021,5,val
0.2029934,-13.683324,-6.030753,4.380727,12.679689,-8.036432,-6.9751854,-3.865302,-2.8818412,01 Distrito Nacional,2021,6,val
0.64246595,-14.581214,-6.540343,5.132528,12.466903,-8.647519,-8.341802,-5.3866434,-3.4482899,01 Distrito Nacional,2021,7,val
3.1275141,-14.362856,-9.390532,4.2367573,12.992564,-8.405611,-8.136428,-7.3524656,-3.9795105,01 Distrito Nacional,2021,8,val
4.2532873,-13.566956,-7.207275,6.2441506,13.534231,-8.095613,-9.419442,-7.273718,-2.2490764,01 Distrito Nacional,2021,9,val
3.148526,-9.434627,-7.7025676,4.223576,2.2487242,-4.151866,-10.741022,-6.603533,-4.3986516,01 Distrito Nacional,2021,10,val
5.585101,-8.295075,-9.177936,6.593118,5.3707547,-3.3429377,-9.57553,-12.402738,-4.59541,01 Distrito Nacional,2021,11,val
3.0776885,-6.852594,-6.8193774,6.855406,2.729972,-6.1897016,-10.620083,-10.483258,-3.0020514,01 Distrito Nacional,2021,12,val
6.2289577,-7.2812724,-6.6024604,7.4694924,1.7106773,-7.87241,-10.93741,-9.57928,-0.64948356,01 Distrito Nacional,2021,13,val
3.4337523,-7.928019,-9.349363,6.2210097,-0.095829554,-5.957695,-13.590986,-7.950597,-3.278777,01 Distrito Nacional,2021,14,val
11.766407,-7.625699,-7.827764,8.661669,0.49897105,-6.339427,-9.169847,-9.475076,1.6970688,01 Distrito Nacional,2021,15,val
6.163825,-6.8264265,-5.0970545,10.63531,-0.11967142,-9.929145,-10.700329,-8.5122795,3.9140038,01 Distrito Nacional,2021,16,val
6.991715,-6.7529964,-6.169764,9.003613,-1.2972904,-8.897493,-10.607366,-8.57864,0.731977,01 Distrito Nacional,2021,17,val
9.077413,-2.87773,-0.36193866,16.452702,3.420832,-8.545034,-3.4704163,-11.452557,3.1016867,01 Distrito Nacional,2021,18,val
4.374411,-4.9661565,1.1219122,11.539953,3.4441707,-5.7261863,-3.7211335,-7.1269093,2.215395,01 Distrito Nacional,2021,19,val
5.4839077,-5.5474954,2.3247619,11.022247,2.5025766,-5.250539,-3.6234598,-4.8675547,1.5157057,01 Distrito Nacional,2021,20,val
6.825396,-5.313046,3.5307434,11.838151,1.1562554,-7.4240737,-2.3901944,-4.843909,2.9131327,01 Distrito Nacional,2021,21,val
3.2269275,-5.789651,4.553385,10.874372,2.5891407,-5.919274,-1.1444585,-4.2010603,0.6680658,01 Distrito Nacional,2021,22,val
3.8391972,-6.7472324,6.6971927,10.046247,1.1528533,-5.8824654,-3.5609496,-2.4894557,0.44034016,01 Distrito Nacional,2021,23,val
4.27114,-7.048733,3.335013,7.3962374,0.5427405,-7.299015,-0.23564716,-2.435739,4.77029,01 Distrito Nacional,2021,24,val
2.319706,-6.7777653,7.5735564,8.608985,0.8975341,-6.27613,-1.3814287,-1.9123168,1.1813914,01 Distrito Nacional,2021,25,val
10.123062,-12.048704,6.572613,9.785593,-3.1305327,-9.262554,-10.807661,8.764436,8.3758545,01 Distrito Nacional,2021,26,val
10.462234,-11.084206,1.4034334,4.9785357,1.3386093,-12.170879,5.2174582,0.012618604,-3.6673973,01 Distrito Nacional,2021,27,val
7.7493815,-12.53381,4.4377623,4.659405,2.2020195,-10.732849,4.2214227,1.91153,-7.036289,01 Distrito Nacional,2021,28,val
9.859655,-11.533991,1.628745,6.2361107,0.18683918,-14.413442,5.933992,1.6683646,-6.023175,01 Distrito Nacional,2021,29,val
9.452513,-12.356764,3.2423651,4.9419765,0.77020943,-11.423373,3.5343058,2.6240108,-4.1053925,01 Distrito Nacional,2021,30,val
10.467107,-12.038505,3.3182492,5.4504743,-0.116072945,-12.63937,5.000376,2.822963,-4.5925975,01 Distrito Nacional,2021,31,val
13.157482,-14.898555,4.1431437,5.702303,-5.5214515,-7.7216086,-4.2829957,15.079049,-4.6465096,01 Distrito Nacional,2021,32,val
13.982759,-12.406427,4.850918,7.696898,-6.3956227,-9.127458,-6.3643456,13.532025,-2.5706108,01 Distrito Nacional,2021,33,val
8.841994,-9.939906,-0.4975178,4.1872826,-2.8019042,-8.411137,6.7575145,2.91373,-3.0986147,01 Distrito Nacional,2021,34,val
3.5984583,-9.067342,7.5301023,6.5057807,1.5532559,-5.2079787,1.593426,1.7336899,7.215397,01 Distrito Nacional,2021,35,val
2.582976,-10.082455,2.8847303,6.5588355,4.222787,-5.4485154,2.3810666,4.044596,5.0850987,01 Distrito Nacional,2021,36,val
2.8733552,-8.700676,5.6619987,8.688917,4.5095778,-5.5847006,1.6036025,3.3893964,3.8743443,01 Distrito Nacional,2021,37,val
1.4320089,-9.740378,3.1762102,7.257042,5.128948,-4.8936687,0.979237,3.0223536,6.242324,01 Distrito Nacional,2021,38,val
1.6370611,-9.595038,5.859236,8.199767,6.11099,-2.8492486,-0.3206532,3.0648386,2.8570774,01 Distrito Nacional,2021,39,val
0.31550497,-10.111787,2.213145,4.9041862,6.3516254,-3.090634,1.5181894,2.8711104,2.265426,01 Distrito Nacional,2021,40,val
-0.7638399,-10.886531,6.492195,7.138505,5.1756053,-3.5246682,-1.0741475,6.118527,1.4184653,01 Distrito Nacional,2021,41,val
0.03693417,-9.8049135,4.560923,7.278483,5.830314,-3.3228686,-0.9690893,3.0094953,-0.24203467,01 Distrito Nacional,2021,42,val
-1.2732573,-9.985108,3.7528367,7.928553,9.172018,-1.0270023,-1.7169214,-0.41764337,1.8711942,01 Distrito Nacional,2021,43,val
-1.8212334,-9.82871,3.2710004,7.097927,7.6220307,-1.884614,-1.4383701,1.5454237,-0.41132137,01 Distrito Nacional,2021,44,val
