z1,z2,z3,province,year,week,split
10.382775,1.4257786,4.1176753,02 Azua,2015,30,train
11.759043,1.3661854,4.715468,02 Azua,2015,31,train
11.640044,1.2368016,4.6163044,02 Azua,2015,32,train
12.435221,1.3614289,4.6572247,02 Azua,2015,33,train
10.109339,1.0484698,3.2628357,02 Azua,2015,34,train
15.6485405,12.101093,-15.145654,02 Azua,2015,35,train
8.920301,-4.59812,-2.1320744,02 Azua,2015,36,train
9.247825,-5.0907393,-1.7845316,02 Azua,2015,37,train
9.114519,-5.7867894,-2.345765,02 Azua,2015,38,train
8.578803,-5.74962,-2.9179654,02 Azua,2015,39,train
8.586498,-7.195437,-3.6461606,02 Azua,2015,40,train
8.462092,-7.9664183,-3.2659845,02 Azua,2015,41,train
7.7314816,-8.068881,-3.7519398,02 Azua,2015,42,train
6.826637,-7.954844,-4.0992923,02 Azua,2015,43,train
6.436069,-8.2294235,-4.234286,02 Azua,2015,44,train
5.229072,-8.568902,-4.7059536,02 Azua,2015,45,train
4.2739086,-7.92134,-4.2352757,02 Azua,2015,46,train
3.515109,-7.9030824,-3.9902265,02 Azua,2015,47,train
-4.526683,-9.019559,-6.4521327,02 Azua,2015,48,train
-5.1480727,-9.809344,-7.153847,02 Azua,2015,49,train
-4.8714156,-8.870852,-6.6668053,02 Azua,2015,50,train
-4.8473125,-8.849451,-6.2437186,02 Azua,2015,51,train
-9.561766,-6.012204,-4.2489314,02 Azua,2015,52,train
-10.726734,-3.28166,-3.1419623,02 Azua,2016,1,train
-10.145938,-2.9814997,-2.4018848,02 Azua,2016,2,train
-10.674588,-2.990679,-2.3893633,02 Azua,2016,3,train
-11.110814,-2.8738196,-2.4042664,02 Azua,2016,4,train
-11.525588,-1.3538424,-1.1322691,02 Azua,2016,5,train
-12.190989,-0.9326731,-1.053037,02 Azua,2016,6,train
-12.66606,-0.63914055,-0.58860695,02 Azua,2016,7,train
-13.035289,0.04781054,-0.3097108,02 Azua,2016,8,train
-12.376227,0.9554676,-0.17472178,02 Azua,2016,9,train
-10.498382,2.5875943,2.549188,02 Azua,2016,10,train
-10.7714815,3.9260375,2.1324494,02 Azua,2016,11,train
-12.003773,5.223667,4.309544,02 Azua,2016,12,train
-10.686455,6.1029882,4.4124703,02 Azua,2016,13,train
-10.914129,7.354389,4.6594834,02 Azua,2016,14,train
-11.480819,7.4993176,5.0892687,02 Azua,2016,15,train
-11.857676,8.29835,6.1902676,02 Azua,2016,16,train
-5.684019,19.886816,-5.334985,02 Azua,2016,17,train
-2.060518,9.612657,4.276101,02 Azua,2016,18,train
-1.4174451,9.489288,4.5383587,02 Azua,2016,19,train
-1.0638152,8.144335,5.563045,02 Azua,2016,20,train
-0.31060195,8.2109785,4.7669325,02 Azua,2016,21,train
0.42812136,8.496488,4.037536,02 Azua,2016,22,train
0.81175643,7.016237,4.573567,02 Azua,2016,23,train
1.5330595,5.4437985,6.4009037,02 Azua,2016,24,train
2.5191712,6.110171,6.50673,02 Azua,2016,25,train
3.179063,6.3176727,7.0191855,02 Azua,2016,26,train
7.7717967,3.4397535,5.883052,02 Azua,2016,27,train
7.9967895,3.6481516,6.2820306,02 Azua,2016,28,train
6.465114,3.385685,5.1553555,02 Azua,2016,29,train
7.9000597,3.9215815,6.302017,02 Azua,2016,30,train
7.0571637,3.7357552,5.320972,02 Azua,2016,31,train
6.343228,3.6840158,5.52805,02 Azua,2016,32,train
7.5115137,3.70895,6.7405686,02 Azua,2016,33,train
10.032609,19.205729,-8.465328,02 Azua,2016,34,train
11.534149,-1.1717188,-5.1460037,02 Azua,2016,35,train
11.142193,-0.1900114,-5.353585,02 Azua,2016,36,train
10.768484,-0.96586484,-6.0537863,02 Azua,2016,37,train
8.998484,-1.0961486,-6.530922,02 Azua,2016,38,train
11.374144,-0.9916012,-6.517244,02 Azua,2016,39,train
9.881415,10.042927,-22.737331,02 Azua,2016,40,train
6.6701646,-1.9486787,-9.297251,02 Azua,2016,41,train
5.7496257,-1.9088042,-10.21416,02 Azua,2016,42,train
6.2303987,-2.38774,-11.083153,02 Azua,2016,43,train
5.0264554,-3.195972,-9.547937,02 Azua,2016,44,train
5.9545074,5.9606996,-20.1808,02 Azua,2016,45,train
4.0095716,-1.5695976,-11.563865,02 Azua,2016,46,train
2.9582908,-3.2990596,-10.734758,02 Azua,2016,47,train
2.9441912,-3.2475848,-9.788327,02 Azua,2016,48,train
2.570637,-4.737778,-8.985226,02 Azua,2016,49,train
2.671451,-4.8175287,-9.524345,02 Azua,2016,50,train
2.2691207,-5.2031236,-8.646257,02 Azua,2016,51,train
-7.1665387,-1.9690253,-8.045189,02 Azua,2016,52,train
-5.166097,-5.508265,-0.7898578,02 Azua,2017,1,train
-5.1385326,-5.050823,0.313179,02 Azua,2017,2,train
-4.970482,-4.4696417,1.2453574,02 Azua,2017,3,train
-4.449559,-3.246031,0.53916425,02 Azua,2017,4,train
-6.8817225,-2.5867229,2.4822867,02 Azua,2017,5,train
-7.627469,-1.9386628,2.363756,02 Azua,2017,6,train
-7.7055626,2.8441782,-2.708041,02 Azua,2017,7,train
-8.67857,4.168884,-2.7276037,02 Azua,2017,8,train
-8.397765,0.053927742,4.0262237,02 Azua,2017,9,train
-7.4407663,0.49885955,4.5971165,02 Azua,2017,10,train
-9.217345,6.5288563,-1.226254,02 Azua,2017,11,train
-8.685642,7.121543,-0.30123407,02 Azua,2017,12,train
-9.3784685,8.168149,0.8357535,02 Azua,2017,13,train
-9.740555,6.858682,5.7474055,02 Azua,2017,14,train
-9.441238,6.216243,6.4495373,02 Azua,2017,15,train
-7.796994,11.620779,3.370581,02 Azua,2017,16,train
-6.986343,19.780521,-5.865191,02 Azua,2017,17,train
-6.005176,10.500979,4.381209,02 Azua,2017,18,train
-7.374455,10.043681,5.1713705,02 Azua,2017,19,train
-0.82083386,8.687605,5.490472,02 Azua,2017,20,train
-0.29271504,6.5988884,7.0748644,02 Azua,2017,21,train
0.3386048,6.2520304,7.227058,02 Azua,2017,22,train
0.8167787,5.874192,7.0799522,02 Azua,2017,23,train
1.6427794,5.6571245,7.2891426,02 Azua,2017,24,train
2.2566135,4.603435,7.839265,02 Azua,2017,25,train
2.8253326,5.1845746,7.230193,02 Azua,2017,26,train
5.9148636,2.9774294,5.8506165,02 Azua,2017,27,train
6.1037235,4.5729465,4.1781406,02 Azua,2017,28,train
6.163828,1.7988499,7.215628,02 Azua,2017,29,train
6.418218,3.416887,6.1841626,02 Azua,2017,30,train
7.0132713,3.0312712,6.9838953,02 Azua,2017,31,train
6.278945,2.9688957,6.5051193,02 Azua,2017,32,train
6.9384227,3.2755785,6.79842,02 Azua,2017,33,train
6.4222665,4.608599,4.874581,02 Azua,2017,34,train
11.329905,-0.6639617,-4.7703505,02 Azua,2017,35,train
11.684133,8.039197,-16.413961,02 Azua,2017,36,train
10.059739,6.849191,-16.181658,02 Azua,2017,37,train
10.736494,6.478974,-16.47869,02 Azua,2017,38,train
7.4969707,-2.0884612,-5.973923,02 Azua,2017,39,train
6.4094067,-2.1149182,-6.8855696,02 Azua,2017,40,train
6.406014,-2.7344482,-8.153566,02 Azua,2017,41,train
5.4755507,-3.7303703,-7.2536335,02 Azua,2017,42,train
4.395627,-3.3313692,-6.667122,02 Azua,2017,43,train
4.47305,-4.277432,-7.6610293,02 Azua,2017,44,train
4.4281616,7.0861936,-20.85619,02 Azua,2017,45,train
4.0458093,9.492719,-23.717974,02 Azua,2017,46,train
2.5594633,-2.9261684,-8.125258,02 Azua,2017,47,train
2.0097077,-3.479348,-7.043747,02 Azua,2017,48,train
1.7738981,-3.806536,-8.159434,02 Azua,2017,49,train
0.7820483,-3.9631743,-5.7517786,02 Azua,2017,50,train
-0.5838861,-7.1810803,-0.8265204,02 Azua,2017,51,train
-1.845282,-4.084753,0.6830507,02 Azua,2017,52,train
-0.95948064,-1.1865817,-1.2206168,02 Azua,2018,1,train
-1.4580451,-2.3509858,-0.08311057,02 Azua,2018,2,train
-1.8332849,-2.7345026,0.6631467,02 Azua,2018,3,train
-2.073478,-2.9383585,1.3070832,02 Azua,2018,4,train
-6.493069,-3.1924813,3.8188152,02 Azua,2018,5,train
-7.88575,-2.490027,3.0200117,02 Azua,2018,6,train
-7.9691143,-1.5939332,3.2902837,02 Azua,2018,7,train
-8.047314,-1.5607855,4.596313,02 Azua,2018,8,train
-6.534271,0.3342691,3.340456,02 Azua,2018,9,train
-6.3163095,0.7873795,4.592667,02 Azua,2018,10,train
-9.349914,8.377614,-2.3279994,02 Azua,2018,11,train
-9.4663725,8.206821,-1.7216566,02 Azua,2018,12,train
-6.9675484,2.7699091,6.173898,02 Azua,2018,13,train
-9.700486,7.6667876,2.3568182,02 Azua,2018,14,train
-8.29278,5.2252846,7.3065248,02 Azua,2018,15,train
-8.355574,6.0401144,7.4686046,02 Azua,2018,16,train
-9.388724,8.6817875,5.2409277,02 Azua,2018,17,train
-2.0181367,7.5385866,4.6877,02 Azua,2018,18,train
-2.049965,6.4884233,5.37367,02 Azua,2018,19,train
-1.7897036,5.3226967,7.9381166,02 Azua,2018,20,train
-0.9804382,6.551365,8.378135,02 Azua,2018,21,train
-0.08367955,7.334661,7.206686,02 Azua,2018,22,train
0.047082018,4.5479317,7.1348224,02 Azua,2018,23,train
1.0380316,5.902337,7.8235784,02 Azua,2018,24,train
1.5828174,6.2845855,4.942001,02 Azua,2018,25,train
1.8378192,4.1869917,6.9674406,02 Azua,2018,26,train
6.646602,0.19812107,6.240381,02 Azua,2018,27,train
6.063109,1.1515446,4.4552345,02 Azua,2018,28,train
7.529961,2.1392338,4.779002,02 Azua,2018,29,train
7.6345296,2.2800243,4.665898,02 Azua,2018,30,train
7.3593626,1.0019679,5.7846045,02 Azua,2018,31,train
8.247428,2.273852,4.4406486,02 Azua,2018,32,train
7.7596374,1.2554729,5.2169733,02 Azua,2018,33,train
8.329341,1.6076512,5.225246,02 Azua,2018,34,train
8.56133,-4.860235,1.7165058,02 Azua,2018,35,train
8.924897,-3.5691059,-2.7493773,02 Azua,2018,36,train
9.103761,-3.004814,-1.4215535,02 Azua,2018,37,train
8.645627,-3.4433453,-2.8881085,02 Azua,2018,38,train
9.263833,-4.266142,-0.51928777,02 Azua,2018,39,train
5.371812,-4.435406,-4.434115,02 Azua,2018,40,train
5.6194634,-5.3948946,-4.96836,02 Azua,2018,41,train
4.851374,-5.129327,-5.315203,02 Azua,2018,42,train
4.4426994,-5.371636,-5.2577553,02 Azua,2018,43,train
3.7970643,-5.3123636,-5.404861,02 Azua,2018,44,train
2.7992609,-7.1610856,-3.296272,02 Azua,2018,45,train
2.8899846,-8.629903,-3.097856,02 Azua,2018,46,train
1.940129,-7.631922,-2.5665705,02 Azua,2018,47,train
0.8983887,-6.8625145,-2.2527068,02 Azua,2018,48,train
-4.7807755,-10.640348,-3.1823592,02 Azua,2018,49,train
-4.242264,-9.759792,-2.6694012,02 Azua,2018,50,train
-3.417853,-8.6451435,-3.7118433,02 Azua,2018,51,train
-8.042631,-7.3190074,-1.8056244,02 Azua,2018,52,train
-7.2585044,-5.9807935,-1.3865111,02 Azua,2019,1,train
-6.6454077,-4.841813,-1.0922229,02 Azua,2019,2,train
-7.0292783,-3.8472602,-1.8426481,02 Azua,2019,3,train
-7.3669286,-4.287821,-0.08607247,02 Azua,2019,4,train
-8.215903,-1.0635874,0.34638876,02 Azua,2019,5,train
-9.85337,-0.5592204,0.57498646,02 Azua,2019,6,train
-10.22775,-0.09499309,0.8726528,02 Azua,2019,7,train
-11.283062,0.43401042,2.192729,02 Azua,2019,8,train
-10.837434,0.7884086,2.477572,02 Azua,2019,9,train
-9.361959,1.9744421,2.8158317,02 Azua,2019,10,train
-10.420484,3.1342895,3.6723862,02 Azua,2019,11,train
-10.978496,4.631162,3.8224075,02 Azua,2019,12,train
-8.962442,17.63376,-8.5816145,02 Azua,2019,13,train
-10.051161,6.0043755,5.6093025,02 Azua,2019,14,train
-9.948797,6.593245,5.679196,02 Azua,2019,15,train
-9.150742,6.169826,7.0841618,02 Azua,2019,16,train
-9.150891,7.837725,4.9182878,02 Azua,2019,17,train
-2.3680594,5.7118034,7.2709513,02 Azua,2019,18,train
-1.7673416,7.4196773,6.758828,02 Azua,2019,19,train
-1.011481,7.1264067,6.684576,02 Azua,2019,20,train
-0.43746895,8.322657,4.5864325,02 Azua,2019,21,train
-0.06235027,6.948898,3.7646337,02 Azua,2019,22,train
0.73292047,7.42049,5.101391,02 Azua,2019,23,train
1.120913,5.637766,6.869373,02 Azua,2019,24,train
2.2078745,5.845896,7.2410064,02 Azua,2019,25,train
2.287991,4.769859,7.3836255,02 Azua,2019,26,train
9.567287,-1.4018552,2.8639822,02 Azua,2019,27,train
10.358745,-1.466432,2.8477647,02 Azua,2019,28,train
11.345495,-1.8170577,3.288397,02 Azua,2019,29,train
12.61663,-1.280542,2.7624593,02 Azua,2019,30,train
11.510518,-1.1605011,2.1823506,02 Azua,2019,31,train
12.1276455,-1.4074769,2.4674008,02 Azua,2019,32,train
12.339378,-1.3427575,2.5726573,02 Azua,2019,33,train
12.775173,-0.6923792,1.7610801,02 Azua,2019,34,train
11.5168,-3.5929437,-0.37177622,02 Azua,2019,35,train
9.95523,-4.3680286,-1.129469,02 Azua,2019,36,train
10.246027,-4.739864,-1.2595379,02 Azua,2019,37,train
14.851815,15.748802,-18.049154,02 Azua,2019,38,train
8.159129,-6.0848002,-3.4680347,02 Azua,2019,39,train
5.4552703,-4.3120265,-2.3884156,02 Azua,2019,40,train
5.945168,-6.00715,-2.6633232,02 Azua,2019,41,train
5.3004894,-5.5816827,-3.6795156,02 Azua,2019,42,train
4.3957763,-7.7774935,-2.9255958,02 Azua,2019,43,train
3.927161,-8.134675,-3.3486128,02 Azua,2019,44,train
3.5497096,-8.01463,-2.8323522,02 Azua,2019,45,train
3.4963431,-6.8864465,-4.926844,02 Azua,2019,46,train
1.9360911,-6.6727805,-3.3010995,02 Azua,2019,47,train
1.7065743,-6.9870915,-2.376864,02 Azua,2019,48,train
-4.5194736,-9.426952,-6.623514,02 Azua,2019,49,train
-4.906833,-9.895506,-6.175272,02 Azua,2019,50,train
-4.9318113,-9.344355,-6.2765913,02 Azua,2019,51,train
-8.26582,-5.2833858,-4.7363253,02 Azua,2019,52,train
-7.963723,-5.349949,-4.0349607,02 Azua,2020,1,val
-8.612576,-5.7174845,-2.4303443,02 Azua,2020,2,val
-8.988275,-5.770327,-1.192399,02 Azua,2020,3,val
-7.4582376,-2.1729555,-3.5883534,02 Azua,2020,4,val
-9.1262455,0.8628976,-1.575895,02 Azua,2020,5,val
-10.35135,-0.05313714,0.6193188,02 Azua,2020,6,val
-10.128937,-0.078785166,1.9645699,02 Azua,2020,7,val
-10.285184,0.99133646,1.6046165,02 Azua,2020,8,val
-11.071332,2.8404698,0.09467453,02 Azua,2020,9,val
-10.407349,2.956346,0.72828394,02 Azua,2020,10,val
-10.96097,3.311705,2.3103008,02 Azua,2020,11,val
-10.3737955,3.410003,4.7398214,02 Azua,2020,12,val
-9.769423,5.2640333,4.6310472,02 Azua,2020,13,val
-9.672272,6.5775313,4.49471,02 Azua,2020,14,val
-9.466781,9.305796,5.2983584,02 Azua,2020,15,val
-9.429479,7.5876427,6.895382,02 Azua,2020,16,val
-9.806635,8.731282,6.881322,02 Azua,2020,17,val
-9.353561,8.246548,7.3087654,02 Azua,2020,18,val
-8.323553,10.071655,6.9025526,02 Azua,2020,19,val
-8.3114195,10.098205,7.561825,02 Azua,2020,20,val
-7.1291137,10.710595,7.8919415,02 Azua,2020,21,val
-6.345786,10.582159,7.651707,02 Azua,2020,22,val
-7.2313924,10.269907,9.881955,02 Azua,2020,23,val
-6.633366,11.612301,8.703491,02 Azua,2020,24,val
-7.302669,11.47368,10.103175,02 Azua,2020,25,val
-7.44046,10.691585,11.641848,02 Azua,2020,26,val
6.224724,4.4987183,5.690105,02 Azua,2020,27,val
6.5039954,4.31114,6.499815,02 Azua,2020,28,val
6.913303,4.7146716,6.526833,02 Azua,2020,29,val
6.090961,3.2600071,7.406696,02 Azua,2020,30,val
9.813959,16.135881,-6.7245226,02 Azua,2020,31,val
7.647359,5.946809,4.63326,02 Azua,2020,32,val
8.150677,6.248349,4.9940915,02 Azua,2020,33,val
9.2971,16.659899,-9.995755,02 Azua,2020,34,val
10.095058,-2.064148,-6.806741,02 Azua,2020,35,val
10.535482,-1.6268114,-6.990175,02 Azua,2020,36,val
9.275871,-1.9330667,-7.6390634,02 Azua,2020,37,val
8.031071,-0.5436433,-7.2130075,02 Azua,2020,38,val
8.979044,-0.6284733,-6.946942,02 Azua,2020,39,val
8.15688,-1.8648598,-8.464874,02 Azua,2020,40,val
6.221668,-2.0861723,-7.8351736,02 Azua,2020,41,val
6.2809916,-1.5996183,-10.43392,02 Azua,2020,42,val
5.567955,-2.8963559,-9.119164,02 Azua,2020,43,val
5.3343477,-4.8049636,-9.830874,02 Azua,2020,44,val
4.556027,5.1108184,-19.812073,02 Azua,2020,45,val
2.7906723,-1.97229,-9.286062,02 Azua,2020,46,val
2.6373098,-2.1358716,-9.909052,02 Azua,2020,47,val
1.7143935,-3.0831425,-7.250139,02 Azua,2020,48,val
-2.2103333,-2.5604005,-10.862898,02 Azua,2020,49,val
-2.2092054,-2.1181805,-10.784146,02 Azua,2020,50,val
-2.390403,-2.080594,-10.427332,02 Azua,2020,51,val
-4.2688966,0.3404192,-7.83471,02 Azua,2020,52,val
-3.468477,0.37558874,-6.2938166,02 Azua,2021,1,val
-3.7941275,0.5750955,-6.274452,02 Azua,2021,2,val
-4.555413,1.8608091,-7.6589866,02 Azua,2021,3,val
-3.9169636,0.025297659,-3.588358,02 Azua,2021,4,val
-5.963221,3.7293684,-4.546946,02 Azua,2021,5,val
-6.624884,1.0729607,0.32608956,02 Azua,2021,6,val
-5.991069,-0.91232526,3.6637645,02 Azua,2021,7,val
-5.861947,-1.1309819,4.6950207,02 Azua,2021,8,val
-5.4814277,3.9859717,-0.08675258,02 Azua,2021,9,val
-8.185504,6.2143655,-3.1368616,02 Azua,2021,10,val
-6.259368,3.173169,1.972656,02 Azua,2021,11,val
-7.273999,4.1212106,2.448446,02 Azua,2021,12,val
-7.5679307,5.583608,3.3088849,02 Azua,2021,13,val
-7.5797477,9.68362,1.360477,02 Azua,2021,14,val
-6.9103365,8.167664,1.2226694,02 Azua,2021,15,val
-8.28212,9.330721,2.3179193,02 Azua,2021,16,val
-7.496059,8.711828,4.030735,02 Azua,2021,17,val
-1.6488394,6.1398907,5.2864165,02 Azua,2021,18,val
-1.3201984,6.1021276,5.9255037,02 Azua,2021,19,val
-0.9529183,5.2248764,6.636373,02 Azua,2021,20,val
-0.30704796,5.8675337,6.6503515,02 Azua,2021,21,val
0.18962635,5.2307973,7.247135,02 Azua,2021,22,val
0.580717,4.330163,6.2455244,02 Azua,2021,23,val
1.513334,4.794841,7.5543175,02 Azua,2021,24,val
1.9986572,4.8123226,6.2545023,02 Azua,2021,25,val
2.6416216,5.672388,6.117894,02 Azua,2021,26,val
5.1077485,1.9921485,5.889909,02 Azua,2021,27,val
5.473582,2.8547957,5.572159,02 Azua,2021,28,val
5.850369,3.1343212,5.673118,02 Azua,2021,29,val
6.1436543,3.4481943,5.800024,02 Azua,2021,30,val
6.10503,3.4727333,5.5713873,02 Azua,2021,31,val
10.905651,18.061836,-7.3952866,02 Azua,2021,32,val
10.332918,19.00169,-9.365506,02 Azua,2021,33,val
6.6357584,3.1163127,5.1721272,02 Azua,2021,34,val
8.307359,-0.6875256,-5.064596,02 Azua,2021,35,val
11.035152,0.19282608,-5.7201824,02 Azua,2021,36,val
10.056316,0.14103755,-5.71427,02 Azua,2021,37,val
10.770782,-0.14613372,-5.4349623,02 Azua,2021,38,val
9.0273285,-0.2296896,-6.1385818,02 Azua,2021,39,val
11.307211,-0.2597666,-6.148645,02 Azua,2021,40,val
6.4277077,-2.3089178,-8.483361,02 Azua,2021,41,val
5.804394,-2.7016165,-8.377178,02 Azua,2021,42,val
5.1400967,-3.3596883,-7.53699,02 Azua,2021,43,val
4.426343,-3.8032703,-7.682246,02 Azua,2021,44,val
4.034649,-4.110451,-7.268694,02 Azua,2021,45,val
1.5896019,-8.449203,0.37639812,02 Azua,2021,46,val
2.7951415,-4.1173096,-7.2870955,02 Azua,2021,47,val
-2.5458188,-4.8855896,-11.498913,02 Azua,2021,48,val
-3.2751071,-9.16478,-3.0876937,02 Azua,2021,49,val
-4.1315217,-10.907616,-0.8695922,02 Azua,2021,50,val
-2.6408474,-2.9656966,-10.288817,02 Azua,2021,51,val
-4.4398017,-5.7563195,0.5680655,02 Azua,2021,52,val
-10.647564,-6.437241,-3.0795908,03 Baoruco,2015,1,train
-10.844613,-5.6338654,-2.3337944,03 Baoruco,2015,2,train
-11.598498,-5.352772,-2.0356278,03 Baoruco,2015,3,train
-11.747201,-5.1801004,-1.2667567,03 Baoruco,2015,4,train
-11.329277,-2.0463226,0.65893245,03 Baoruco,2015,5,train
-11.993577,-0.9218998,1.269746,03 Baoruco,2015,6,train
-12.098081,-0.7515032,2.1107218,03 Baoruco,2015,7,train
-13.457427,0.88575697,2.3824584,03 Baoruco,2015,8,train
-13.9626045,2.299956,2.6234646,03 Baoruco,2015,9,train
-14.368909,2.8474858,3.366522,03 Baoruco,2015,10,train
-14.455132,3.321071,4.2693033,03 Baoruco,2015,11,train
-13.848225,5.220391,5.389302,03 Baoruco,2015,12,train
-13.989465,6.3989053,5.9166746,03 Baoruco,2015,13,train
-14.074102,6.9303327,6.1825986,03 Baoruco,2015,14,train
-14.767158,8.187032,6.9081864,03 Baoruco,2015,15,train
-13.286162,7.9340196,8.611493,03 Baoruco,2015,16,train
-12.721247,8.906612,9.650159,03 Baoruco,2015,17,train
-3.1486437,5.935587,10.011626,03 Baoruco,2015,18,train
-3.0101483,7.2621017,9.121696,03 Baoruco,2015,19,train
-2.775405,7.5772676,10.016792,03 Baoruco,2015,20,train
-1.0928054,7.863125,9.927956,03 Baoruco,2015,21,train
-0.5547815,6.941782,9.3422,03 Baoruco,2015,22,train
0.21858576,7.3896627,9.580463,03 Baoruco,2015,23,train
0.84565294,5.6979074,10.160717,03 Baoruco,2015,24,train
1.8847347,6.3988624,9.947339,03 Baoruco,2015,25,train
2.585108,7.2792473,9.323865,03 Baoruco,2015,26,train
11.263817,-0.11106607,6.368257,03 Baoruco,2015,27,train
11.325961,0.3888118,6.0212173,03 Baoruco,2015,28,train
11.826621,0.9152129,5.6926165,03 Baoruco,2015,29,train
12.76171,0.96942186,6.1209955,03 Baoruco,2015,30,train
11.904952,-0.23057617,6.54398,03 Baoruco,2015,31,train
13.21824,1.075258,5.6661754,03 Baoruco,2015,32,train
13.014996,0.5178286,5.9256907,03 Baoruco,2015,33,train
12.759121,0.009352012,6.1924486,03 Baoruco,2015,34,train
19.730045,12.062836,-15.126763,03 Baoruco,2015,35,train
11.687693,-6.7378407,-1.8811102,03 Baoruco,2015,36,train
12.652532,-7.8431673,-1.6276873,03 Baoruco,2015,37,train
11.45213,-8.213169,-1.786869,03 Baoruco,2015,38,train
11.732236,-8.887272,-2.700399,03 Baoruco,2015,39,train
10.106865,-9.945294,-3.2212574,03 Baoruco,2015,40,train
10.396499,-11.044268,-3.4279149,03 Baoruco,2015,41,train
10.296474,-11.423946,-4.3198223,03 Baoruco,2015,42,train
8.656793,-10.771956,-4.4677243,03 Baoruco,2015,43,train
8.500993,-11.313704,-5.067696,03 Baoruco,2015,44,train
6.4870615,-11.119634,-5.196592,03 Baoruco,2015,45,train
5.465987,-11.126673,-5.9120426,03 Baoruco,2015,46,train
4.2614684,-10.545007,-4.9547887,03 Baoruco,2015,47,train
-4.7034354,-12.327624,-6.8935056,03 Baoruco,2015,48,train
-4.811639,-12.121569,-9.467054,03 Baoruco,2015,49,train
-4.9924035,-11.6494,-8.207813,03 Baoruco,2015,50,train
