z1,z2,z3,z4,province,year,week,split
-9.0773535,-4.795723,-1.2107444,2.125562,05 Dajabón,2018,8,train
-10.315977,-5.6065745,-2.3087468,2.2001243,05 Dajabón,2018,9,train
-12.873517,-6.097122,-4.4465065,0.43207473,05 Dajabón,2018,10,train
-13.146739,-5.476163,-4.1967545,-1.6418259,05 Dajabón,2018,11,train
-9.796123,-5.052717,-4.8465657,-0.9398284,05 Dajabón,2018,12,train
-12.109229,-5.2290545,-4.781645,-1.8509471,05 Dajabón,2018,13,train
-7.033057,-5.157644,-5.88591,-2.4385288,05 Dajabón,2018,14,train
-9.107343,-4.1221957,-4.5698304,-4.575982,05 Dajabón,2018,15,train
-9.58876,-3.6050358,-4.2065496,-6.225389,05 Dajabón,2018,16,train
-8.693786,-3.3886416,-4.37251,-6.166084,05 Dajabón,2018,17,train
-6.106991,-3.9282026,-5.0625973,-4.881809,05 Dajabón,2018,18,train
-5.9964643,-3.057981,-4.578125,-6.909405,05 Dajabón,2018,19,train
-8.288557,-1.6511854,-3.2466497,-8.552499,05 Dajabón,2018,20,train
-8.671896,-1.0921148,-2.9874477,-9.9593315,05 Dajabón,2018,21,train
-7.4502945,-0.89375997,-2.8214629,-10.926992,05 Dajabón,2018,22,train
-8.18476,-0.4026772,-2.408049,-12.706309,05 Dajabón,2018,23,train
-8.838923,4.262572,-4.5604916,-9.978639,05 Dajabón,2018,24,train
-5.255054,3.6600919,-4.344316,-8.249148,05 Dajabón,2018,25,train
-7.249718,4.7103233,-3.7159305,-9.084618,05 Dajabón,2018,26,train
-12.134142,7.8260784,0.28499743,-9.133291,05 Dajabón,2018,27,train
-11.464074,7.7975717,0.14990465,-8.861978,05 Dajabón,2018,28,train
-10.591564,7.5046635,-0.15089557,-8.588619,05 Dajabón,2018,29,train
-9.734729,7.680111,0.022704683,-8.004953,05 Dajabón,2018,30,train
-9.297798,7.2881975,0.54558486,-7.0364943,05 Dajabón,2018,31,train
-10.17866,7.7747993,1.3645816,-7.797439,05 Dajabón,2018,32,train
-9.046875,6.865646,0.64882445,-7.207427,05 Dajabón,2018,33,train
-11.106326,7.696816,0.73365724,-8.6888685,05 Dajabón,2018,34,train
5.409088,5.6903296,-1.4706055,-0.5521264,05 Dajabón,2018,35,train
5.258218,5.2583227,0.12842569,0.010572811,05 Dajabón,2018,36,train
5.0095067,4.5277643,-0.44559452,-0.18270166,05 Dajabón,2018,37,train
6.306337,4.313436,-0.37282687,0.4813494,05 Dajabón,2018,38,train
6.582232,4.066899,-0.3754583,0.83798176,05 Dajabón,2018,39,train
5.1506867,4.902917,1.7076436,2.4544249,05 Dajabón,2018,40,train
4.191338,4.451548,2.4409418,2.3700066,05 Dajabón,2018,41,train
5.3976808,2.5320377,0.9333157,2.542781,05 Dajabón,2018,42,train
6.0597186,2.0639794,0.8526466,2.8878584,05 Dajabón,2018,43,train
6.0082192,1.9838638,1.2798167,3.2497969,05 Dajabón,2018,44,train
6.318957,1.1663145,1.4588776,3.6455088,05 Dajabón,2018,45,train
5.602331,0.9354258,1.6075249,3.3896801,05 Dajabón,2018,46,train
7.352888,0.18845089,1.5565401,4.385848,05 Dajabón,2018,47,train
2.9256916,-4.4620714,3.201701,3.9638286,05 Dajabón,2018,48,train
2.8498814,-4.5153556,2.6077902,4.966084,05 Dajabón,2018,49,train
3.5696719,-4.938226,2.8461366,5.672852,05 Dajabón,2018,50,train
3.4564726,-5.1733255,2.9373312,5.883811,05 Dajabón,2018,51,train
-11.603166,-0.2007059,6.20715,-1.4988425,05 Dajabón,2018,52,train
-13.194413,-1.3027905,6.4296446,-2.3036454,05 Dajabón,2019,1,train
-13.498777,-2.3833659,7.0752187,-1.9045255,05 Dajabón,2019,2,train
-13.7089,-3.6385696,6.6006727,-1.9035306,05 Dajabón,2019,3,train
-13.292114,-3.9616299,5.8260746,-2.5151951,05 Dajabón,2019,4,train
-8.913,-6.7012854,2.240188,-0.8820091,05 Dajabón,2019,5,train
-5.8716288,-8.305736,3.3869061,-1.4391505,05 Dajabón,2019,6,train
-7.925674,-8.506789,3.220212,-2.9686477,05 Dajabón,2019,7,train
-10.540366,-7.9228854,2.649222,-4.734744,05 Dajabón,2019,8,train
-9.928787,-7.925417,2.640546,-5.083901,05 Dajabón,2019,9,train
-9.817178,-5.939593,0.4547964,-3.7706282,05 Dajabón,2019,10,train
-10.637245,-6.563325,0.017817419,-4.728199,05 Dajabón,2019,11,train
-10.358184,-6.9301376,-0.19700767,-6.597336,05 Dajabón,2019,12,train
-5.4211593,-7.0092716,-1.4479105,-4.730508,05 Dajabón,2019,13,train
-10.227734,-5.5094194,-1.2169043,-7.200855,05 Dajabón,2019,14,train
-10.937589,-5.0093503,-1.027922,-9.122373,05 Dajabón,2019,15,train
-12.032928,-4.242391,-1.1527147,-10.236534,05 Dajabón,2019,16,train
-7.908422,-4.787291,-1.3964728,-7.95105,05 Dajabón,2019,17,train
-11.772078,3.2357607,-7.837671,-4.2271333,05 Dajabón,2019,18,train
-9.43548,3.2350192,-6.678048,-3.8459463,05 Dajabón,2019,19,train
-8.9399605,4.105494,-6.9437957,-3.837008,05 Dajabón,2019,20,train
-4.405424,2.8573465,-7.916556,-0.57760817,05 Dajabón,2019,21,train
4.180753,-1.9998736,-5.6429114,-1.6264763,05 Dajabón,2019,22,train
-3.4598083,4.2116947,-6.57416,-1.2398016,05 Dajabón,2019,23,train
-5.7770867,5.4862137,-5.4220924,-4.1000037,05 Dajabón,2019,24,train
-6.053921,6.21984,-4.555165,-6.142322,05 Dajabón,2019,25,train
-5.30519,6.19321,-3.8092062,-7.2313814,05 Dajabón,2019,26,train
-8.073574,6.06936,1.7401953,-11.898729,05 Dajabón,2019,27,train
-8.842557,6.137276,1.1596843,-13.254785,05 Dajabón,2019,28,train
-8.696926,6.1243496,0.34787565,-13.223029,05 Dajabón,2019,29,train
-7.2046957,5.858479,0.57117254,-12.6954565,05 Dajabón,2019,30,train
-4.108985,5.171325,2.7933486,-11.553367,05 Dajabón,2019,31,train
-6.4107356,5.8597527,1.1884496,-13.484952,05 Dajabón,2019,32,train
-6.01493,5.653346,1.3404413,-12.893155,05 Dajabón,2019,33,train
-5.0775366,5.38787,1.6085237,-10.038403,05 Dajabón,2019,34,train
5.3117156,4.4651203,-0.32555547,-3.9051833,05 Dajabón,2019,35,train
7.2590737,3.182188,0.76363134,-3.613023,05 Dajabón,2019,36,train
6.122462,3.545926,1.4290233,-1.5832572,05 Dajabón,2019,37,train
8.428218,-0.59668773,-1.8206621,-1.2336179,05 Dajabón,2019,38,train
8.241069,-1.3078451,-3.0369322,-0.93915373,05 Dajabón,2019,39,train
8.442786,-1.2372837,-2.8998692,0.44855785,05 Dajabón,2019,40,train
5.3299723,2.944813,2.3804545,1.1717622,05 Dajabón,2019,41,train
6.239725,2.652562,2.4559972,1.6696827,05 Dajabón,2019,42,train
6.283186,2.413728,2.7253685,1.9318297,05 Dajabón,2019,43,train
6.3518505,1.240394,2.6087625,2.0297859,05 Dajabón,2019,44,train
7.0492997,0.5472253,2.4762762,2.3243668,05 Dajabón,2019,45,train
5.5972347,0.55119044,3.8104548,2.464877,05 Dajabón,2019,46,train
7.0856266,-1.0365968,4.2858405,3.39923,05 Dajabón,2019,47,train
7.253069,-1.0829085,3.8071594,3.6598966,05 Dajabón,2019,48,train
2.750172,-4.611177,5.6702538,2.2009878,05 Dajabón,2019,49,train
2.530251,-4.6744,4.4696875,2.3950112,05 Dajabón,2019,50,train
2.9027295,-5.146965,3.7093868,2.7124383,05 Dajabón,2019,51,train
-12.062441,-1.4503673,7.800391,-3.2548583,05 Dajabón,2019,52,train
-9.806135,-1.5058955,7.255375,-1.4479562,05 Dajabón,2020,1,val
-9.215996,-1.6787597,6.0738106,-1.5272946,05 Dajabón,2020,2,val
-10.498047,-2.7670975,6.0907197,-1.7090036,05 Dajabón,2020,3,val
-11.548163,-4.584899,6.855633,-1.5503207,05 Dajabón,2020,4,val
-5.62661,-8.014892,2.9003642,0.6866481,05 Dajabón,2020,5,val
-7.4723372,-8.4682865,3.1016197,-1.4818308,05 Dajabón,2020,6,val
-8.815171,-6.722345,2.0745633,-2.5220609,05 Dajabón,2020,7,val
-7.8107896,-7.380004,1.9911829,-2.7649908,05 Dajabón,2020,8,val
-6.830675,-8.019662,1.2541081,-2.3870037,05 Dajabón,2020,9,val
-4.8054333,-8.313187,1.0657635,-4.0120316,05 Dajabón,2020,10,val
-5.2129107,-8.114773,-0.44568434,-3.579027,05 Dajabón,2020,11,val
-8.515061,-8.105902,0.095100805,-5.548593,05 Dajabón,2020,12,val
-9.86579,-9.107929,0.81509423,-8.907492,05 Dajabón,2020,13,val
-8.482378,-7.5668745,-0.19834709,-8.468163,05 Dajabón,2020,14,val
-9.203341,-6.1210876,0.06654227,-10.044356,05 Dajabón,2020,15,val
-8.214543,-5.2889867,0.2799032,-9.733857,05 Dajabón,2020,16,val
-9.239921,-5.369145,0.4500935,-11.390605,05 Dajabón,2020,17,val
-8.201643,-4.7963915,0.40113765,-10.624045,05 Dajabón,2020,18,val
-4.895524,-5.413616,-0.097754635,-9.7905035,05 Dajabón,2020,19,val
-4.5561543,-4.7412496,-0.059880927,-9.803239,05 Dajabón,2020,20,val
-3.2733448,-4.159305,0.47319555,-10.013987,05 Dajabón,2020,21,val
-3.3062923,-4.5936804,0.8508149,-11.634759,05 Dajabón,2020,22,val
-5.8285108,-4.515037,2.383625,-14.796413,05 Dajabón,2020,23,val
-4.206822,-4.4646883,2.7825735,-14.814996,05 Dajabón,2020,24,val
-1.6197617,-4.3229136,3.0436034,-13.975109,05 Dajabón,2020,25,val
-3.784892,-3.3320265,2.7630785,-15.643945,05 Dajabón,2020,26,val
-5.431593,-1.0449438,6.321665,-14.990222,05 Dajabón,2020,27,val
-6.4688563,-0.6218232,4.9386334,-15.928649,05 Dajabón,2020,28,val
-6.722282,-0.6395711,5.612708,-16.669138,05 Dajabón,2020,29,val
-5.814437,-0.54946095,5.4650826,-16.00217,05 Dajabón,2020,30,val
-3.6462927,-0.47373348,5.853472,-14.463139,05 Dajabón,2020,31,val
-6.5508127,0.22625348,4.037223,-15.873748,05 Dajabón,2020,32,val
-5.449465,0.51189536,3.4476361,-14.027981,05 Dajabón,2020,33,val
-8.053452,3.5354924,9.7249155,-6.323088,05 Dajabón,2020,34,val
2.7631097,-1.4719998,2.5117917,-8.845735,05 Dajabón,2020,35,val
2.7571342,-1.4835193,2.16877,-7.846116,05 Dajabón,2020,36,val
2.3892016,-1.2494179,2.0017726,-7.0291524,05 Dajabón,2020,37,val
2.0002222,-1.2368765,2.1756456,-5.667707,05 Dajabón,2020,38,val
2.326356,-1.1291587,1.2690666,-4.937902,05 Dajabón,2020,39,val
3.2355099,-1.4087589,1.4393536,-3.8437183,05 Dajabón,2020,40,val
2.9610465,-1.4328932,1.3693954,-2.2741625,05 Dajabón,2020,41,val
1.5930146,-1.9683836,1.3111806,-0.49462706,05 Dajabón,2020,42,val
1.0387747,-2.4585133,1.0886174,2.6675065,05 Dajabón,2020,43,val
1.0969839,-2.0067275,0.77819204,2.9753242,05 Dajabón,2020,44,val
3.846723,-3.3244467,-0.72551143,4.965456,05 Dajabón,2020,45,val
-1.7897441,-2.8662107,1.0046616,7.310164,05 Dajabón,2020,46,val
2.8657477,-3.846603,-1.3950589,5.71299,05 Dajabón,2020,47,val
-2.6027467,-2.9761856,1.0024179,8.589722,05 Dajabón,2020,48,val
-2.391394,-3.5409777,0.32219452,9.192993,05 Dajabón,2020,49,val
-3.4917426,-3.0614657,0.080803044,9.676623,05 Dajabón,2020,50,val
-3.6223228,-3.3134933,-0.1816749,10.109969,05 Dajabón,2020,51,val
-11.15681,0.058924314,4.834718,5.3613214,05 Dajabón,2020,52,val
-14.501111,-0.27906373,4.374955,5.8485646,05 Dajabón,2021,1,val
-13.341683,-0.91226524,4.0814996,4.258388,05 Dajabón,2021,2,val
-11.987833,-1.0762979,3.4691727,4.4730372,05 Dajabón,2021,3,val
-14.056568,-1.4238273,3.2149515,4.648059,05 Dajabón,2021,4,val
-7.416743,-3.94797,-2.3182728,8.373023,05 Dajabón,2021,5,val
-8.833262,-4.2156076,-1.3640885,4.3432426,05 Dajabón,2021,6,val
-13.100012,-4.6094275,-1.2163754,2.8009663,05 Dajabón,2021,7,val
-11.8913145,-4.2237806,-1.6331648,2.2850149,05 Dajabón,2021,8,val
-12.078705,-4.8812213,-3.8918216,2.6538823,05 Dajabón,2021,9,val
-5.230126,-4.449014,-5.422177,3.8209271,05 Dajabón,2021,10,val
-11.217955,-4.9912863,-4.999854,1.7010562,05 Dajabón,2021,11,val
-9.835686,-4.355867,-4.663133,-0.39186436,05 Dajabón,2021,12,val
-9.428761,-4.2610626,-5.123759,-1.1769,05 Dajabón,2021,13,val
-5.23469,-4.589205,-6.2653756,0.61056674,05 Dajabón,2021,14,val
-10.588094,-5.0469027,-6.4983773,-1.8727288,05 Dajabón,2021,15,val
-9.894707,-4.1317787,-4.3462577,-4.8036933,05 Dajabón,2021,16,val
-8.524215,-3.5466611,-4.0579143,-4.0827723,05 Dajabón,2021,17,val
-9.850966,2.154046,-7.4643135,-0.5430335,05 Dajabón,2021,18,val
-10.19839,3.4929345,-6.9119797,-1.9443963,05 Dajabón,2021,19,val
-7.4853654,3.0196261,-7.698389,1.4085349,05 Dajabón,2021,20,val
-6.307595,3.1758654,-6.518267,0.7378084,05 Dajabón,2021,21,val
-7.381597,4.2382975,-6.403837,0.1803619,05 Dajabón,2021,22,val
-6.530351,4.639431,-6.750894,0.28810245,05 Dajabón,2021,23,val
-7.357174,5.933105,-5.096804,-3.1392868,05 Dajabón,2021,24,val
-6.543955,5.922002,-5.205433,-1.3545212,05 Dajabón,2021,25,val
-6.064676,6.6449003,-4.9064245,-1.9384598,05 Dajabón,2021,26,val
-13.182872,9.746825,-2.3545363,-7.258231,05 Dajabón,2021,27,val
-11.122142,8.892639,-1.4226251,-4.788098,05 Dajabón,2021,28,val
-10.560846,9.126952,-1.6686493,-4.270978,05 Dajabón,2021,29,val
-10.401179,9.330758,-1.6117524,-3.4958267,05 Dajabón,2021,30,val
-9.12191,8.692243,-1.2785157,-3.1847727,05 Dajabón,2021,31,val
-8.648352,8.442372,0.40512222,-2.1187122,05 Dajabón,2021,32,val
-10.174453,8.865038,0.052840557,-2.8794706,05 Dajabón,2021,33,val
-11.325753,8.807455,-1.1278354,-6.6393,05 Dajabón,2021,34,val
3.8105621,6.9460196,-2.7344508,0.8159733,05 Dajabón,2021,35,val
3.1543827,7.8497887,-3.6790607,2.3700624,05 Dajabón,2021,36,val
1.808945,7.2397337,-3.8295047,4.7586355,05 Dajabón,2021,37,val
1.2547556,7.2051044,-3.8147223,5.4791656,05 Dajabón,2021,38,val
1.6574821,7.094525,-3.4238544,6.485005,05 Dajabón,2021,39,val
2.649002,5.3654566,-2.5738108,5.193265,05 Dajabón,2021,40,val
1.080085,6.2378783,-2.9812026,7.2627997,05 Dajabón,2021,41,val
0.96333784,5.487475,-1.8854458,6.851159,05 Dajabón,2021,42,val
2.9898393,4.184258,-1.9452803,6.8327265,05 Dajabón,2021,43,val
2.6571116,3.849956,-1.6535168,7.1022973,05 Dajabón,2021,44,val
3.7709358,3.3246627,-1.7878308,8.228154,05 Dajabón,2021,45,val
4.4356427,2.0225358,-0.7096023,6.828165,05 Dajabón,2021,46,val
1.2173831,2.750813,-2.4875655,10.585807,05 Dajabón,2021,47,val
-1.652955,-3.188045,1.0911835,8.171105,05 Dajabón,2021,48,val
-0.6869504,-3.5612988,0.7200602,8.1865635,05 Dajabón,2021,49,val
-0.7792631,-3.466541,0.8636806,6.9812765,05 Dajabón,2021,50,val
-1.553828,-3.8784854,0.86171234,8.335865,05 Dajabón,2021,51,val
-14.013994,-0.17200808,5.1587267,2.7021937,05 Dajabón,2021,52,val
-7.893235,-4.709963,16.583275,3.8517306,06 Duarte,2015,1,train
-9.688065,-7.2074285,16.53735,3.9257338,06 Duarte,2015,2,train
-7.967949,-8.213788,14.3474245,3.7370586,06 Duarte,2015,3,train
-9.49115,-10.448232,13.322391,3.391385,06 Duarte,2015,4,train
-0.8215368,-15.072619,3.7567234,3.4152844,06 Duarte,2015,5,train
-3.3251505,-14.830172,1.5180598,4.358772,06 Duarte,2015,6,train
-3.7653248,-15.034221,0.9444583,3.4940357,06 Duarte,2015,7,train
7.537355,-13.167621,-6.201585,3.0426006,06 Duarte,2015,8,train
-5.7270803,-16.396843,-2.7283998,0.57137656,06 Duarte,2015,9,train
-4.025105,-16.992569,-3.0924459,-0.7715858,06 Duarte,2015,10,train
-4.371996,-17.012375,-3.5225997,-2.4389393,06 Duarte,2015,11,train
-5.3399477,-16.786043,-4.8733125,-5.6487308,06 Duarte,2015,12,train
-5.9504366,-14.59316,-4.549995,-9.218813,06 Duarte,2015,13,train
-2.746575,-14.263802,-8.201959,-3.9881618,06 Duarte,2015,14,train
-3.201719,-13.290991,-8.2388315,-5.9053063,06 Duarte,2015,15,train
-5.926501,-13.200379,-7.973747,-10.514033,06 Duarte,2015,16,train
-6.799642,-0.36881867,-16.341843,-8.288559,06 Duarte,2015,17,train
-7.3317413,1.0578123,-15.324838,-9.613147,06 Duarte,2015,18,train
-8.20258,4.024847,-14.971732,-8.583611,06 Duarte,2015,19,train
-4.8963284,3.4837804,-15.2510395,-6.9763174,06 Duarte,2015,20,train
-0.8804569,1.988473,-14.377227,-4.734916,06 Duarte,2015,21,train
1.8630854,1.2859797,-13.893609,-3.7825737,06 Duarte,2015,22,train
-0.07563573,4.376474,-12.08138,-6.8870225,06 Duarte,2015,23,train
-0.7954127,6.786747,-10.952453,-8.197096,06 Duarte,2015,24,train
1.5575243,6.5620794,-10.025083,-6.9197183,06 Duarte,2015,25,train
1.0946196,8.701674,-9.472524,-8.16329,06 Duarte,2015,26,train
-4.8161793,14.092809,9.181399,-6.994192,06 Duarte,2015,27,train
-4.9991612,14.622391,10.930164,-7.219846,06 Duarte,2015,28,train
-5.070548,14.308288,10.320134,-8.67796,06 Duarte,2015,29,train
-5.4277654,14.047131,8.414191,-9.98677,06 Duarte,2015,30,train
-5.0197067,13.601623,8.420522,-11.266086,06 Duarte,2015,31,train
-4.7881427,12.8359995,10.214695,-11.382709,06 Duarte,2015,32,train
-3.863786,11.443501,9.439291,-12.110696,06 Duarte,2015,33,train
-4.5532374,11.460606,9.580261,-13.168537,06 Duarte,2015,34,train
16.547321,0.927434,-4.609355,-2.579989,06 Duarte,2015,35,train
11.481926,8.071323,5.697651,-5.0360365,06 Duarte,2015,36,train
12.3984785,7.522844,6.3920217,-4.430514,06 Duarte,2015,37,train
12.5135145,6.3913517,9.080118,-4.3386717,06 Duarte,2015,38,train
12.068155,5.2499657,9.31735,-4.6998773,06 Duarte,2015,39,train
15.432338,1.0879434,8.219539,-4.964326,06 Duarte,2015,40,train
14.842773,0.8481336,9.343235,-4.274122,06 Duarte,2015,41,train
13.240787,1.2137512,10.622259,-2.9733574,06 Duarte,2015,42,train
14.609505,0.078885116,12.628229,-2.4424605,06 Duarte,2015,43,train
12.790899,0.20957257,13.227905,-0.9067484,06 Duarte,2015,44,train
7.662503,2.3888185,14.111441,2.0361016,06 Duarte,2015,45,train
8.657459,1.7581593,12.531506,2.975785,06 Duarte,2015,46,train
11.854293,-0.98193526,11.840128,5.4873524,06 Duarte,2015,47,train
7.906989,-8.058224,12.03729,3.3080657,06 Duarte,2015,48,train
4.7187357,-5.808506,12.529786,3.6077769,06 Duarte,2015,49,train
4.1822624,-6.620381,11.641366,4.670833,06 Duarte,2015,50,train
3.649073,-6.9419117,11.89035,4.9426126,06 Duarte,2015,51,train
-5.3038907,-2.5136073,18.281277,0.8968577,06 Duarte,2015,52,train
-6.999603,-7.755699,19.358904,-4.1983376,06 Duarte,2016,1,train
-7.5855217,-9.745522,18.55732,-4.5073676,06 Duarte,2016,2,train
-7.010809,-10.9574175,17.525215,-4.305215,06 Duarte,2016,3,train
-5.4421315,-11.383626,16.84605,-3.4056213,06 Duarte,2016,4,train
0.626448,-18.160894,8.143351,-2.0524368,06 Duarte,2016,5,train
0.52551955,-17.07689,6.682559,-2.4992635,06 Duarte,2016,6,train
-1.0868622,-18.907314,6.752573,-3.1880248,06 Duarte,2016,7,train
-2.7727304,-18.481794,5.260277,-5.2165656,06 Duarte,2016,8,train
-1.7024813,-18.276958,4.4274263,-6.1623526,06 Duarte,2016,9,train
-4.132297,-17.069075,-2.4851906,-1.7028794,06 Duarte,2016,10,train
-5.8051004,-16.03183,-2.5821943,-7.224741,06 Duarte,2016,11,train
-5.536902,-14.382903,-3.0177944,-10.171174,06 Duarte,2016,12,train
-5.083522,-15.277809,-3.774017,-11.188244,06 Duarte,2016,13,train
-2.4899895,-14.450087,-1.1995623,-12.156443,06 Duarte,2016,14,train
-4.442164,-15.496881,-1.3417263,-13.144693,06 Duarte,2016,15,train
1.0187542,-14.740535,-1.0262712,-9.644754,06 Duarte,2016,16,train
12.648943,-13.165839,-5.6234527,-8.908448,06 Duarte,2016,17,train
-2.223114,-0.37064403,-15.457917,-2.0691483,06 Duarte,2016,18,train
-1.3580133,0.17291087,-16.281836,0.95867866,06 Duarte,2016,19,train
-2.951007,3.611979,-14.3989105,-2.0391154,06 Duarte,2016,20,train
-1.5284374,3.4566686,-14.813202,0.575347,06 Duarte,2016,21,train
-0.265133,4.227102,-15.521905,2.4799123,06 Duarte,2016,22,train
-1.9247826,8.289307,-12.260091,-1.5762084,06 Duarte,2016,23,train
-2.456898,10.339423,-11.290079,-2.935674,06 Duarte,2016,24,train
1.5403802,7.6672745,-13.292054,2.4363086,06 Duarte,2016,25,train
0.6063114,10.962408,-11.4853325,0.8968192,06 Duarte,2016,26,train
-4.978505,16.985123,3.3245826,-0.95686823,06 Duarte,2016,27,train
-6.20077,18.21615,3.6397676,-0.2796591,06 Duarte,2016,28,train
-5.5097933,17.630438,3.8257177,-0.036776748,06 Duarte,2016,29,train
-4.622538,17.31248,5.5324554,3.1476212,06 Duarte,2016,30,train
-9.642763,16.010002,15.713741,2.4942007,06 Duarte,2016,31,train
-5.7930493,18.078043,2.2371733,1.6804372,06 Duarte,2016,32,train
-6.2617245,18.376965,1.5500948,-0.19784196,06 Duarte,2016,33,train
-6.2083864,17.946772,4.5228186,6.301979,06 Duarte,2016,34,train
5.0770235,15.624071,-3.1502857,4.284955,06 Duarte,2016,35,train
3.828278,15.2779045,-1.6894737,5.6058764,06 Duarte,2016,36,train
4.0661883,15.732128,-1.5608102,6.085916,06 Duarte,2016,37,train
5.0676455,14.843454,-1.2852225,6.1040683,06 Duarte,2016,38,train
3.7944314,14.145416,1.1484191,7.21545,06 Duarte,2016,39,train
4.162671,12.651899,2.2487633,9.558191,06 Duarte,2016,40,train
5.596059,11.197821,2.5884826,9.543479,06 Duarte,2016,41,train
3.815323,10.742821,3.668348,11.252966,06 Duarte,2016,42,train
3.6780832,9.805314,4.343721,11.980176,06 Duarte,2016,43,train
0.28031203,9.993688,5.6141453,13.691865,06 Duarte,2016,44,train
-1.2149982,9.066781,6.4261165,14.414886,06 Duarte,2016,45,train
0.08742797,7.2623878,6.3292074,14.610199,06 Duarte,2016,46,train
-0.43213195,5.6708674,6.0875616,16.255898,06 Duarte,2016,47,train
-2.6089127,-3.0778215,8.185673,13.740239,06 Duarte,2016,48,train
-1.5989904,-4.185014,7.8768616,13.781269,06 Duarte,2016,49,train
-1.9222189,-4.131787,8.119555,13.450536,06 Duarte,2016,50,train
-3.9903686,-3.0917554,8.640708,14.767397,06 Duarte,2016,51,train
-10.981962,-2.0590153,13.036992,11.30346,06 Duarte,2016,52,train
-11.309041,-4.0561137,12.385203,9.611198,06 Duarte,2017,1,train
-12.008951,-4.0241013,11.268124,13.601044,06 Duarte,2017,2,train
-16.70321,-7.2945437,11.099192,14.075978,06 Duarte,2017,3,train
-17.751198,-9.124794,10.215373,10.453606,06 Duarte,2017,4,train
-5.473959,-12.087492,0.37526166,10.346953,06 Duarte,2017,5,train
-5.937783,-12.825066,-0.3372633,9.2579565,06 Duarte,2017,6,train
-5.778697,-13.375782,-2.3072917,8.351499,06 Duarte,2017,7,train
-10.550604,-15.241985,-2.3079836,6.9803605,06 Duarte,2017,8,train
-8.774592,-14.597277,-4.480667,5.2517385,06 Duarte,2017,9,train
-6.642332,-13.628875,-9.853779,5.963295,06 Duarte,2017,10,train
-8.133561,-13.65419,-9.89347,0.2842676,06 Duarte,2017,11,train
-3.426614,-12.19976,-13.453424,2.6840084,06 Duarte,2017,12,train
-7.633301,-12.65126,-13.286169,-2.969413,06 Duarte,2017,13,train
-4.7122717,-14.216758,-7.083698,-10.911862,06 Duarte,2017,14,train
-5.9202313,-15.425332,-8.467842,-8.773596,06 Duarte,2017,15,train
6.100106,-11.648738,-9.780525,-2.477908,06 Duarte,2017,16,train
7.97164,-11.431287,-9.782364,-3.6592658,06 Duarte,2017,17,train
8.299022,-6.1693316,-15.438625,-0.7570473,06 Duarte,2017,18,train
-5.1532874,3.0390706,-18.59853,1.8784446,06 Duarte,2017,19,train
-2.8313262,2.906379,-16.358578,2.6184044,06 Duarte,2017,20,train
-4.6971545,7.244498,-15.066882,-1.0697073,06 Duarte,2017,21,train
