z1,z2,z3,z4,z5,z6,z7,z8,province,year,week,split
-4.0763535,-2.4213989,3.647261,-6.6393104,-5.637291,9.797809,-2.8605943,-4.599278,08 El Seibo,2016,40,train
-0.9302909,-1.2317472,-0.09829324,-2.7659748,-8.078885,11.774799,-4.1717553,-6.1136208,08 El Seibo,2016,41,train
-3.3310995,-0.5800333,3.5231385,-6.50695,-6.6492267,9.817133,-3.3500571,-3.925597,08 El Seibo,2016,42,train
0.79329485,0.6799502,1.3039123,-3.4370587,-8.170058,9.544171,-4.5307913,-5.333996,08 El Seibo,2016,43,train
3.4447303,1.0930991,5.547838,-13.266168,-8.313361,4.198935,-7.337443,-6.191624,08 El Seibo,2016,44,train
3.734209,2.9684618,5.775882,-13.736103,-7.633013,4.745644,-6.354216,-5.677037,08 El Seibo,2016,45,train
5.4173684,5.983097,2.7559378,-13.448621,-8.119646,6.090952,-4.981557,-5.8548784,08 El Seibo,2016,46,train
-0.40805554,6.6141186,14.844328,-10.767113,-10.714221,8.154721,-4.844481,-2.1948411,08 El Seibo,2016,47,train
1.2463787,7.86176,4.7153244,-5.9394674,-8.582312,8.391181,-1.4887443,0.11005806,08 El Seibo,2016,48,train
0.97015005,8.946358,11.76782,-2.380068,-9.931443,8.927693,-0.090222225,1.941471,08 El Seibo,2016,49,train
2.111071,8.289218,10.686816,-1.7792358,-9.706966,7.388831,0.5455788,1.9152662,08 El Seibo,2016,50,train
3.565122,10.397081,14.269646,-3.0842016,-11.367755,5.9009767,0.3033575,2.4361014,08 El Seibo,2016,51,train
-5.1677628,6.5729485,11.242278,-11.517121,-7.929815,1.4310814,12.676205,2.2552853,08 El Seibo,2016,52,train
-3.3947053,6.3947496,8.075014,-10.420286,-3.4028451,0.21814975,10.757085,4.333945,08 El Seibo,2017,1,train
-0.0981493,8.99598,15.107233,-10.385864,-5.605902,-2.4219024,9.541798,7.438501,08 El Seibo,2017,2,train
-1.1304177,11.431409,14.649307,-14.163466,1.7603787,-8.7519245,15.319527,10.538877,08 El Seibo,2017,3,train
-1.8837925,5.677181,11.067574,-10.145753,3.1830542,-5.1556907,11.976223,6.8580275,08 El Seibo,2017,4,train
3.389213,7.465216,7.6943407,-2.482198,0.7496711,2.329215,1.3457183,5.5310516,08 El Seibo,2017,5,train
3.3997612,6.6800528,9.679099,-0.807638,1.0054317,0.535314,-0.20493619,6.8051486,08 El Seibo,2017,6,train
6.4642797,7.56822,8.816197,-3.773944,3.978243,-2.0705502,-2.9348073,4.6501813,08 El Seibo,2017,7,train
7.0833445,5.453761,8.331857,-3.4672375,6.3918185,-4.7543063,-0.92352647,4.8470945,08 El Seibo,2017,8,train
4.400033,1.4919279,11.53321,0.391684,4.377553,-3.2060368,0.964986,4.0719337,08 El Seibo,2017,9,train
5.642684,4.3841734,16.02424,-5.3614497,8.817453,-0.88460726,0.28752735,-0.15584582,08 El Seibo,2017,10,train
5.694511,3.3687403,9.818862,-2.2886906,9.636575,-0.48914573,0.44397283,0.6650607,08 El Seibo,2017,11,train
7.6359696,4.519456,10.949221,-2.532968,10.387742,-0.93585306,-2.9525287,-2.0672245,08 El Seibo,2017,12,train
6.817504,2.6006916,8.741488,-1.7923124,12.075224,-2.1869707,-0.6375293,0.31386685,08 El Seibo,2017,13,train
6.8060107,-0.45707232,2.5696712,1.21771,5.2061787,-2.5274243,2.2809124,-0.79500246,08 El Seibo,2017,14,train
6.8818808,-0.28000522,4.0712295,4.096424,4.9944396,-2.1406646,1.7704941,-1.0952054,08 El Seibo,2017,15,train
12.332058,2.603576,0.4308179,3.5084803,0.27269492,-2.3847888,9.851046,-8.554748,08 El Seibo,2017,16,train
12.097375,2.9097683,-1.0201708,2.9617844,-0.67133456,-0.22942865,8.973261,-10.975729,08 El Seibo,2017,17,train
7.7172923,-1.4423152,1.4572208,1.1193525,1.098686,-0.9798782,0.8144708,-7.2110953,08 El Seibo,2017,18,train
7.138771,-1.5680108,0.758979,2.5767088,2.7903228,1.4624921,-1.663442,-5.9841337,08 El Seibo,2017,19,train
5.899723,-0.47920674,-0.067919016,2.6306348,2.1839356,2.5990808,4.901097,-6.1609907,08 El Seibo,2017,20,train
4.088885,-2.8610206,0.122048885,2.2573369,2.8691578,2.2212465,2.936759,-4.779274,08 El Seibo,2017,21,train
5.67476,-1.6203843,-0.22241117,0.73718435,1.7059184,2.1998122,3.9034946,-7.5506444,08 El Seibo,2017,22,train
3.3219495,-5.380953,-2.0640855,2.7557392,2.2958348,2.0180728,2.9512794,-5.6498494,08 El Seibo,2017,23,train
4.7536464,-2.9010859,-2.5202844,2.8986526,0.22992447,1.6988126,5.2013073,-5.9778566,08 El Seibo,2017,24,train
4.1154337,-4.245346,-0.9926527,1.8257573,-1.1912632,1.7244272,4.3267117,-7.203333,08 El Seibo,2017,25,train
3.6117213,-4.6766644,-1.207472,3.558592,-1.9333767,2.904707,4.8093047,-7.9584303,08 El Seibo,2017,26,train
-0.35559213,-2.627774,1.0274097,-2.6034524,1.1351604,2.2945604,13.025174,-6.231452,08 El Seibo,2017,27,train
-1.5700781,-2.0692601,-1.4569145,-7.1795936,-0.025549294,2.981955,17.50174,-11.359843,08 El Seibo,2017,28,train
-0.23185281,-3.4613311,2.274792,-1.7249941,-0.95259595,3.1836178,12.771902,-8.037068,08 El Seibo,2017,29,train
-1.6003035,-3.8508127,-1.3360037,-3.4439538,0.6576812,3.1171434,14.341481,-9.173716,08 El Seibo,2017,30,train
-0.1848174,-3.734193,0.75243616,-2.1867197,0.30591285,2.88359,11.539911,-6.015154,08 El Seibo,2017,31,train
-0.19408509,-2.5438356,-1.3179333,-3.5405555,-0.7980997,3.2416515,12.046264,-7.643492,08 El Seibo,2017,32,train
1.1936555,-2.7857854,1.805935,-2.4833715,-3.6762745,3.6008754,10.865882,-9.138512,08 El Seibo,2017,33,train
-2.0523932,-4.4495907,1.6032369,-3.1573858,-5.509484,3.7393239,15.824148,-12.024184,08 El Seibo,2017,34,train
3.091809,-2.2468305,-2.8563514,1.5367714,-0.7602978,7.238414,4.0874705,-8.633349,08 El Seibo,2017,35,train
8.145223,-2.365488,-0.4476698,-6.8616157,0.025672937,4.78023,4.090209,-15.178912,08 El Seibo,2017,36,train
7.7864027,0.11614995,-4.600896,0.2994153,-1.7727926,11.040989,-1.467787,-15.51743,08 El Seibo,2017,37,train
12.380745,-1.1108404,-0.8232367,-15.086714,-2.8423917,1.4020988,3.2103162,-15.870733,08 El Seibo,2017,38,train
0.58499515,-0.782761,3.00264,-3.1198318,0.39912137,6.8509274,-2.1802478,-4.370311,08 El Seibo,2017,39,train
1.9793442,2.2980936,5.733414,-3.8870566,1.6134346,9.765329,-3.8320894,-6.8671603,08 El Seibo,2017,40,train
4.469783,2.369348,4.435147,-9.924849,2.9799478,6.1957,-3.4444122,-6.12446,08 El Seibo,2017,41,train
0.35570523,2.1069255,8.781766,-3.3227615,1.7353824,8.2077,0.52794665,-3.568145,08 El Seibo,2017,42,train
2.685898,3.8066761,6.0243697,-2.2821796,1.0632948,9.287052,-2.3957887,-4.244877,08 El Seibo,2017,43,train
2.6481795,4.313037,4.93846,-2.0328445,1.3896753,8.946613,-1.6244509,-2.8044176,08 El Seibo,2017,44,train
1.2896125,9.0987625,15.12534,-9.975426,-0.5857831,13.18749,-7.380282,-5.8190947,08 El Seibo,2017,45,train
8.153699,11.651987,9.027732,-18.166964,-1.4541115,9.304424,-4.1384645,-9.744507,08 El Seibo,2017,46,train
3.866549,9.592757,5.3273473,-6.2465177,1.9520922,10.343408,-1.0864344,-2.2058418,08 El Seibo,2017,47,train
3.6653621,9.591832,5.567981,-3.9171,0.42008188,9.756552,-0.47658944,-0.50055873,08 El Seibo,2017,48,train
4.464054,8.750741,4.3528924,-1.6306937,-7.450594,6.75015,4.6758285,-0.201959,08 El Seibo,2017,49,train
5.5078692,13.298352,2.7457082,-4.032005,-6.766477,6.4119368,4.121631,3.326156,08 El Seibo,2017,50,train
5.0146165,13.856569,7.273409,0.68246716,-9.687414,8.415558,7.0976996,3.0531843,08 El Seibo,2017,51,train
1.0499872,10.291013,7.1679144,-5.387232,-7.476831,3.215128,13.682078,2.4768271,08 El Seibo,2017,52,train
3.978902,13.286619,8.997714,-8.941493,1.4672718,9.069862,14.627411,-6.9306555,08 El Seibo,2018,1,train
4.3251667,11.034197,13.647745,-6.6799917,-0.85695684,8.436408,13.269632,-7.8883696,08 El Seibo,2018,2,train
1.895268,9.480995,13.656439,-5.9415045,0.8944748,5.1563225,16.803434,-6.653201,08 El Seibo,2018,3,train
3.567171,7.5798616,15.986449,-4.9140368,1.4250033,4.352853,13.472097,-6.032523,08 El Seibo,2018,4,train
7.316404,15.343239,13.634824,-1.6603813,3.8893125,7.3900657,6.242297,-0.083116144,08 El Seibo,2018,5,train
11.55442,10.100704,10.729238,6.9054203,-5.175686,-1.830375,10.514754,-0.23851173,08 El Seibo,2018,6,train
14.857954,10.716221,11.244497,6.728822,-3.277491,-5.4781346,11.703316,-2.37381,08 El Seibo,2018,7,train
12.68555,7.237677,9.956533,3.3269784,2.080949,-7.1004815,8.791319,0.7946003,08 El Seibo,2018,8,train
14.391807,8.554559,6.975701,1.1869326,6.328865,-9.479808,6.45875,0.9932413,08 El Seibo,2018,9,train
8.204846,8.847861,11.439283,-1.8254093,11.8131,3.616318,4.005614,-2.7977545,08 El Seibo,2018,10,train
6.57392,7.180513,9.436202,-0.37352306,10.924356,6.4652553,3.0384057,-4.1242156,08 El Seibo,2018,11,train
8.057171,7.972606,9.829253,-0.9718188,11.921348,5.818862,6.416563,-6.917698,08 El Seibo,2018,12,train
9.846071,8.345228,17.88266,2.9963467,14.467403,0.9651801,6.1425905,-5.6938396,08 El Seibo,2018,13,train
11.203913,1.6480689,5.0356674,3.4615479,9.935935,-4.2979383,5.1855354,-6.4648304,08 El Seibo,2018,14,train
9.252201,0.8521239,6.5340314,4.3192344,8.168145,-2.5299113,8.119023,-6.3534136,08 El Seibo,2018,15,train
10.128097,0.97651666,5.8473697,3.5131156,7.7014704,-2.1221783,7.905728,-8.977299,08 El Seibo,2018,16,train
8.484179,0.19899018,3.8955896,3.238955,9.464304,-0.6845816,7.658927,-7.642505,08 El Seibo,2018,17,train
9.50753,0.7330884,3.5506568,1.8446102,8.077451,0.039500415,8.088935,-10.426692,08 El Seibo,2018,18,train
10.85493,0.10926071,2.3709958,5.796963,7.764943,-1.6526089,12.275747,-10.810808,08 El Seibo,2018,19,train
10.095199,-2.2603176,6.4770923,6.4390755,3.221678,-0.8743567,11.275811,-14.2744,08 El Seibo,2018,20,train
7.5759854,-3.9500594,0.96416044,3.375594,8.554466,0.64969856,9.289441,-12.094055,08 El Seibo,2018,21,train
7.855709,-3.8890579,0.28594482,4.047565,7.5748158,2.060894,9.38447,-15.553643,08 El Seibo,2018,22,train
6.7634454,-8.189122,-3.9733014,4.9391484,7.2731776,-0.37554038,9.197041,-12.878017,08 El Seibo,2018,23,train
7.072401,-8.030753,-4.931796,6.3985653,6.03631,0.6603105,10.11456,-15.411255,08 El Seibo,2018,24,train
-6.195672,-6.1948843,10.990657,-8.197802,7.9389443,0.20317115,-8.248488,3.6150596,08 El Seibo,2018,25,train
-6.097439,-9.185484,9.060712,-4.713671,7.8185573,0.97046936,-4.7602077,1.3972323,08 El Seibo,2018,26,train
-6.7293386,-9.424062,7.675536,-7.338889,6.270213,-3.2280264,8.442092,-1.1974094,08 El Seibo,2018,27,train
-6.2829056,-6.117613,9.80717,-9.796136,4.481328,-1.4359862,4.3405,0.50380695,08 El Seibo,2018,28,train
-7.879873,-7.6113076,9.86502,-8.113442,5.023416,-0.7183819,4.9398947,-0.347614,08 El Seibo,2018,29,train
-7.530892,-6.7400384,7.744514,-8.526834,6.015905,-1.2011102,5.293017,1.2484262,08 El Seibo,2018,30,train
-7.60468,-8.900274,9.224488,-6.504024,4.37319,-1.8176492,6.669026,-0.8174177,08 El Seibo,2018,31,train
-6.3908553,-6.886572,4.173267,-8.80727,2.5233674,-2.2634819,3.815099,1.554354,08 El Seibo,2018,32,train
-6.761901,-7.5346093,6.831556,-7.278916,0.8156089,-2.6023264,4.765283,1.1130047,08 El Seibo,2018,33,train
-7.35234,-8.326327,5.8041735,-7.220802,1.6480013,-2.487395,5.9058924,0.34913528,08 El Seibo,2018,34,train
-5.2856846,-6.975976,9.611503,-6.069289,0.50479037,0.45582056,-6.6498785,2.2304769,08 El Seibo,2018,35,train
-3.2873902,-7.067714,1.6266769,-3.6824162,-0.4123078,2.9287603,-6.2799296,-1.1725637,08 El Seibo,2018,36,train
-2.8147388,-6.783589,3.6043556,-4.7420225,-1.4720441,1.2919959,-4.9015822,-1.1746961,08 El Seibo,2018,37,train
-3.2257938,-5.7305307,2.4864612,-4.786285,-0.79103076,1.680733,-4.6165977,0.35528252,08 El Seibo,2018,38,train
-3.7037334,-6.7207685,6.0748787,-2.2985218,-3.106349,1.8147162,-4.4896693,0.14297558,08 El Seibo,2018,39,train
-0.25234017,-2.2469387,2.2683604,-5.88398,0.8737655,1.3134265,-11.469795,3.5639935,08 El Seibo,2018,40,train
-0.457855,-2.73777,6.777802,-6.188393,-2.6268184,0.0857093,-10.893001,1.9226053,08 El Seibo,2018,41,train
1.6735018,-2.93829,6.889159,1.2212249,-6.909365,1.866552,-3.512937,-1.2632116,08 El Seibo,2018,42,train
2.7465653,-0.24248762,1.1279142,1.9123735,-3.9025474,3.9917479,-5.3981533,0.7836594,08 El Seibo,2018,43,train
2.1260407,0.31946367,0.82250524,-2.6804268,-2.0858235,1.4218782,-3.8079135,2.8610551,08 El Seibo,2018,44,train
1.6040336,0.77223384,6.119751,-3.84996,-7.838137,1.2318356,-6.9400816,2.0759215,08 El Seibo,2018,45,train
0.3763976,0.25223634,7.670402,-3.9186907,-7.5331173,1.0641563,-4.459812,3.0831423,08 El Seibo,2018,46,train
0.62252337,4.3415256,4.0079484,-2.589228,-6.541697,2.2948568,-4.7352595,7.411658,08 El Seibo,2018,47,train
1.2937685,6.0457683,2.7815204,-4.2535777,-5.474097,0.9917148,-2.8423793,8.821379,08 El Seibo,2018,48,train
3.1498013,5.919831,5.3731093,-1.4116699,-6.945874,2.0342572,-1.6298282,6.246255,08 El Seibo,2018,49,train
3.216954,10.067748,5.5898204,-3.1748478,-7.656991,1.675538,-1.461596,9.908164,08 El Seibo,2018,50,train
4.412794,11.604323,3.825179,-4.0576577,-6.858694,1.4733305,-1.7914648,10.635526,08 El Seibo,2018,51,train
-5.9167385,4.084886,13.779852,-8.231784,-10.974568,-3.8913963,14.621029,8.838385,08 El Seibo,2018,52,train
-5.29539,5.0205636,10.861968,-9.330084,-7.617289,-4.688147,9.485631,12.275909,08 El Seibo,2019,1,train
-4.30098,4.376227,9.358736,-15.221777,-4.483219,-8.927778,11.360925,8.156356,08 El Seibo,2019,2,train
-3.9289563,3.870386,10.65258,-12.922805,-1.7673075,-10.0960655,11.300247,9.446542,08 El Seibo,2019,3,train
-2.318061,0.88534814,10.855729,-9.908294,-0.7074056,-9.383494,9.149622,7.8371425,08 El Seibo,2019,4,train
4.783075,7.0670123,6.284069,-4.204305,-2.9437551,-4.004614,-1.7739643,9.198017,08 El Seibo,2019,5,train
5.2993436,5.4249434,7.797158,-4.044947,-3.5440338,-9.917655,-3.8912675,11.956043,08 El Seibo,2019,6,train
4.016568,1.3920616,7.5276217,-2.979966,-1.1243494,-8.1486845,-3.25101,8.325212,08 El Seibo,2019,7,train
4.5311127,-0.72452885,9.938996,-1.2195926,-0.63102543,-9.90029,-1.8258747,7.9153023,08 El Seibo,2019,8,train
4.4637837,-1.5298216,7.2156105,-1.4503642,2.1933286,-10.182645,-1.4069366,8.296714,08 El Seibo,2019,9,train
5.189396,-0.35324723,7.4444394,-1.881561,5.316914,-7.7796845,-1.9157833,5.075973,08 El Seibo,2019,10,train
7.3049426,0.09700485,8.903738,-1.361059,7.387196,-10.740772,-1.7636826,5.1918864,08 El Seibo,2019,11,train
7.389476,-0.36764365,5.9926133,-1.4288085,7.959499,-9.898095,-2.881723,4.8836136,08 El Seibo,2019,12,train
16.229471,1.633196,-0.24846186,5.951042,2.6705768,-8.388473,2.717915,-7.642777,08 El Seibo,2019,13,train
9.415782,-1.2978659,4.5319242,3.5493908,4.630889,-7.2874184,5.096381,-2.9308052,08 El Seibo,2019,14,train
8.769583,-1.5848876,4.126596,4.8089952,5.737957,-6.608987,4.4374695,-2.406151,08 El Seibo,2019,15,train
7.769463,-3.6870613,4.301382,3.6001303,5.8492785,-5.9681706,3.6502254,-2.8608158,08 El Seibo,2019,16,train
9.214216,-2.6775548,1.0636237,1.502929,6.411029,-6.2836294,2.8678951,-4.096714,08 El Seibo,2019,17,train
3.821826,-4.6272097,9.244773,-1.3271005,4.6919127,-6.1429763,-1.9015076,0.78826016,08 El Seibo,2019,18,train
2.932357,-4.279932,6.0573306,0.15296991,4.099671,-4.1647763,-4.021127,1.0687164,08 El Seibo,2019,19,train
2.8520687,-6.3226233,1.7188802,0.4378462,5.2503533,-2.3655276,-3.7473965,-2.2787688,08 El Seibo,2019,20,train
2.4373071,-5.057601,4.9348536,-2.4152446,2.470979,-3.017773,-9.692803,-1.0449183,08 El Seibo,2019,21,train
4.300411,-6.6872377,3.8495536,-11.505622,3.7365963,-5.84287,-8.026927,-3.2766612,08 El Seibo,2019,22,train
3.3890498,-6.080909,0.5012198,1.0813762,0.627019,0.61693436,-8.702684,-4.4997973,08 El Seibo,2019,23,train
0.6433872,-7.756439,2.617477,0.35253134,0.15519881,-0.18866791,-1.7411427,-3.9047592,08 El Seibo,2019,24,train
-0.017909786,-8.767743,0.6920487,-0.82206297,2.3236656,0.34648317,-0.78056943,-3.9979749,08 El Seibo,2019,25,train
-0.6664259,-7.5596237,1.2022872,-1.5673866,0.651241,0.45651904,-1.4559878,-3.190821,08 El Seibo,2019,26,train
-5.9587026,-8.421409,2.4094393,-7.8277326,0.37568653,-3.164321,8.7133465,-1.7076992,08 El Seibo,2019,27,train
-5.5051713,-6.852098,2.5956328,-6.3966975,-2.4461799,-1.5492771,7.56114,-0.98523265,08 El Seibo,2019,28,train
-4.946123,-8.291728,2.8609734,-5.1587596,-3.050046,-1.5643924,8.498802,-3.0932539,08 El Seibo,2019,29,train
-4.7583275,-8.947307,0.29147747,-3.7983093,-1.6338298,-1.2461272,9.638788,-3.260531,08 El Seibo,2019,30,train
-4.1252723,-6.431425,1.718381,-8.140674,-6.57861,-1.1411914,6.318245,-3.5562675,08 El Seibo,2019,31,train
-5.461102,-7.276443,0.014977057,-7.314557,-4.570304,-0.8897353,9.947003,-4.9111323,08 El Seibo,2019,32,train
-5.0533385,-6.321521,0.3007069,-5.5018735,-4.5557084,0.20192148,8.758028,-2.8620386,08 El Seibo,2019,33,train
-5.628648,-6.249,-0.055333912,-6.6488028,-5.757544,0.43816566,9.056331,-3.3996508,08 El Seibo,2019,34,train
0.41594735,-6.835198,-4.826031,-1.0290216,-0.8606506,3.4102545,-0.65969837,-5.072962,08 El Seibo,2019,35,train
-0.9424505,-5.9249783,-3.7863824,-3.0969207,-4.012309,2.5470984,-0.4946406,-2.6521747,08 El Seibo,2019,36,train
-1.3267186,-6.694516,-3.2769575,-1.2653526,-4.3636684,3.2956817,-1.4929988,-3.4683535,08 El Seibo,2019,37,train
3.691926,-4.9369617,-5.992492,-12.524523,-7.5968165,0.34576362,-3.2584467,-6.62231,08 El Seibo,2019,38,train
1.0337873,-6.0963507,-5.638332,-9.73231,-4.5161495,1.5477991,-5.2661705,-3.3855014,08 El Seibo,2019,39,train
1.3143003,-2.7299588,-4.260397,-2.5665534,-8.150226,5.313682,-6.5073853,-4.2781653,08 El Seibo,2019,40,train
1.061764,-2.3160276,-2.8864672,-1.6255956,-4.548038,2.979118,-1.2644442,-0.6091151,08 El Seibo,2019,41,train
0.82601285,-1.5939833,-3.322272,-1.5999898,-4.6359425,3.6735544,-1.7831477,-0.06292059,08 El Seibo,2019,42,train
-0.5651319,-2.502105,1.3553108,-4.947836,-10.364058,2.4796135,-4.0811586,-1.5444368,08 El Seibo,2019,43,train
-0.731967,-1.1488123,0.7226497,-1.6803552,-6.7203417,2.6138906,-1.1923883,2.527012,08 El Seibo,2019,44,train
-0.6886657,-0.46233225,0.036247823,-4.518583,-6.643741,2.4944167,-1.101846,2.4530804,08 El Seibo,2019,45,train
0.8327616,2.566258,-1.3114072,-4.42957,-8.185938,3.2855144,-2.540467,3.1496167,08 El Seibo,2019,46,train
0.10074593,3.76904,-0.92364633,-6.30542,-7.6635776,2.3408682,-0.9575002,5.7155504,08 El Seibo,2019,47,train
0.20906745,4.96271,-0.0054531377,-5.961693,-9.007897,1.8594314,-0.22284333,6.9175186,08 El Seibo,2019,48,train
5.7276998,5.8496165,-4.4995975,-1.1126033,-11.127155,4.782474,1.5776972,-2.0535386,08 El Seibo,2019,49,train
6.3715644,6.946722,3.7709067,0.2838912,-18.654219,2.4355881,5.2032137,-1.2772938,08 El Seibo,2019,50,train
5.4186397,7.232898,0.427378,-0.3652889,-12.599259,1.9145459,5.8087425,2.5207214,08 El Seibo,2019,51,train
1.7736535,4.603439,-1.1168015,-6.7527432,-11.437717,-1.5117115,11.385808,1.0036972,08 El Seibo,2019,52,train
-2.8610358,2.776718,2.726943,-6.483448,-10.65915,-1.265496,14.530906,1.7850344,08 El Seibo,2020,1,val
1.0843273,3.2292328,7.5367875,-5.2674975,-13.13809,-2.763353,10.974549,2.4692323,08 El Seibo,2020,2,val
2.8842719,4.2924666,8.861857,-5.0742297,-11.385893,-5.2894487,11.566062,2.7518628,08 El Seibo,2020,3,val
4.042602,5.2085476,2.8208377,-7.3472104,-6.331781,-8.611641,17.127161,-0.12391157,08 El Seibo,2020,4,val
8.497504,6.5096498,-0.5836503,1.2066327,-3.8333416,-0.22921441,-1.4344763,3.6273355,08 El Seibo,2020,5,val
6.667987,2.9495585,2.8549511,1.3650552,-4.93018,-1.993053,0.7340342,2.0055149,08 El Seibo,2020,6,val
6.4937325,1.3389506,6.8737617,3.0419998,-6.3639717,-2.7056472,1.0573303,0.81643033,08 El Seibo,2020,7,val
7.561128,1.3291825,1.9202482,-0.23940976,-2.8405867,-2.9831135,0.30219045,-0.28674564,08 El Seibo,2020,8,val
8.088789,0.9697316,1.2218412,0.85478634,-1.1587348,-3.3869934,-1.3120579,0.14768623,08 El Seibo,2020,9,val
7.41541,0.28612813,3.0961637,0.6112275,-1.7087114,-3.1565058,-0.67013025,-1.2304231,08 El Seibo,2020,10,val
10.724082,0.9072548,5.0533075,0.5037805,-2.0117679,-5.958977,-3.4502132,-3.1790318,08 El Seibo,2020,11,val
8.167398,-1.053713,8.3509655,3.696454,-0.9507771,-5.9139132,-0.2536942,-0.93054026,08 El Seibo,2020,12,val
8.441049,-0.84502727,4.63758,3.4946818,0.15175089,-4.0166698,-2.4092507,-1.7333982,08 El Seibo,2020,13,val
8.799547,0.049839664,0.8434857,1.7502228,6.3476205,-2.4176066,-2.5277295,-0.21483007,08 El Seibo,2020,14,val
7.13935,-0.78969043,-0.12976347,0.83560663,2.8639894,-0.5244084,-0.8242576,-2.737338,08 El Seibo,2020,15,val
5.1609616,-2.0328314,1.9138145,2.2783773,2.536613,-0.6485022,1.2440516,-1.720703,08 El Seibo,2020,16,val
4.917398,-2.2631543,1.3082249,2.093839,3.474974,-0.35223842,1.6127735,-1.1853408,08 El Seibo,2020,17,val
4.960022,-2.1274424,0.16667114,1.5537251,3.426662,-0.01449909,1.6106752,-2.1615903,08 El Seibo,2020,18,val
5.650079,-1.3295579,1.055673,0.40436822,4.190794,2.0903094,2.4366846,-5.824226,08 El Seibo,2020,19,val
4.3023615,-1.906519,1.722547,2.3083277,3.75662,2.6749353,2.96518,-5.025779,08 El Seibo,2020,20,val
6.213784,-0.85533124,-0.72925645,1.9467517,4.486521,4.8320904,1.5124518,-7.947731,08 El Seibo,2020,21,val
6.1356654,-0.6301156,-0.9901171,0.13752879,4.2805967,4.2885585,1.3974845,-8.826363,08 El Seibo,2020,22,val
3.5403996,-4.5984364,-0.37876087,1.6942002,1.0972363,1.9242724,2.8813586,-5.4434524,08 El Seibo,2020,23,val
5.202915,-4.0241036,-4.338038,1.0861843,2.0095742,3.1531534,-0.16850668,-7.752888,08 El Seibo,2020,24,val
2.514242,-5.623068,-2.1340387,2.3329277,1.6105667,3.2554805,3.7857378,-5.7133346,08 El Seibo,2020,25,val
-0.21048045,-4.785943,1.7266439,-1.6021584,1.1105776,2.8739972,-0.050314113,-1.2082617,08 El Seibo,2020,26,val
-3.8387125,-3.2399209,1.8449372,-7.137611,2.2737417,2.412144,8.563495,-3.0011406,08 El Seibo,2020,27,val
-3.6666129,-3.8334818,2.9164293,-5.810278,1.2728174,2.441491,8.453301,-3.2297041,08 El Seibo,2020,28,val
-4.5897264,-4.351369,2.9754386,-6.1419463,0.48986128,2.410752,9.268403,-3.924279,08 El Seibo,2020,29,val
